[13B-REW 5.08][DL-340XB][AEM 30-0334 X Series]
Time(s)	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
10.347	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
10.398	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.84	76	0	11.68	0.000	
10.45	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
10.499	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
10.548	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.84	76	0	11.68	0.000	
10.599	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
10.649	0	9773	2.607	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
10.7	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
10.749	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
10.8	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
10.849	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
10.9	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
10.95	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
10.999	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
11.049	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.84	76	0	11.68	0.000	
11.099	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
11.149	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
11.198	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
11.248	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.84	76	0	11.68	0.000	
11.299	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
11.348	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
11.399	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
11.449	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
11.498	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
11.549	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
11.599	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
11.649	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
11.699	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
11.749	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
11.798	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.88	76	0	11.78	0.000	
11.849	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
11.899	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.84	76	0	11.68	0.000	
11.947	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.88	76	0	11.78	0.000	
11.998	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
12.048	0	9749	2.602	1.049	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
12.099	0	9749	2.602	1.176	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.88	76	0	11.78	0.000	
12.148	0	9749	2.602	1.22	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
12.2	0	9749	2.602	1.22	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
12.248	0	9749	2.602	1.215	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
12.299	0	9773	2.607	1.215	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
12.348	0	9773	2.607	1.21	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
12.399	0	9749	2.602	1.157	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
12.448	0	9749	2.602	1.015	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
12.501	0	9749	2.602	.976	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
12.548	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.88	76	0	11.78	0.000	
12.598	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
12.647	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
12.7	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
12.75	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
12.799	0	9749	2.602	.834	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
12.848	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
12.899	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
12.947	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
12.998	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.88	76	0	11.78	0.000	
13.049	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
13.098	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
13.148	0	9773	2.607	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
13.199	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
13.248	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.88	76	0	11.78	0.000	
13.299	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
13.349	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
13.398	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.88	76	0	11.78	0.000	
13.447	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
13.5	0	9749	2.602	.834	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
13.548	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.85	76	0	11.71	0.000	
13.599	0	9749	2.602	.83	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.88	76	0	11.78	0.000	
13.652	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
13.699	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.86	76	0	11.73	0.000	
13.748	0	9773	2.607	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.88	76	0	11.78	0.000	
13.799	0	9749	2.602	.825	8.179	297	9	5	175	51	1	1	85	51	0	12.2	0	1000	1.87	76	0	11.75	0.000	
13.848	0	9717	2.597	.825	8.179	297	9	5	175	51	1	1	85	51	0	8.2	0	1000	1.87	76	0	11.75	0.000	
13.899	0	9749	2.602	.834	8.179	297	9	5	175	51	1	1	85	51	0	8.7	0	1000	1.87	76	0	11.75	0.000	
13.948	0	9749	2.602	.888	8.179	297	9	5	175	51	1	1	85	51	0	9.2	0	1000	1.88	76	0	11.78	0.000	
13.999	0	9669	2.587	.942	8.179	297	9	5	175	51	1	1	85	51	0	9.6	0	1000	1.87	76	0	11.75	0.000	
14.048	0	9677	2.589	1.108	8.179	297	9	5	175	51	1	1	85	51	1	9.7	0	1000	1.88	76	0	11.78	0.000	
14.098	0	9677	2.594	1.206	13.023	297	9	5	175	51	1	1	85	51	0	9.7	0	1000	1.88	76	0	11.78	0.000	
14.149	0	9677	2.597	1.293	13.023	297	9	5	175	51	1	1	85	51	0	9.8	0	1000	1.86	76	0	11.73	0.000	
14.198	194	9741	2.601	1.303	13.023	297	9	5	175	51	1	1	85	51	1	9.9	0	1000	1.89	76	0	11.8	0.000	
14.25	194	9741	2.602	1.303	13.023	297	9	5	175	51	1	1	85	51	0	9.8	0	1000	1.91	76	0	11.85	0.000	
14.301	194	9741	2.601	1.303	13.023	297	9	5	175	51	1	1	85	51	0	10	0	1000	1.89	76	0	11.8	0.000	
14.349	194	9741	2.6	1.318	13.023	297	9	5	175	51	1	1	85	51	0	10	0	1000	1.89	76	0	11.8	0.000	
14.4	161	9741	2.6	1.333	13.023	297	9	5	175	51	1	1	85	51	0	9.9	0	1000	1.89	76	0	11.8	0.000	
14.45	161	9741	2.603	1.464	11.273	297	9	5	175	51	1	1	85	51	0	10.2	0	1000	1.91	76	0	11.85	0.000	
14.499	234	9757	2.604	1.635	11.273	297	9	5	175	51	1	1	85	51	1	10.3	0	1000	1.92	76	0	11.87	0.000	
14.549	234	9757	2.604	1.787	11.273	297	9	5	175	51	1	1	85	51	0	10.5	0	1000	1.94	76	0	11.92	0.000	
14.598	323	9757	2.604	1.787	11.273	297	9	5	175	51	1	1	85	51	0	10.7	0	1000	1.961	76	0	11.97	0.000	
14.649	323	9757	2.604	1.787	6.414	297	9	5	175	51	1	1	85	51	0	10.7	0	1000	1.991	76	0	12.04	0.000	
14.698	353	9757	2.604	1.787	6.414	297	9	5	175	51	1	1	85	51	0	10.8	0	1000	2.031	76	0	12.14	0.000	
14.748	400	9749	2.602	1.787	4.003	297	9	5	175	51	1	1	85	51	1	10.8	0	1000	2.097	76	0	12.29	0.000	
14.798	477	9749	2.602	1.787	4.003	297	9	5	175	51	1	1	85	51	1	11	0	1000	2.218	76	0	12.58	0.000	
14.849	499	9741	2.6	1.787	4.003	297	9	5	175	51	1	1	85	51	1	11.1	0	1000	2.248	76	0	12.65	0.000	
14.899	499	9741	2.603	1.787	3.957	297	9	5	175	51	1	1	85	51	0	11.1	0	1000	2.218	76	0	12.58	0.000	
14.949	446	9749	2.602	1.787	3.957	297	9	5	175	51	1	1	85	51	0	11.2	0	1000	2.177	76	0	12.48	0.000	
14.998	529	9741	2.6	1.787	3.914	297	9	5	175	51	1	1	85	51	0	11.3	0	1000	2.102	76	0	12.3	0.000	
15.049	592	9725	2.599	1.787	3.914	297	9	5	175	51	1	1	85	51	1	11.5	0	1000	1.991	76	0	12.04	0.000	
15.099	679	9717	2.599	1.787	10.941	305	10	6	175	51	1	1	85	51	0	11.6	0	513	1.87	76	0	11.75	0.000	
15.149	724	9725	2.597	1.787	10.941	305	10	6	175	50	1	1	85	51	0	11.7	0	513	1.819	76	0	11.63	0.000	
15.199	663	9733	2.6	1.787	10.871	304	10	6	175	51	1	1	85	51	2	11.7	0	513	1.729	76	0	11.42	0.000	
15.249	738	9709	2.595	1.767	10.675	304	10	6	175	51	1	1	85	51	5	12.7	0	513	1.779	76	0	11.54	0.000	
15.299	777	9693	2.587	1.518	10.675	271	10	6	175	50	1	1	85	51	2	13.1	0	513	1.89	76	0	11.8	0.000	
15.348	884	9413	2.539	1.049	7.597	215	11	7	175	51	1	1	85	51	0	13.3	0	513	2.177	76	0	12.48	0.000	
15.4	930	9229	2.486	.957	6.773	215	11	7	175	51	1	1	85	51	1	13.4	0	513	2.288	76	0	12.75	0.000	
15.449	1064	9029	2.457	.957	5.992	223	11	8	175	51	1	1	85	51	0	13.4	0	513	2.208	76	0	12.56	0.000	
15.498	1158	8741	2.401	.83	5.164	221	12	10	175	51	1	1	85	51	0	13.4	0	513	2.021	76	0	12.11	0.000	
15.551	1248	8493	2.356	.83	4.726	231	14	12	175	51	1	1	85	51	2	13.4	0	513	1.86	76	0	11.73	0.000	
15.599	1298	8317	2.325	.83	4.57	240	15	13	175	48	1	1	85	51	0	13.4	0	513	1.809	76	0	11.61	0.000	
15.651	1363	8149	2.29	.825	4.296	249	16	15	175	42	1	1	85	51	0	13.4	0	513	1.809	76	0	11.61	0.000	
15.699	1525	7925	2.246	.825	3.82	264	19	18	175	38	1	1	85	51	0	13.4	0	513	1.88	76	0	11.78	0.000	
15.748	1678	7589	2.189	.825	3.195	274	22	20	175	30	1	1	85	51	0	13.4	0	513	1.88	76	0	11.78	0.000	
15.797	1812	7317	2.141	.825	3.203	280	23	22	175	26	1	1	85	51	2	13.4	0	513	1.93	76	0	11.9	0.000	
15.849	1896	7045	2.084	.825	3.242	285	24	22	175	20	1	1	85	51	2	13.4	0	513	2.087	76	0	12.27	0.000	
15.901	1909	6869	2.052	.825	3.234	291	25	23	175	14	1	1	85	51	0	13.4	0	513	2.318	76	0	12.82	0.000	
15.948	1878	6757	2.03	.825	3.156	292	25	23	175	14	1	1	85	51	0	13.4	0	513	2.565	76	0	13.4	0.000	
15.998	1862	6749	2.04	.825	3.117	292	25	23	175	14	1	1	85	51	0	13.4	0	511	2.923	76	0	14.25	0.000	
16.047	1928	6789	2.036	.825	3.171	291	25	23	175	12	1	1	85	51	0	13.4	0	507	3.644	76	0	15.97	0.000	
16.099	1954	6621	2.007	.825	3.132	291	25	24	175	12	1	1	85	51	1	13.4	0	502	4.229	76	0	17.36	0.000	
16.15	1921	6621	2.01	.825	3.054	290	25	24	175	12	1	1	85	51	1	13.4	0	499	4.153	76	0	17.18	0.000	
16.198	1905	6653	2.015	.825	3.039	290	25	24	175	10	1	1	85	51	1	13.4	0	495	4.218	76	0	17.33	0.000	
16.25	1906	6709	2.025	.825	3.093	289	25	23	175	10	1	1	85	51	1	13.4	0	492	4.4	76	0	17.76	0.000	
16.299	1951	6621	2.009	.825	3.101	289	25	24	175	10	1	1	85	51	0	13.4	0	489	4.4	76	0	17.76	0.000	
16.347	1919	6557	1.997	.825	3.031	288	25	24	175	8	1	1	85	51	2	13.4	0	484	4.4	76	0	17.76	0.000	
16.4	1877	6629	2.011	.825	3.007	288	25	24	175	8	1	1	84	51	0	13.4	0	480	4.4	76	0	17.76	0.000	
16.449	1848	6725	2.027	.825	3.023	287	25	23	175	8	1	1	84	51	0	13.4	0	477	4.4	76	0	17.76	0.000	
16.497	1863	6749	2.034	.825	3.07	287	25	23	175	6	1	1	84	51	1	13.4	0	474	4.4	76	0	17.76	0.000	
16.549	1860	6733	2.029	.825	3.07	286	25	23	175	6	1	1	84	51	0	13.4	0	469	4.4	76	0	17.76	0.000	
16.598	1851	6773	2.036	.825	3.046	286	25	23	175	6	1	1	84	51	0	13.4	0	466	4.4	76	0	17.76	0.000	
16.652	1855	6749	2.037	.825	3.039	285	25	23	175	4	1	1	84	51	1	13.4	0	462	4.4	76	0	17.76	0.000	
16.701	1840	6717	2.025	.825	3.031	285	25	23	175	4	1	1	84	51	0	13.4	0	459	4.4	76	0	17.76	0.000	
16.752	1799	6741	2.032	.825	3.015	284	25	23	175	4	1	1	84	51	0	13.4	0	454	4.4	76	0	17.76	0.000	
16.8	1738	6877	2.071	.825	3	284	25	23	175	2	1	1	84	51	0	13.4	0	451	4.4	76	0	17.76	0.000	
16.851	1722	6933	2.075	.825	3.132	284	25	23	175	2	1	1	84	51	0	13.4	0	447	4.4	76	0	17.76	0.000	
16.9	1729	6989	2.075	.825	3.117	283	25	23	175	2	1	1	84	51	0	13.4	0	444	4.4	76	0	17.76	0.000	
16.95	1706	7029	2.083	.825	3.117	283	24	22	175	3	1	1	84	51	2	13.4	0	439	4.4	76	0	17.76	0.000	
17.001	1693	7029	2.089	.825	3.101	282	24	22	175	15	1	1	84	51	0	13.4	0	435	4.4	76	0	17.76	0.000	
17.052	1704	7069	2.095	.825	3.132	282	24	22	175	18	1	1	84	51	0	13.4	0	432	4.4	76	0	17.76	0.000	
17.1	1703	7061	2.093	.825	3.132	281	24	22	175	18	1	1	84	51	0	13.4	0	429	4.4	76	0	17.76	0.000	
17.15	1646	7085	2.098	.825	3.117	281	24	22	175	16	1	1	84	51	0	13.4	0	424	4.4	76	0	17.76	0.000	
17.2	1607	7213	2.12	.825	3.085	280	23	22	175	16	1	1	84	51	0	13.4	0	420	4.4	76	0	17.76	0.000	
17.25	1596	7277	2.133	.825	3.125	280	22	20	175	16	1	1	84	51	0	13.4	0	417	4.4	76	0	17.76	0.000	
17.3	1632	7317	2.139	.825	3.132	280	23	21	175	18	1	1	84	51	1	13.4	0	414	4.4	76	0	17.76	0.000	
17.35	1613	7213	2.125	.825	3.117	279	23	22	175	18	1	1	84	51	1	13.4	0	409	4.4	76	0	17.76	0.000	
17.401	1599	7261	2.13	.825	3.117	279	22	20	175	18	1	1	84	51	0	13.4	0	405	4.4	76	0	17.76	0.000	
17.45	1578	7293	2.139	.825	3.109	278	22	20	175	18	1	1	84	51	0	13.5	0	402	4.4	76	0	17.76	0.000	
17.5	1576	7349	2.147	.825	3.273	278	22	20	175	18	1	1	84	51	1	13.5	0	397	4.4	76	0	17.76	0.000	
17.55	1565	7389	2.154	.825	3.242	277	22	20	175	18	1	1	84	51	0	13.5	0	394	4.4	76	0	17.76	0.000	
17.599	1575	7357	2.14	.825	3.273	277	22	20	175	18	1	1	84	51	0	13.5	0	391	4.4	76	0	17.76	0.000	
17.65	1524	7309	2.14	.825	3.429	277	22	20	175	18	1	1	84	51	0	13.5	0	387	4.4	76	0	17.76	0.000	
17.7	1513	7389	2.161	.825	3.554	276	21	20	175	18	1	1	84	51	3	13.5	0	384	4.4	76	0	17.76	0.000	
17.751	1514	7509	2.176	.825	3.609	276	20	19	175	18	1	1	84	51	1	13.5	0	379	4.4	76	0	17.76	0.000	
17.801	1532	7493	2.173	.825	3.554	276	21	20	175	18	1	1	84	51	0	13.5	0	376	4.4	76	0	17.76	0.000	
17.849	1565	7373	2.15	.825	3.257	275	22	20	175	18	1	1	84	51	0	13.5	0	372	4.4	76	0	17.76	0.000	
17.902	1560	7325	2.141	.825	3.093	275	22	20	175	18	1	1	84	51	0	13.5	0	367	4.4	76	0	17.76	0.000	
17.951	1510	7389	2.154	.825	3.367	274	21	20	175	18	1	1	84	51	0	13.5	0	364	4.4	76	0	17.76	0.000	
18	1536	7437	2.163	.825	3.5	274	21	20	175	18	1	1	84	51	0	13.5	0	360	4.4	76	0	17.76	0.000	
18.052	1565	7421	2.158	.825	3.437	274	21	20	175	18	1	1	84	51	1	13.5	0	357	4.4	76	0	17.76	0.000	
18.098	1602	7373	2.145	.825	3.195	274	23	21	175	18	1	1	84	51	0	13.5	0	352	4.4	76	0	17.76	0.000	
18.152	1574	7213	2.12	.825	3.085	274	22	21	175	18	1	1	84	51	1	13.5	0	349	4.4	76	0	17.76	0.000	
18.201	1523	7293	2.143	.825	3.39	273	22	20	175	18	1	1	84	51	0	13.5	0	346	4.4	76	0	17.76	0.000	
18.251	1519	7445	2.164	.825	3.484	273	21	20	175	18	1	1	84	51	0	13.5	0	342	4.4	76	0	17.76	0.000	
18.301	1589	7445	2.163	.825	3.476	273	21	20	175	18	1	1	84	51	0	13.5	0	339	4.4	76	0	17.76	0.000	
18.35	1681	7245	2.119	.825	3.085	272	23	22	175	18	1	1	84	51	1	13.5	0	334	4.4	76	0	17.76	0.000	
18.401	1674	7061	2.092	.825	3.054	272	24	22	175	18	1	1	84	51	1	13.5	0	330	4.4	76	0	17.76	0.000	
18.45	1583	7037	2.088	.825	3.023	271	23	21	175	18	1	1	84	51	0	13.5	0	327	4.4	76	0	17.76	0.000	
18.501	1577	7173	2.123	.825	3.093	271	23	21	175	18	1	1	84	51	0	13.5	0	324	4.4	76	0	17.76	0.000	
18.55	1554	7317	2.14	.825	3.179	270	22	20	175	18	1	1	84	51	3	13.5	0	319	4.4	76	0	17.76	0.000	
18.6	1557	7317	2.146	.825	3.234	270	22	20	175	18	1	1	84	51	0	13.5	0	316	4.4	76	0	17.76	0.000	
18.652	1572	7253	2.125	.825	3.14	270	22	20	175	18	1	1	84	51	0	13.5	0	312	4.4	76	0	17.76	0.000	
18.7	1578	7213	2.12	.825	3.007	269	22	21	175	18	1	1	84	51	0	13.5	0	307	4.4	76	0	17.76	0.000	
18.751	1512	7261	2.132	.825	3.203	269	22	20	175	18	1	1	84	51	0	13.5	0	304	4.4	76	0	17.76	0.000	
18.799	1450	7437	2.163	.825	3.531	268	20	19	175	18	1	1	84	51	1	13.5	0	300	4.4	76	0	17.76	0.000	
18.852	1477	7541	2.183	.825	3.648	268	20	18	175	18	1	1	84	51	0	13.5	0	297	4.4	76	0	17.76	0.000	
18.901	1610	7453	2.162	.825	3.492	268	22	21	175	18	1	1	84	51	2	13.5	0	292	4.4	76	0	17.76	0.000	
18.952	1680	7149	2.108	.825	3.031	267	24	22	175	18	1	1	84	51	0	13.5	0	289	4.4	76	0	17.76	0.000	
19.001	1664	7029	2.079	.825	2.992	267	24	22	175	18	1	1	84	51	0	13.5	0	286	4.4	76	0	17.76	0.000	
19.052	1583	7013	2.084	.825	2.898	266	23	21	175	16	1	1	84	51	0	13.5	0	282	4.4	76	0	17.76	0.000	
19.101	1488	7213	2.12	.825	3.109	266	23	21	175	16	1	1	84	51	0	13.5	0	279	4.4	76	0	17.76	0.000	
19.15	1498	7365	2.154	.825	3.476	265	21	19	175	16	1	1	84	51	0	13.5	0	274	4.4	76	0	17.76	0.000	
19.2	1612	7333	2.144	.825	3.382	265	23	21	175	15	1	1	84	51	0	13.5	0	270	4.4	76	0	17.76	0.000	
19.25	1678	7173	2.102	.825	3.007	265	24	22	175	18	1	1	84	51	0	13.5	0	267	4.4	76	0	17.76	0.000	
19.302	1630	6957	2.071	.825	2.89	264	25	23	175	17	1	1	84	51	0	13.5	0	264	4.4	76	0	17.76	0.000	
19.351	1532	7077	2.097	.825	3.031	264	23	21	175	16	1	1	84	51	0	13.5	0	259	4.4	76	0	17.76	0.000	
19.4	1470	7245	2.135	.825	3.335	263	21	20	175	16	1	1	84	51	0	13.5	0	256	4.4	76	0	17.76	0.000	
19.45	1519	7421	2.162	.825	3.484	263	21	20	175	16	1	1	84	51	0	13.5	0	252	4.4	76	0	17.76	0.000	
19.5	1622	7325	2.129	.825	3.125	263	23	21	175	18	1	1	84	51	0	13.5	0	249	4.4	76	0	17.76	0.000	
19.553	1701	7061	2.085	.825	2.992	262	24	22	175	18	1	1	84	51	0	13.5	0	244	4.4	76	0	17.76	0.000	
19.599	1650	6877	2.055	.825	2.835	262	25	23	175	16	1	1	84	51	0	13.5	0	240	4.4	76	0	17.76	0.000	
19.651	1556	6981	2.077	.825	2.843	261	24	22	175	16	1	1	84	51	0	13.5	0	237	4.4	76	0	17.76	0.000	
19.7	1514	7149	2.115	.825	3.171	261	23	21	175	16	1	1	84	51	0	13.5	0	234	4.4	76	0	17.76	0.000	
19.75	1497	7277	2.133	.825	3.437	260	21	20	175	17	1	1	84	51	0	13.5	0	229	4.4	76	0	17.76	0.000	
19.8	1568	7229	2.117	.825	3.195	260	22	21	175	18	1	1	84	51	3	13.5	0	226	4.4	76	0	17.76	0.000	
19.85	1611	7101	2.093	.825	3	260	24	22	175	18	1	1	84	51	0	13.5	0	222	4.4	76	0	17.76	0.000	
19.902	1530	7037	2.087	.825	2.89	259	23	21	175	16	1	1	84	51	0	13.5	0	219	4.4	76	0	17.76	0.000	
19.949	1466	7101	2.106	.825	3.382	259	22	20	175	16	1	1	84	51	0	13.5	0	214	4.4	76	0	17.76	0.000	
20	1446	7269	2.145	.825	3.546	259	21	19	175	16	1	1	84	51	0	13.5	0	211	4.4	76	0	17.76	0.000	
20.05	1481	7469	2.167	.825	3.687	258	20	19	175	17	1	1	84	51	2	13.5	0	207	4.4	76	0	17.76	0.000	
20.1	1576	7341	2.126	.825	3.492	258	22	20	175	18	1	1	84	51	0	13.5	0	204	4.4	76	0	17.76	0.000	
20.15	1662	7053	2.08	.825	2.914	257	16	14	175	18	1	1	84	51	0	13.5	0	199	4.4	76	0	17.76	0.000	
20.2	1582	6949	2.068	.825	2.82	257	11	9	175	16	1	1	84	51	0	13.5	0	195	4.4	76	0	17.76	0.000	
20.25	1517	6973	2.087	.825	2.945	257	24	22	175	16	1	1	84	51	0	13.5	0	192	4.4	76	0	17.76	0.000	
20.303	1417	7221	2.125	.825	3.273	256	21	20	175	16	1	1	84	51	0	13.5	0	187	4.4	76	0	17.76	0.000	
20.352	1461	7389	2.162	.825	3.507	256	21	19	175	18	1	1	84	51	0	13.5	0	184	4.4	76	0	17.76	0.000	
20.4	1614	7285	2.127	.825	3.367	255	19	17	175	18	1	1	84	51	0	13.5	0	180	4.4	76	0	17.76	0.000	
20.449	1668	6941	2.069	.825	2.902	255	15	13	175	18	1	1	84	51	0	13.5	0	177	4.4	76	0	17.76	0.000	
20.501	1611	6853	2.048	.825	2.742	255	12	10	175	16	1	1	84	51	0	13.5	0	174	4.4	76	0	17.76	0.000	
20.55	1515	6957	2.075	.825	2.929	254	24	22	175	16	1	1	84	51	0	13.5	0	169	4.4	76	0	17.76	0.000	
20.601	1445	7117	2.116	.825	3.234	254	22	20	175	16	1	1	84	51	0	13.5	0	166	4.4	76	0	17.76	0.000	
20.65	1443	7341	2.148	.825	3.519	253	21	19	175	18	1	1	84	51	0	13.5	0	162	4.4	76	0	17.76	0.000	
20.7	1535	7301	2.129	.825	3.402	253	22	20	175	18	1	1	84	51	0	13.5	0	159	4.4	76	0	17.76	0.000	
20.75	1652	7061	2.081	.825	2.91	253	18	16	175	18	1	1	84	51	0	13.5	0	154	4.4	76	0	17.76	0.000	
