[13B-REW 5.08][DL-340XB][AEM 30-0334 X Series]
Time(s)	Clock    	Switches        	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
65.99	18:27:55.566	0000100000101011	2159	5725	1.837	.488	3.753	257	27	27	175	14	1	1	95	48	0	13.7	0	236	2.031	76	0	12.14	0.000	
66.04	18:27:55.616	0000100000101011	2119	5741	1.839	.488	3.691	257	27	27	175	14	1	1	95	48	0	13.7	0	233	2.076	76	0	12.24	0.000	
66.09	18:27:55.666	0000100000101011	2139	5813	1.86	.488	3.738	257	27	27	175	14	1	1	95	48	1	13.7	0	234	2.107	76	0	12.32	0.000	
66.14	18:27:55.716	0000100000101011	2184	5741	1.839	.488	3.816	257	27	27	175	14	1	1	95	48	0	13.7	0	236	2.167	76	0	12.46	0.000	
66.191	18:27:55.767	0000100000101011	2111	5685	1.831	.488	3.707	257	27	27	175	14	1	1	95	48	0	13.7	0	234	2.167	76	0	12.46	0.000	
66.241	18:27:55.817	0000100000101011	2140	5829	1.852	.488	3.746	257	27	27	175	14	1	1	95	48	3	13.7	0	234	2.051	76	0	12.18	0.000	
66.292	18:27:55.868	0000100000101011	2173	5773	1.845	.488	3.808	257	27	27	175	14	1	1	95	48	0	13.7	0	236	2.177	76	0	12.48	0.000	
66.34	18:27:55.916	0000100000101011	2134	5709	1.833	.488	3.753	257	27	27	175	14	1	1	95	48	0	13.7	0	234	2.187	76	0	12.51	0.000	
66.389	18:27:55.965	0000100000101011	2116	5765	1.85	.488	3.707	257	27	27	175	14	1	1	95	48	0	13.7	0	233	2.122	76	0	12.35	0.000	
66.439	18:27:56.015	0000100000101011	2174	5829	1.858	.488	3.761	257	27	27	175	14	1	1	95	48	1	13.7	0	236	2.107	76	0	12.32	0.000	
66.49	18:27:56.066	0000100000101011	2172	5693	1.83	.488	3.753	257	27	27	175	14	1	1	95	48	0	13.7	0	236	2.147	76	0	12.41	0.000	
66.541	18:27:56.117	0000100000101011	2138	5733	1.839	.488	3.699	257	27	27	175	14	1	1	95	48	0	13.7	0	234	2.082	76	0	12.26	0.000	
66.591	18:27:56.167	0000100000101011	2126	5781	1.853	.488	3.738	257	27	27	175	14	1	1	95	48	3	13.7	0	234	2.031	76	0	12.14	0.000	
66.642	18:27:56.218	0000100000101011	2170	5797	1.852	.488	3.785	257	27	27	175	14	1	1	95	48	0	13.7	0	236	2.097	76	0	12.29	0.000	
66.689	18:27:56.265	0000100000101011	2155	5717	1.838	.488	3.753	257	27	27	175	14	1	1	95	48	0	13.7	0	234	2.157	76	0	12.44	0.000	
66.739	18:27:56.315	0000100000101011	2170	5781	1.844	.488	3.753	257	27	27	175	14	1	1	95	48	1	13.7	0	236	2.071	76	0	12.23	0.000	
66.793	18:27:56.369	0000100000101011	2181	5773	1.847	.488	3.769	257	27	27	175	14	1	1	95	48	1	13.7	0	236	2.102	76	0	12.3	0.000	
66.841	18:27:56.417	0000100000101011	2148	5709	1.831	.488	3.761	257	27	27	175	14	1	1	95	48	0	13.7	0	234	2.117	76	0	12.34	0.000	
66.892	18:27:56.468	0000100000101011	2139	5749	1.848	.488	3.714	257	27	27	175	14	1	1	95	48	0	13.7	0	234	2.137	76	0	12.39	0.000	
66.94	18:27:56.516	0000100000101011	2175	5797	1.85	.488	3.738	257	27	27	175	14	1	1	95	48	0	13.7	0	236	2.167	76	0	12.46	0.000	
66.991	18:27:56.567	0000100000101011	2180	5717	1.837	.488	3.769	257	27	27	175	14	1	1	95	48	1	13.7	0	236	2.197	76	0	12.53	0.000	
67.041	18:27:56.617	0000100000101011	2148	5717	1.837	.488	3.699	257	27	27	175	14	1	1	95	48	0	13.7	0	234	2.177	76	0	12.48	0.000	
67.093	18:27:56.669	0000100000101011	2169	5781	1.853	.488	3.746	257	27	27	175	14	1	1	95	48	3	13.7	0	234	2.137	76	0	12.39	0.000	
67.139	18:27:56.715	0000100000101011	2212	5725	1.838	.488	3.792	257	27	27	175	14	1	1	95	48	0	13.7	0	238	2.167	76	0	12.46	0.000	
67.19	18:27:56.766	0000100000101011	2158	5645	1.831	.507	3.699	257	27	27	175	14	1	1	95	48	0	13.7	0	234	2.127	76	0	12.36	0.000	
67.24	18:27:56.816	0000100000101011	2171	5941	1.88	.571	3.808	257	27	27	175	14	1	1	95	48	2	13.7	0	236	2.001	76	0	12.06	0.000	
67.291	18:27:56.867	0000100000101011	2267	6133	1.915	.61	4.003	257	26	26	175	16	1	1	95	48	1	13.7	0	239	2.066	76	0	12.22	0.000	
67.339	18:27:56.915	0000100000101011	2304	6229	1.934	.654	4.074	257	26	26	175	16	1	1	95	48	0	13.7	0	239	2.001	76	0	12.06	0.000	
67.389	18:27:56.965	0000100000101011	2348	6325	1.953	.654	4.175	257	26	26	175	16	1	1	95	48	1	13.7	0	242	1.789	76	0	11.56	0.000	
67.439	18:27:57.015	0000100000101011	2452	6269	1.942	.664	4.183	257	26	26	175	16	1	1	95	48	0	13.7	0	246	1.799	76	0	11.59	0.000	
67.49	18:27:57.066	0000100000101011	2490	6229	1.934	.668	4.152	257	26	26	175	16	1	1	95	48	1	13.7	0	249	1.739	76	0	11.44	0.000	
67.541	18:27:57.117	0000100000101011	2532	6173	1.923	.678	4.136	257	27	27	175	16	1	1	95	48	0	13.7	0	250	1.739	76	0	11.44	0.000	
67.59	18:27:57.166	0000100000101011	2592	6125	1.909	.683	4.121	257	27	27	175	16	1	1	95	48	0	13.7	0	252	1.799	76	0	11.59	0.000	
67.64	18:27:57.216	0000100000101011	2619	6029	1.893	.688	4.066	257	27	27	175	16	1	1	95	48	0	13.7	0	254	1.789	76	0	11.56	0.000	
67.69	18:27:57.266	0000100000101011	2667	5989	1.887	.688	4.05	257	28	28	175	16	1	1	95	48	0	13.7	0	255	1.84	76	0	11.68	0.000	
67.739	18:27:57.315	0000100000101011	2732	5893	1.865	.688	3.996	257	28	28	175	14	1	1	95	48	0	13.7	0	258	1.9	76	0	11.82	0.000	
67.79	18:27:57.366	0000100000101011	2726	5805	1.851	.693	3.925	257	28	28	175	14	1	1	95	48	0	13.7	0	257	1.799	76	0	11.59	0.000	
67.838	18:27:57.414	0000100000101011	2786	5805	1.853	.693	3.964	257	28	28	175	14	1	1	95	48	1	13.7	0	260	1.93	76	0	11.9	0.000	
67.89	18:27:57.466	0000100000101011	2811	5669	1.824	.693	3.871	257	29	29	175	14	1	1	95	48	1	13.7	0	262	1.95	76	0	11.94	0.000	
67.939	18:27:57.515	0000100000101011	2828	5637	1.822	.693	3.839	257	29	29	175	14	1	1	95	48	0	13.7	0	262	1.789	76	0	11.56	0.000	
67.99	18:27:57.566	0000100000101011	2899	5589	1.81	.693	3.871	257	29	29	175	14	1	1	95	48	2	13.7	0	265	2.001	76	0	12.06	0.000	
68.039	18:27:57.615	0000100000101011	2889	5453	1.785	.698	3.738	257	30	30	175	14	1	1	95	48	0	13.7	0	263	1.88	76	0	11.78	0.000	
68.09	18:27:57.666	0000100000101011	2938	5501	1.797	.698	3.761	257	29	29	175	14	1	1	95	48	2	13.7	0	265	1.95	76	0	11.94	0.000	
68.143	18:27:57.719	0000100000101011	2975	5309	1.759	.703	3.667	257	30	30	175	14	1	1	95	48	0	13.7	0	268	2.021	76	0	12.11	0.000	
68.189	18:27:57.765	0000100000101011	2967	5333	1.765	.708	3.636	257	30	30	175	14	1	1	95	48	0	13.7	0	266	1.86	76	0	11.73	0.000	
68.241	18:27:57.817	0000100000100011	3031	5277	1.749	.712	3.613	257	31	31	175	14	1	1	95	48	1	13.7	0	270	2.001	76	0	12.06	0.000	
68.289	18:27:57.865	0000100000100011	3016	5221	1.742	.717	3.566	257	31	31	175	14	1	1	95	48	2	13.7	0	268	1.89	76	0	11.8	0.000	
68.34	18:27:57.916	0000100000100011	3095	5165	1.732	.717	3.574	257	31	31	175	14	1	1	95	48	1	13.7	0	271	2.021	76	0	12.11	0.000	
68.391	18:27:57.967	0000100000110011	3086	5085	1.715	.722	3.503	257	31	31	175	14	1	1	95	48	0	13.7	0	273	1.991	76	0	12.04	0.000	
68.439	18:27:58.015	0000100000110011	3160	5037	1.707	.722	3.472	257	31	31	175	14	1	1	95	48	0	13.7	0	274	2.011	76	0	12.09	0.000	
68.489	18:27:58.065	0000100000110011	3157	4957	1.691	.722	3.441	257	32	32	175	14	1	1	95	48	0	13.7	0	276	2.041	76	0	12.16	0.000	
68.539	18:27:58.115	0000100000110011	3214	4925	1.686	.727	3.417	257	33	33	175	14	1	1	95	48	0	13.7	0	278	2.031	76	0	12.14	0.000	
68.59	18:27:58.166	0000100000110011	3272	4845	1.669	.727	3.394	257	33	33	175	14	1	1	95	48	0	13.7	0	279	2.097	76	0	12.29	0.000	
68.639	18:27:58.215	0000100000110011	3296	4773	1.658	.727	3.371	257	33	33	175	14	1	1	95	48	0	13.7	0	281	2.061	76	0	12.21	0.000	
68.691	18:27:58.267	0000100000110011	3343	4693	1.643	.727	3.371	257	33	33	175	14	1	1	95	48	0	13.7	0	282	2.051	76	0	12.18	0.000	
68.74	18:27:58.316	0000100000110011	3387	4645	1.634	.727	3.363	257	33	33	175	14	1	1	95	48	2	13.7	0	284	2.051	76	0	12.18	0.000	
68.791	18:27:58.367	0000100000110011	3437	4597	1.621	.727	3.332	257	33	33	175	14	1	1	95	48	2	13.7	0	286	2.031	76	0	12.14	0.000	
68.839	18:27:58.415	0000100000110011	3461	4557	1.613	.727	3.316	257	33	33	175	14	1	1	95	48	1	13.7	0	286	2.011	76	0	12.09	0.000	
68.889	18:27:58.465	0000100000110011	3503	4501	1.605	.727	3.324	257	33	33	175	14	1	1	95	48	2	13.7	0	289	2.001	76	0	12.06	0.000	
68.94	18:27:58.516	0000100000110011	3511	4469	1.6	.727	3.277	257	33	33	175	14	1	1	95	48	0	13.7	0	289	1.971	76	0	11.99	0.000	
68.991	18:27:58.567	0000100000110011	3561	4445	1.595	.727	3.285	257	33	33	175	14	1	1	95	48	0	13.7	0	292	2.087	76	0	12.27	0.000	
69.042	18:27:58.618	0000100000110011	3590	4389	1.585	.727	3.261	257	33	33	175	14	1	1	95	48	2	13.7	0	292	2.071	76	0	12.23	0.000	
69.091	18:27:58.667	0000100000110011	3605	4381	1.583	.727	3.246	257	34	34	175	14	1	1	95	48	1	13.7	0	294	2.041	76	0	12.16	0.000	
69.14	18:27:58.716	0000100000110011	3631	4341	1.574	.727	3.246	257	34	34	175	14	1	1	95	48	0	13.7	0	294	2.031	76	0	12.14	0.000	
69.188	18:27:58.764	0000100000110011	3614	4293	1.566	.727	3.191	257	34	34	175	14	1	1	95	48	0	13.7	0	294	2.011	76	0	12.09	0.000	
69.239	18:27:58.815	0000100000110011	3656	4349	1.576	.727	3.23	257	34	34	175	14	1	1	95	48	0	13.7	0	295	2.107	76	0	12.32	0.000	
69.29	18:27:58.866	0000100000110011	3651	4317	1.569	.732	3.214	257	34	34	175	14	1	1	95	48	0	13.7	0	295	2.167	76	0	12.46	0.000	
69.34	18:27:58.916	0000100000110011	3680	4293	1.565	.727	3.214	257	34	34	175	14	1	1	95	48	0	13.7	0	295	2.157	76	0	12.44	0.000	
69.39	18:27:58.966	0000100000110011	3690	4269	1.558	.727	3.183	257	34	34	175	14	1	1	95	48	2	13.7	0	297	2.021	76	0	12.11	0.000	
69.439	18:27:59.015	0000100000110011	3690	4285	1.559	.727	3.199	257	34	34	175	14	1	1	95	48	3	13.7	0	295	2.001	76	0	12.06	0.000	
69.49	18:27:59.066	0000100000110011	3707	4245	1.553	.732	3.167	257	34	34	175	14	1	1	95	48	1	13.7	0	297	2.061	76	0	12.21	0.000	
69.541	18:27:59.117	0000100000110011	3700	4213	1.551	.727	3.152	257	34	34	175	14	1	1	95	48	0	13.7	0	297	2.001	76	0	12.06	0.000	
69.59	18:27:59.166	0000100000110011	3698	4237	1.555	.727	3.152	257	34	34	175	14	1	1	95	48	0	13.7	0	297	1.961	76	0	11.97	0.000	
69.642	18:27:59.218	0000100000110011	3707	4213	1.553	.727	3.152	257	34	34	175	14	1	1	95	48	0	13.7	0	298	2.051	76	0	12.18	0.000	
69.689	18:27:59.265	0000100000110011	3716	4237	1.555	.727	3.152	257	34	34	175	14	1	1	95	48	0	13.7	0	297	1.991	76	0	12.04	0.000	
69.74	18:27:59.316	0000100000110011	3714	4181	1.546	.727	3.113	257	34	34	175	14	1	1	95	48	0	13.7	0	298	2.071	76	0	12.23	0.000	
69.791	18:27:59.367	0000100000110011	3751	4213	1.551	.727	3.16	257	34	34	175	14	1	1	95	48	0	13.7	0	297	2.066	76	0	12.22	0.000	
69.839	18:27:59.415	0000100000110011	3748	4173	1.542	.727	3.136	257	35	35	175	14	1	1	95	48	0	13.7	0	298	2.082	76	0	12.26	0.000	
69.891	18:27:59.467	0000100000110011	3761	4181	1.541	.727	3.128	257	35	35	175	14	1	1	95	48	0	13.7	0	300	2.051	76	0	12.18	0.000	
69.94	18:27:59.516	0000100000110011	3748	4157	1.545	.727	3.121	257	35	35	175	14	1	1	95	48	1	13.7	0	298	2.051	76	0	12.18	0.000	
69.991	18:27:59.567	0000100000110011	3768	4181	1.542	.727	3.128	257	35	35	175	14	1	1	95	48	0	13.7	0	300	2.097	76	0	12.29	0.000	
70.04	18:27:59.616	0000100000110011	3750	4157	1.54	.727	3.121	257	35	35	175	14	1	1	95	48	0	13.7	0	300	2.041	76	0	12.16	0.000	
70.089	18:27:59.665	0000100000110011	3748	4149	1.538	.727	3.113	257	35	35	175	14	1	1	95	48	0	13.7	0	298	1.961	76	0	11.97	0.000	
70.139	18:27:59.715	0000100000110011	3755	4165	1.541	.727	3.121	257	35	35	175	14	1	1	95	48	0	13.7	0	300	2.056	76	0	12.2	0.000	
70.189	18:27:59.765	0000100000110011	3746	4189	1.541	.727	3.136	257	35	35	175	14	1	1	95	48	3	13.7	0	298	2.061	76	0	12.21	0.000	
70.239	18:27:59.815	0000100000110011	3782	4133	1.537	.727	3.105	257	35	35	175	14	1	1	95	48	1	13.7	0	300	2.031	76	0	12.14	0.000	
70.293	18:27:59.869	0000100000110011	3776	4133	1.538	.727	3.105	257	35	35	175	14	1	1	95	48	0	13.7	0	300	1.971	76	0	11.99	0.000	
70.34	18:27:59.916	0000100000110011	3768	4069	1.519	.644	3.074	257	35	35	175	14	1	1	95	48	0	13.7	0	298	1.94	76	0	11.92	0.000	
70.393	18:27:59.969	0000100000110011	3711	3733	1.46	.527	2.597	225	35	35	175	14	1	1	95	48	0	13.7	0	298	2.041	76	0	12.16	0.000	
70.439	18:28:00.015	0000100000110011	3635	3461	1.404	.507	2.535	243	35	35	175	14	1	1	95	48	0	13.7	0	295	2.208	76	0	12.56	0.000	
70.49	18:28:00.066	0000100000110011	3554	3429	1.402	.502	2.558	254	34	34	175	14	1	1	95	48	0	13.7	0	290	2.157	76	0	12.44	0.000	
70.54	18:28:00.116	0000100000110011	3498	3477	1.408	.498	2.605	257	34	34	175	14	1	1	95	48	0	13.7	0	289	2.298	76	0	12.77	0.000	
70.589	18:28:00.165	0000100000110011	3465	3477	1.411	.493	2.589	257	34	34	175	14	1	1	95	48	0	13.7	0	289	2.495	76	0	13.24	0.000	
70.639	18:28:00.215	0000100000110011	3389	3445	1.41	.488	2.589	257	33	33	175	14	1	1	95	48	0	13.7	0	284	2.449	76	0	13.13	0.000	
70.69	18:28:00.266	0000100000110011	3301	3581	1.43	.488	2.613	257	33	33	175	14	1	1	95	48	0	13.7	0	282	2.379	76	0	12.96	0.000	
70.739	18:28:00.315	0000100000110011	3276	3621	1.437	.488	2.699	257	33	33	175	14	1	1	95	48	1	13.7	0	281	2.535	76	0	13.33	0.000	
70.789	18:28:00.365	0000100000110011	3203	3645	1.448	.488	2.66	257	33	33	175	14	1	1	95	48	0	13.7	0	278	2.706	76	0	13.74	0.000	
70.841	18:28:00.417	0000100000110011	3184	3813	1.476	.488	2.785	257	32	32	175	14	1	1	95	48	0	13.7	0	276	2.656	76	0	13.62	0.000	
70.89	18:28:00.466	0000100000110011	3094	3773	1.471	.488	2.769	257	32	32	175	14	1	1	95	48	0	13.7	0	273	2.686	76	0	13.69	0.000	
70.939	18:28:00.515	0000100000110011	3058	3933	1.501	.488	2.855	257	32	32	175	14	1	1	95	48	1	13.7	0	271	2.686	76	0	13.69	0.000	
70.989	18:28:00.565	0000100000110011	3001	3989	1.507	.488	2.917	257	32	32	175	14	1	1	95	48	0	13.7	0	270	2.676	76	0	13.67	0.000	
71.04	18:28:00.616	0000100000110011	2933	4093	1.535	.488	2.964	257	32	32	175	14	1	1	95	48	0	13.7	0	266	2.706	76	0	13.74	0.000	
71.089	18:28:00.665	0000100000110011	2895	4245	1.558	.488	3.05	257	32	32	175	14	1	1	95	48	0	13.7	0	265	2.727	76	0	13.79	0.000	
71.14	18:28:00.716	0000100000110011	2829	4277	1.563	.488	3.082	257	32	32	175	14	1	1	95	48	0	13.7	0	262	2.717	76	0	13.77	0.000	
71.19	18:28:00.766	0000100000110011	2782	4429	1.599	.488	3.136	257	31	31	175	14	1	1	95	48	0	13.7	0	260	2.5	76	0	13.25	0.000	
71.241	18:28:00.817	0000100000110011	2765	4621	1.626	.488	3.222	257	30	30	175	14	1	1	95	48	0	13.7	0	260	2.419	76	0	13.06	0.000	
71.291	18:28:00.867	0000100000110011	2710	4597	1.619	.488	3.23	257	30	30	175	14	1	1	95	48	0	13.7	0	258	2.47	76	0	13.18	0.000	
71.341	18:28:00.917	0000100000110011	2658	4725	1.65	.488	3.253	257	30	30	175	14	1	1	95	48	0	13.7	0	255	2.258	76	0	12.68	0.000	
71.392	18:28:00.968	0000100000110011	2676	4853	1.672	.488	3.332	257	30	30	175	14	1	1	95	48	0	13.7	0	255	2.238	76	0	12.63	0.000	
71.44	18:28:01.016	0000100000110011	2587	4805	1.664	.488	3.324	257	30	30	175	14	1	1	95	48	0	13.7	0	254	2.298	76	0	12.77	0.000	
71.49	18:28:01.066	0000100000110011	2529	4957	1.695	.488	3.316	257	30	30	175	14	1	1	95	48	0	13.7	0	250	2.288	76	0	12.75	0.000	
71.54	18:28:01.116	0000100000110011	2575	5069	1.713	.488	3.402	257	29	29	175	14	1	1	95	48	0	13.7	0	252	2.288	76	0	12.75	0.000	
71.588	18:28:01.164	0000100000101011	2514	4981	1.698	.488	3.371	257	30	30	175	14	1	1	95	48	0	13.7	0	250	2.298	76	0	12.77	0.000	
71.64	18:28:01.216	0000100000101011	2466	5133	1.726	.488	3.41	257	29	29	175	14	1	1	95	48	0	13.7	0	247	2.208	76	0	12.56	0.000	
71.688	18:28:01.264	0000100000101011	2525	5237	1.744	.488	3.535	257	29	29	175	14	1	1	95	48	0	13.7	0	250	2.187	76	0	12.51	0.000	
71.739	18:28:01.315	0000100000101011	2446	5141	1.726	.488	3.457	257	29	29	175	14	1	1	95	48	0	13.7	0	247	2.288	76	0	12.75	0.000	
71.792	18:28:01.368	0000100000101011	2405	5285	1.76	.488	3.496	257	29	29	175	14	1	1	95	48	0	13.7	0	246	2.208	76	0	12.56	0.000	
71.84	18:28:01.416	0000100000101011	2465	5381	1.77	.488	3.621	257	29	29	175	14	1	1	95	48	0	13.7	0	247	2.238	76	0	12.63	0.000	
71.889	18:28:01.465	0000100000101011	2387	5269	1.752	.488	3.527	257	28	28	175	14	1	1	95	48	0	13.7	0	244	2.298	76	0	12.77	0.000	
71.939	18:28:01.515	0000100000101011	2324	5389	1.778	.488	3.55	257	28	28	175	14	1	1	95	48	0	13.7	0	241	2.208	76	0	12.56	0.000	
71.99	18:28:01.566	0000100000101011	2392	5509	1.796	.488	3.683	257	27	27	175	14	1	1	95	48	1	13.7	0	244	2.258	76	0	12.68	0.000	
72.039	18:28:01.615	0000100000101011	2313	5405	1.776	.488	3.589	257	28	28	175	14	1	1	95	48	1	13.7	0	242	2.339	76	0	12.87	0.000	
72.09	18:28:01.666	0000100000101011	2249	5493	1.801	.488	3.582	257	28	28	175	14	1	1	95	48	0	13.7	0	239	2.268	76	0	12.7	0.000	
72.139	18:28:01.715	0000100000101011	2334	5637	1.818	.488	3.707	257	27	27	175	14	1	1	95	48	1	13.7	0	242	2.258	76	0	12.68	0.000	
72.189	18:28:01.765	0000100000101011	2287	5477	1.792	.488	3.691	257	28	28	175	14	1	1	95	48	1	13.7	0	241	2.288	76	0	12.75	0.000	
72.242	18:28:01.818	0000100000101011	2217	5557	1.81	.488	3.613	257	27	27	175	14	1	1	95	48	0	13.7	0	238	2.167	76	0	12.46	0.000	
72.289	18:28:01.865	0000100000101011	2307	5701	1.835	.488	3.738	257	27	27	175	14	1	1	95	48	0	13.7	0	241	2.137	76	0	12.39	0.000	
72.342	18:28:01.918	0000100000101011	2259	5533	1.802	.488	3.722	257	27	27	175	14	1	1	95	48	1	13.7	0	241	2.228	76	0	12.6	0.000	
72.389	18:28:01.965	0000100000101011	2205	5581	1.813	.488	3.628	257	27	27	175	14	1	1	95	48	0	13.7	0	238	2.132	76	0	12.38	0.000	
72.442	18:28:02.018	0000100000101011	2256	5773	1.844	.488	3.761	257	27	27	175	14	1	1	95	48	0	13.7	0	239	2.076	76	0	12.24	0.000	
72.489	18:28:02.065	0000100000101011	2258	5605	1.814	.488	3.746	257	27	27	175	14	1	1	95	48	0	13.7	0	239	2.218	76	0	12.58	0.000	
72.539	18:28:02.115	0000100000101011	2183	5597	1.818	.488	3.652	257	27	27	175	14	1	1	95	48	0	13.7	0	236	2.208	76	0	12.56	0.000	
72.59	18:28:02.166	0000100000101011	2200	5773	1.851	.488	3.667	257	27	27	175	14	1	1	95	48	0	13.7	0	238	2.071	76	0	12.23	0.000	
72.639	18:28:02.215	0000100000101011	2253	5701	1.832	.488	3.808	257	27	27	175	14	1	1	95	48	1	13.7	0	241	2.208	76	0	12.56	0.000	
72.693	18:28:02.269	0000100000101011	2170	5589	1.813	.488	3.683	257	27	27	175	14	1	1	95	48	0	13.7	0	238	2.147	76	0	12.41	0.000	
72.74	18:28:02.316	0000100000101011	2168	5701	1.84	.488	3.66	257	27	27	175	14	1	1	95	48	1	13.7	0	236	1.981	76	0	12.02	0.000	
72.792	18:28:02.368	0000100000101011	2260	5765	1.839	.488	3.8	257	27	27	175	14	1	1	95	48	2	13.7	0	239	2.056	76	0	12.2	0.000	
72.839	18:28:02.415	0000100000101011	2194	5637	1.821	.488	3.691	257	27	27	175	14	1	1	95	48	0	13.7	0	238	2.107	76	0	12.32	0.000	
72.889	18:28:02.465	0000100000101011	2127	5661	1.832	.488	3.66	257	27	27	175	14	1	1	95	48	0	13.7	0	234	2.001	76	0	12.06	0.000	
72.941	18:28:02.517	0000100000101011	2226	5813	1.855	.488	3.785	257	27	27	175	14	1	1	95	48	0	13.7	0	238	2.046	76	0	12.17	0.000	
72.989	18:28:02.565	0000100000101011	2213	5677	1.823	.488	3.753	257	27	27	175	14	1	1	95	48	1	13.7	0	238	2.197	76	0	12.53	0.000	
73.041	18:28:02.617	0000100000101011	2153	5709	1.837	.488	3.667	257	27	27	175	14	1	1	95	48	3	13.7	0	234	2.177	76	0	12.48	0.000	
73.09	18:28:02.666	0000100000101011	2220	5821	1.856	.488	3.785	257	27	27	175	14	1	1	95	48	1	13.7	0	238	2.127	76	0	12.36	0.000	
73.14	18:28:02.716	0000100000101011	2214	5693	1.828	.488	3.8	257	27	27	175	14	1	1	95	48	0	13.7	0	238	2.228	76	0	12.6	0.000	
73.189	18:28:02.765	0000100000101011	2144	5613	1.826	.488	3.675	257	27	27	175	14	1	1	95	48	0	13.7	0	234	2.082	76	0	12.26	0.000	
73.241	18:28:02.817	0000100000101011	2189	5765	1.846	.488	3.699	257	27	27	175	14	1	1	95	48	0	13.7	0	236	1.92	76	0	11.87	0.000	
73.289	18:28:02.865	0000100000101011	2220	5725	1.832	.488	3.785	257	27	27	175	14	1	1	95	48	0	13.7	0	238	2.046	76	0	12.17	0.000	
73.34	18:28:02.916	0000100000101011	2143	5637	1.822	.488	3.66	257	27	27	175	14	1	1	95	48	0	13.7	0	234	2.071	76	0	12.23	0.000	
73.389	18:28:02.965	0000100000101011	2164	5789	1.857	.488	3.683	257	27	27	175	14	1	1	95	48	1	13.7	0	234	2.001	76	0	12.06	0.000	
73.44	18:28:03.016	0000100000101011	2250	5741	1.834	.488	3.808	257	27	27	175	14	1	1	95	48	1	13.7	0	239	2.097	76	0	12.29	0.000	
73.49	18:28:03.066	0000100000101011	2167	5613	1.818	.488	3.699	257	27	27	175	14	1	1	95	48	0	13.7	0	236	2.071	76	0	12.23	0.000	
73.538	18:28:03.114	0000100000101011	2157	5717	1.842	.488	3.667	257	27	27	175	14	1	1	95	48	3	13.7	0	234	1.91	76	0	11.85	0.000	
73.589	18:28:03.165	0000100000101011	2233	5829	1.853	.488	3.792	257	27	27	175	14	1	1	95	48	1	13.7	0	236	2.026	76	0	12.12	0.000	
73.639	18:28:03.215	0000100000101011	2207	5637	1.822	.488	3.722	257	27	27	175	14	1	1	95	48	0	13.7	0	238	2.112	76	0	12.33	0.000	
73.69	18:28:03.266	0000100000101011	2154	5669	1.835	.488	3.691	257	27	27	175	14	1	1	95	48	0	13.7	0	236	2.041	76	0	12.16	0.000	
73.74	18:28:03.316	0000100000101011	2193	5749	1.847	.488	3.714	257	27	27	175	14	1	1	95	48	0	13.7	0	236	1.971	76	0	11.99	0.000	
73.789	18:28:03.365	0000100000101011	2213	5685	1.83	.488	3.777	257	27	27	175	14	1	1	95	48	1	13.7	0	238	2.092	76	0	12.28	0.000	
73.842	18:28:03.418	0000100000101011	2159	5589	1.821	.488	3.644	257	27	27	175	14	1	1	95	48	0	13.7	0	234	2.021	76	0	12.11	0.000	
73.891	18:28:03.467	0000100000101011	2168	5813	1.853	.488	3.73	257	27	27	175	14	1	1	95	48	0	13.7	0	236	1.971	76	0	11.99	0.000	
73.939	18:28:03.515	0000100000101011	2246	5717	1.833	.488	3.769	257	27	27	175	14	1	1	95	48	3	13.7	0	238	2.097	76	0	12.29	0.000	
73.99	18:28:03.566	0000100000101011	2174	5597	1.813	.488	3.722	257	27	27	175	14	1	1	95	48	0	13.7	0	238	2.061	76	0	12.21	0.000	
74.041	18:28:03.617	0000100000101011	2098	5693	1.835	.488	3.652	257	27	27	175	14	1	1	95	48	0	13.7	0	233	1.92	76	0	11.87	0.000	
74.091	18:28:03.667	0000100000101011	2203	5853	1.862	.488	3.792	257	27	27	175	14	1	1	95	48	1	13.7	0	234	1.95	76	0	11.94	0.000	
74.142	18:28:03.718	0000100000101011	2194	5709	1.832	.488	3.769	257	27	27	175	14	1	1	95	48	0	13.7	0	236	2.157	76	0	12.44	0.000	
74.19	18:28:03.766	0000100000101011	2111	5677	1.828	.488	3.66	257	27	27	175	14	1	1	95	48	0	13.7	0	233	2.061	76	0	12.21	0.000	
74.239	18:28:03.815	0000100000101011	2148	5861	1.86	.488	3.699	257	27	27	175	14	1	1	95	48	0	13.7	0	234	1.971	76	0	11.99	0.000	
74.291	18:28:03.867	0000100000101011	2201	5741	1.837	.488	3.816	257	27	27	175	14	1	1	95	48	3	13.7	0	238	2.157	76	0	12.44	0.000	
74.34	18:28:03.916	0000100000101011	2130	5645	1.823	.488	3.675	257	27	27	175	14	1	1	95	48	0	13.7	0	234	2.061	76	0	12.21	0.000	
74.389	18:28:03.965	0000100000101011	2142	5797	1.853	.488	3.722	257	27	27	175	14	1	1	95	48	0	13.7	0	233	1.95	76	0	11.94	0.000	
74.44	18:28:04.016	0000100000101011	2226	5741	1.836	.488	3.777	257	27	27	175	14	1	1	95	48	2	13.7	0	238	2.061	76	0	12.21	0.000	
