[13B-REW 5.08][DL-340XB][AEM 30-0334 X Series]
Time(s)	Clock    	Switches        	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
8.693	19:31:08.818	0000100000101011	1712	6293	1.945	.537	0	326	25	25	175	16	1	1	77	32	4	14	0	6	2.535	76	0	13.33	0.000	
8.74	19:31:08.865	0000100000101011	1787	6213	1.923	.537	0	326	25	25	175	16	1	1	77	32	2	14	0	6	2.606	76	0	13.5	0.000	
8.791	19:31:08.916	0000100000101011	1787	6005	1.883	.537	0	330	25	25	175	16	1	1	77	32	0	14	0	6	2.717	76	0	13.77	0.000	
8.842	19:31:08.967	0000100000101011	1712	5925	1.888	.537	0	330	25	25	175	14	1	1	77	32	0	14	0	6	2.706	76	0	13.74	0.000	
8.89	19:31:09.015	0000100000101011	1613	6125	1.919	.537	0	330	25	25	175	14	1	1	77	32	0	14	0	6	2.727	76	0	13.79	0.000	
8.94	19:31:09.065	0000100000101011	1526	6317	1.95	.537	0	326	24	24	175	14	1	1	77	32	0	14	0	6	2.807	76	0	13.98	0.000	
8.992	19:31:09.117	0000100000101011	1460	6509	1.996	.537	0	326	23	22	175	16	1	1	77	32	0	14	0	6	3.024	76	0	14.49	0.000	
9.042	19:31:09.167	0000100000101011	1391	6693	2.041	.537	0	322	23	21	175	16	1	1	77	32	0	14	0	6	3.442	76	0	15.49	0.000	
9.091	19:31:09.216	0000100000101011	1275	7077	2.095	.537	6.14	322	20	19	175	16	1	1	77	32	0	14	0	6	4.148	76	0	17.16	0.000	
9.142	19:31:09.267	0000100000101011	1198	7333	2.144	.537	6.359	318	18	17	175	18	1	1	77	32	0	14	0	6	4.4	76	0	17.76	0.000	
9.191	19:31:09.316	0000100000101011	1269	7573	2.19	.537	6.382	318	17	16	175	18	1	1	77	32	0	14	0	6	4.4	76	0	17.76	0.000	
9.241	19:31:09.366	0000100000101011	1429	7477	2.155	.537	5.367	318	20	19	175	18	1	1	77	32	0	14	0	6	4.4	76	0	17.76	0.000	
9.29	19:31:09.415	0000100000101011	1647	6973	2.07	.537	4.21	322	21	19	175	18	1	1	77	32	1	14	0	6	4.4	76	0	17.76	0.000	
9.341	19:31:09.466	0000100000101011	1706	6677	2.001	.537	4.078	322	17	15	175	16	1	1	77	32	2	14	0	6	4.4	76	0	17.76	0.000	
9.39	19:31:09.515	0000100000101011	1688	6421	1.968	.541	3.89	326	12	11	175	16	1	1	77	32	0	14	0	6	4.4	76	0	17.76	0.000	
9.439	19:31:09.564	0000100000101011	1689	6349	1.957	.537	3.695	326	7	6	175	16	1	1	77	32	2	14	0	6	4.284	76	0	17.49	0.000	
9.492	19:31:09.617	0000100000101011	1723	6253	1.938	.537	3.679	326	1	1	175	16	1	1	77	32	8	14	0	6	3.664	76	0	16.01	0.000	
9.541	19:31:09.666	0000100000101011	1733	6141	1.911	.537	3.546	330	-4	-4	175	16	1	1	77	32	0	14	0	6	3.236	76	0	15	0.000	
9.59	19:31:09.715	0000100000101011	1659	6125	1.917	.537	0	330	25	25	175	16	1	1	77	32	1	14	0	6	2.918	76	0	14.24	0.000	
9.64	19:31:09.765	0000100000101011	1679	6213	1.936	.537	0	326	25	25	175	16	1	1	77	32	0	14	0	6	2.747	76	0	13.84	0.000	
9.691	19:31:09.816	0000100000101011	1775	6197	1.92	.537	0	326	25	25	175	16	1	1	77	32	5	14	0	6	2.817	76	0	14	0.000	
9.739	19:31:09.864	0000100000101011	1805	6005	1.881	.537	0	330	25	25	175	16	1	1	77	32	0	14	0	6	2.817	76	0	14	0.000	
9.79	19:31:09.915	0000100000101011	1733	5893	1.873	.537	0	330	25	25	175	14	1	1	77	32	0	14	0	6	2.757	76	0	13.86	0.000	
9.841	19:31:09.966	0000100000101011	1635	6045	1.905	.537	0	330	25	25	175	14	1	1	77	32	0	14	0	6	2.717	76	0	13.77	0.000	
9.891	19:31:10.016	0000100000101011	1550	6269	1.944	.537	0	326	24	24	175	14	1	1	77	32	0	14	0	6	2.706	76	0	13.74	0.000	
9.941	19:31:10.066	0000100000101011	1485	6421	1.984	.537	0	326	24	23	175	16	1	1	77	32	0	14	0	6	2.838	76	0	14.05	0.000	
9.991	19:31:10.116	0000100000101011	1375	6741	2.031	.537	0	326	23	21	175	16	1	1	77	32	0	14	0	6	3.135	76	0	14.76	0.000	
10.04	19:31:10.165	0000100000101011	1303	6965	2.077	.537	6	322	22	20	175	16	1	1	77	32	0	14	0	6	3.699	76	0	16.1	0.000	
10.092	19:31:10.217	0000100000101011	1227	7221	2.125	.537	6.39	318	19	18	175	18	1	1	77	32	0	14	0	6	4.339	76	0	17.62	0.000	
10.139	19:31:10.264	0000100000101011	1190	7525	2.185	.537	6.609	318	16	15	175	18	1	1	77	32	0	14	0	6	4.4	76	0	17.76	0.000	
10.191	19:31:10.316	0000100000101011	1333	7573	2.185	.537	5.937	318	18	17	175	18	1	1	77	32	0	14	0	6	4.4	76	0	17.76	0.000	
10.239	19:31:10.364	0000100000101011	1591	7157	2.11	.537	4.585	322	23	21	175	18	1	1	77	32	1	14	0	6	4.4	76	0	17.76	0.000	
10.289	19:31:10.414	0000100000101011	1677	6853	2.03	.537	4.226	322	19	17	175	17	1	1	77	32	9	14	0	6	4.4	76	0	17.76	0.000	
10.339	19:31:10.464	0000100000101011	1685	6501	1.977	.537	3.992	326	14	13	175	16	1	1	77	32	1	14	0	6	4.4	76	0	17.76	0.000	
10.391	19:31:10.516	0000100000101011	1693	6381	1.955	.537	3.703	326	8	7	175	16	1	1	77	32	2	14	0	6	4.36	76	0	17.67	0.000	
10.44	19:31:10.565	0000100000101011	1675	6301	1.949	.537	3.625	326	3	3	175	16	1	1	77	32	0	14	0	6	3.785	76	0	16.3	0.000	
10.489	19:31:10.614	0000100000101011	1689	6261	1.94	.537	3.64	326	-2	-2	175	16	1	1	77	32	3	14	0	6	3.457	76	0	15.52	0.000	
10.541	19:31:10.666	0000100000101011	1679	6205	1.927	.537	3.578	326	-5	-5	175	16	1	1	77	32	0	14	0	6	3.074	76	0	14.61	0.000	
10.591	19:31:10.716	0000100000101011	1668	6181	1.925	.537	0	326	25	25	175	16	1	1	77	32	0	14	0	6	2.838	76	0	14.05	0.000	
10.641	19:31:10.766	0000100000101011	1721	6213	1.927	.537	0	326	25	25	175	16	1	1	77	32	0	14	0	6	2.737	76	0	13.81	0.000	
10.69	19:31:10.815	0000100000101011	1740	6157	1.919	.537	0	326	25	25	175	16	1	1	77	32	0	14	0	6	2.717	76	0	13.77	0.000	
10.741	19:31:10.866	0000100000101011	1726	5997	1.89	.537	0	330	25	25	175	16	1	1	77	32	0	14	0	6	2.727	76	0	13.79	0.000	
10.791	19:31:10.916	0000100000101011	1630	6093	1.908	.537	0	330	25	25	175	14	1	1	77	32	0	14	0	6	2.767	76	0	13.88	0.000	
10.842	19:31:10.967	0000100000101011	1567	6229	1.94	.537	0	326	24	24	175	14	1	1	77	32	0	14	0	6	2.817	76	0	14	0.000	
10.89	19:31:11.015	0000100000101011	1479	6429	1.974	.537	0	326	24	23	175	14	1	1	77	32	0	14	0	6	2.903	76	0	14.21	0.000	
10.94	19:31:11.065	0000100000101011	1411	6645	2.021	.537	0	326	23	22	175	16	1	1	77	32	0	14	0	6	3.145	76	0	14.78	0.000	
11.018	19:31:11.143	0000100000101011	1296	6989	2.091	.537	6.046	322	21	20	175	16	1	1	77	32	0	14	0	6	4.012	76	0	16.84	0.000	
11.058	19:31:11.183	0000100000101011	1221	7261	2.145	.537	6.429	318	19	18	175	18	1	1	77	32	0	14	0	6	4.39	76	0	17.74	0.000	
11.1	19:31:11.225	0000100000101011	1186	7533	2.186	.537	6.625	318	16	15	175	18	1	1	77	32	0	14	0	6	4.4	76	0	17.76	0.000	
11.14	19:31:11.265	0000100000101011	1268	7613	2.197	.537	5.89	318	17	16	175	18	1	1	77	32	0	14	0	6	4.4	76	0	17.76	0.000	
11.189	19:31:11.314	0000100000101011	1509	7373	2.139	.537	4.953	318	21	20	175	18	1	1	77	32	0	14	0	6	4.4	76	0	17.76	0.000	
11.241	19:31:11.366	0000100000101011	1691	6845	2.044	.537	4.234	322	19	17	175	18	1	1	77	32	1	14	0	6	4.4	76	0	17.76	0.000	
11.292	19:31:11.417	0000100000101011	1711	6501	1.985	.537	3.992	326	14	13	175	16	1	1	77	32	2	14	0	6	4.4	76	0	17.76	0.000	
11.341	19:31:11.466	0000100000101011	1693	6341	1.949	.537	3.828	326	10	9	175	16	1	1	77	32	0	14	0	6	4.203	76	0	17.29	0.000	
11.413	19:31:11.538	0000100000101011	1678	6277	1.949	.537	3.585	326	3	3	175	16	1	1	77	32	1	14	0	6	3.266	76	0	15.07	0.000	
11.451	19:31:11.576	0000100000101011	1688	6237	1.935	.537	3.593	326	-2	-2	175	16	1	1	77	32	0	14	0	6	3.044	76	0	14.54	0.000	
11.49	19:31:11.615	0000100000101011	1682	6173	1.923	.537	3.562	326	-5	-5	175	16	1	1	77	32	0	14	0	6	2.974	76	0	14.38	0.000	
11.54	19:31:11.665	0000100000101011	1655	6197	1.928	.537	0	326	25	25	175	16	1	1	77	32	4	14	0	6	2.848	76	0	14.08	0.000	
11.591	19:31:11.716	0000100000101011	1746	6189	1.927	.537	0	326	25	25	175	16	1	1	77	32	0	14	0	6	2.757	76	0	13.86	0.000	
11.641	19:31:11.766	0000100000101011	1775	6141	1.909	.537	0	330	25	25	175	16	1	1	77	32	4	14	0	6	2.787	76	0	13.93	0.000	
11.691	19:31:11.816	0000100000101011	1734	5965	1.879	.537	0	330	25	25	175	15	1	1	77	32	0	14	0	6	2.757	76	0	13.86	0.000	
11.74	19:31:11.865	0000100000101011	1653	6037	1.905	.537	0	330	25	25	175	14	1	1	77	32	0	14	0	6	2.717	76	0	13.77	0.000	
11.808	19:31:11.933	0000100000101011	1528	6309	1.949	.537	0	326	24	24	175	14	1	1	77	32	0	14	0	6	2.686	76	0	13.69	0.000	
11.849	19:31:11.974	0000100000101011	1462	6509	1.989	.537	0	326	23	22	175	13	1	1	77	32	0	14	0	6	2.727	76	0	13.79	0.000	
11.892	19:31:12.017	0000100000101011	1394	6685	2.021	.537	0	322	23	21	175	16	1	1	77	32	0	14	0	6	2.923	76	0	14.25	0.000	
11.942	19:31:12.067	0000100000101011	1322	6893	2.062	.537	0	322	22	20	175	16	1	1	77	32	0	14	0	6	3.372	76	0	15.32	0.000	
11.99	19:31:12.115	0000100000101011	1246	7181	2.122	.537	6.335	318	19	18	175	18	1	1	77	32	0	14	0	6	4.098	76	0	17.05	0.000	
12.039	19:31:12.164	0000100000101011	1209	7453	2.176	.537	6.375	318	18	17	175	18	1	1	77	32	0	14	0	6	4.4	76	0	17.76	0.000	
12.092	19:31:12.217	0000100000101011	1362	7509	2.173	.537	5.343	318	19	17	175	18	1	1	77	32	0	14	0	6	4.4	76	0	17.76	0.000	
12.141	19:31:12.266	0000100000101011	1591	7157	2.104	.541	4.523	322	23	21	175	18	1	1	77	32	4	14	0	6	4.4	76	0	17.76	0.000	
12.19	19:31:12.315	0000100000101011	1708	6677	2.019	.537	4.085	322	17	15	175	16	1	1	77	32	1	14	0	6	4.4	76	0	17.76	0.000	
12.239	19:31:12.364	0000100000101011	1712	6501	1.97	.537	3.89	326	14	13	175	16	1	1	77	32	5	14	0	6	4.4	76	0	17.76	0.000	
12.313	19:31:12.438	0000100000101011	1685	6341	1.956	.537	3.695	326	7	6	175	16	1	1	77	32	0	14	0	6	4.153	76	0	17.18	0.000	
12.355	19:31:12.480	0000100000101011	1715	6261	1.94	.537	3.671	326	1	1	175	16	1	1	77	32	0	14	0	6	3.694	76	0	16.09	0.000	
12.396	19:31:12.521	0000100000101011	1715	6197	1.923	.537	3.617	326	-2	-2	175	16	1	1	77	32	0	14	0	6	3.306	76	0	15.16	0.000	
12.441	19:31:12.566	0000100000101011	1713	6133	1.914	.537	0	330	25	25	175	16	1	1	78	32	5	14	0	4	2.974	76	0	14.38	0.000	
12.49	19:31:12.615	0000100000101011	1688	6189	1.926	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.827	76	0	14.03	0.000	
12.54	19:31:12.665	0000100000101011	1743	6197	1.923	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.777	76	0	13.91	0.000	
12.59	19:31:12.715	0000100000101011	1787	6005	1.892	.537	0	330	25	25	175	16	1	1	78	32	0	14	0	4	2.817	76	0	14	0.000	
12.641	19:31:12.766	0000100000101011	1733	5941	1.875	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.777	76	0	13.91	0.000	
12.691	19:31:12.816	0000100000101011	1653	5997	1.897	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.717	76	0	13.77	0.000	
12.745	19:31:12.870	0000100000101011	1551	6261	1.949	.537	0	326	24	24	175	14	1	1	78	32	0	14	0	4	2.706	76	0	13.74	0.000	
12.791	19:31:12.916	0000100000101011	1487	6421	1.98	.537	0	326	24	23	175	13	1	1	78	32	0	14	0	4	2.777	76	0	13.91	0.000	
12.839	19:31:12.964	0000100000101011	1392	6661	2.016	.537	0	322	23	22	175	16	1	1	78	32	0	14	0	4	2.964	76	0	14.35	0.000	
12.89	19:31:13.015	0000100000101011	1319	6917	2.067	.537	0	322	22	20	175	16	1	1	78	32	0	14	0	4	3.422	76	0	15.44	0.000	
12.94	19:31:13.065	0000100000101011	1244	7165	2.12	.537	6.523	322	20	19	175	18	1	1	78	32	0	14	0	4	4.108	76	0	17.07	0.000	
12.991	19:31:13.116	0000100000101011	1164	7405	2.166	.541	6.71	318	17	16	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
13.04	19:31:13.165	0000100000101011	1232	7701	2.216	.537	6.007	314	16	15	175	18	1	1	78	32	6	14	0	4	4.4	76	0	17.76	0.000	
13.092	19:31:13.217	0000100000101011	1402	7581	2.175	.537	5.07	318	19	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
13.14	19:31:13.265	0000100000101011	1623	7093	2.088	.537	4.234	322	20	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
13.189	19:31:13.314	0000100000101011	1677	6613	2.006	.537	4.015	326	16	15	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
13.242	19:31:13.367	0000100000101011	1687	6469	1.979	.537	3.843	326	12	11	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
13.29	19:31:13.415	0000100000101011	1661	6373	1.963	.537	3.757	326	7	6	175	16	1	1	78	32	0	14	0	4	4.173	76	0	17.22	0.000	
13.35	19:31:13.475	0000100000101011	1673	6349	1.956	.537	3.648	326	-1	-2	175	16	1	1	78	32	0	14	0	4	3.478	76	0	15.57	0.000	
13.39	19:31:13.515	0000100000101011	1674	6317	1.95	.537	3.648	326	-4	-4	175	16	1	1	78	32	0	14	0	4	3.195	76	0	14.9	0.000	
13.442	19:31:13.567	0000100000101011	1666	6237	1.935	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.984	76	0	14.4	0.000	
13.492	19:31:13.617	0000100000101011	1683	6237	1.931	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.848	76	0	14.08	0.000	
13.539	19:31:13.664	0000100000101011	1737	6213	1.923	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.767	76	0	13.88	0.000	
13.589	19:31:13.714	0000100000101011	1761	6061	1.895	.537	0	330	25	25	175	16	1	1	78	32	0	14	0	4	2.727	76	0	13.79	0.000	
13.642	19:31:13.767	0000100000101011	1706	5989	1.887	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.656	76	0	13.62	0.000	
13.692	19:31:13.817	0000100000101011	1625	6085	1.909	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.626	76	0	13.55	0.000	
13.742	19:31:13.867	0000100000101011	1563	6229	1.95	.537	0	326	24	24	175	14	1	1	78	32	0	14	0	4	2.676	76	0	13.67	0.000	
13.793	19:31:13.918	0000100000101011	1457	6525	1.997	.537	0	326	23	22	175	13	1	1	78	32	0	14	0	4	2.807	76	0	13.98	0.000	
13.855	19:31:13.980	0000100000101011	1360	6789	2.046	.537	0	322	22	21	175	16	1	1	78	32	0	14	0	4	3.286	76	0	15.12	0.000	
13.894	19:31:14.019	0000100000101011	1287	6989	2.079	.537	0	322	21	20	175	16	1	1	78	32	0	14	0	4	3.972	76	0	16.75	0.000	
13.941	19:31:14.066	0000100000101011	1242	7173	2.132	.537	6.406	318	19	18	175	18	1	1	78	32	0	14	0	4	4.39	76	0	17.74	0.000	
13.991	19:31:14.116	0000100000101011	1164	7437	2.185	.537	6.562	318	17	16	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
14.04	19:31:14.165	0000100000101011	1237	7685	2.195	.537	6.531	314	16	15	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
14.092	19:31:14.217	0000100000101011	1491	7389	2.14	.541	4.617	318	21	19	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
14.142	19:31:14.267	0000100000101011	1626	6901	2.058	.537	4.25	322	19	17	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
14.192	19:31:14.317	0000100000101011	1648	6669	2.012	.537	4.117	322	15	13	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
14.24	19:31:14.365	0000100000101011	1644	6493	1.984	.541	3.789	326	10	9	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
14.289	19:31:14.414	0000100000101011	1687	6453	1.976	.537	3.765	326	5	4	175	16	1	1	78	32	0	14	0	4	4.319	76	0	17.57	0.000	
14.34	19:31:14.465	0000100000101011	1730	6301	1.942	.537	3.679	326	-1	-1	175	16	1	1	78	32	0	14	0	4	3.815	76	0	16.37	0.000	
14.389	19:31:14.514	0000100000101011	1683	6181	1.924	.537	3.578	326	-5	-5	175	16	1	1	78	32	0	14	0	4	3.236	76	0	15	0.000	
14.44	19:31:14.565	0000100000101011	1636	6197	1.94	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.928	76	0	14.27	0.000	
14.49	19:31:14.615	0000100000101011	1709	6293	1.943	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.807	76	0	13.98	0.000	
14.568	19:31:14.693	0000100000101011	1816	6029	1.892	.537	0	330	25	25	175	16	1	1	78	32	1	14	0	4	2.807	76	0	13.98	0.000	
14.61	19:31:14.735	0000100000101011	1764	5933	1.871	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.706	76	0	13.74	0.000	
14.65	19:31:14.775	0000100000101011	1685	5957	1.883	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.626	76	0	13.55	0.000	
14.691	19:31:14.816	0000100000101011	1624	6069	1.906	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.565	76	0	13.4	0.000	
14.74	19:31:14.865	0000100000101011	1561	6253	1.951	.537	0	326	24	24	175	13	1	1	78	32	0	14	0	4	2.636	76	0	13.57	0.000	
14.79	19:31:14.915	0000100000101011	1456	6517	1.992	.537	0	326	23	22	175	16	1	1	78	32	0	14	0	4	2.797	76	0	13.96	0.000	
14.841	19:31:14.966	0000100000101011	1388	6717	2.038	.537	0	322	23	21	175	16	1	1	78	32	0	14	0	4	3.175	76	0	14.85	0.000	
14.891	19:31:15.016	0000100000101011	1316	6925	2.08	.537	0	322	22	20	175	16	1	1	78	32	0	14	0	4	3.82	76	0	16.39	0.000	
14.942	19:31:15.067	0000100000101011	1240	7181	2.128	.537	6.421	318	19	18	175	18	1	1	78	32	0	14	0	4	4.37	76	0	17.69	0.000	
14.994	19:31:15.119	0000100000101011	1162	7453	2.187	.537	6.546	318	17	16	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
15.039	19:31:15.164	0000100000101011	1242	7661	2.202	.537	6.531	318	17	16	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
15.091	19:31:15.216	0000100000101011	1503	7365	2.137	.537	4.562	318	21	20	175	18	1	1	78	32	1	14	0	4	4.4	76	0	17.76	0.000	
15.178	19:31:15.303	0000100000101011	1649	6653	2.014	.537	4.117	326	15	14	175	16	1	1	78	32	4	14	0	4	4.4	76	0	17.76	0.000	
15.219	19:31:15.344	0000100000101011	1650	6541	1.994	.537	3.921	326	12	11	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
15.259	19:31:15.384	0000100000101011	1683	6477	1.975	.537	3.812	326	8	7	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
15.299	19:31:15.424	0000100000101011	1708	6333	1.954	.537	3.718	326	3	3	175	16	1	1	78	32	1	14	0	4	4.35	76	0	17.64	0.000	
15.342	19:31:15.467	0000100000101011	1738	6285	1.938	.537	3.687	326	-1	-1	175	16	1	1	78	32	6	14	0	4	3.891	76	0	16.55	0.000	
15.393	19:31:15.518	0000100000101011	1706	6141	1.92	.537	3.585	330	-5	-5	175	16	1	1	78	32	1	14	0	4	3.347	76	0	15.26	0.000	
15.44	19:31:15.565	0000100000101011	1677	6197	1.927	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	3.084	76	0	14.64	0.000	
15.491	19:31:15.616	0000100000101011	1730	6229	1.933	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.984	76	0	14.4	0.000	
15.54	19:31:15.665	0000100000101011	1823	6061	1.901	.537	0	330	25	25	175	16	1	1	78	32	6	14	0	4	2.918	76	0	14.24	0.000	
15.591	19:31:15.716	0000100000101011	1770	5885	1.868	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.787	76	0	13.93	0.000	
15.64	19:31:15.765	0000100000101011	1713	5909	1.882	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.696	76	0	13.72	0.000	
15.691	19:31:15.816	0000100000101011	1631	6069	1.912	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.656	76	0	13.62	0.000	
15.74	19:31:15.865	0000100000101011	1529	6333	1.957	.537	0	326	24	24	175	15	1	1	78	32	0	14	0	4	2.696	76	0	13.72	0.000	
15.791	19:31:15.916	0000100000101011	1464	6501	1.993	.537	0	326	23	22	175	16	1	1	78	32	0	14	0	4	2.903	76	0	14.21	0.000	
15.839	19:31:15.964	0000100000101011	1396	6677	2.029	.537	0	322	23	21	175	16	1	1	78	32	0	14	0	4	3.362	76	0	15.3	0.000	
15.891	19:31:16.016	0000100000101011	1294	6997	2.08	.537	0	322	21	20	175	16	1	1	78	32	0	14	0	4	4.118	76	0	17.09	0.000	
15.943	19:31:16.068	0000100000101011	1217	7269	2.136	.537	6.507	318	19	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
15.992	19:31:16.117	0000100000101011	1182	7509	2.184	.537	6.476	318	16	15	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
16.04	19:31:16.165	0000100000101011	1333	7597	2.193	.537	5.476	318	18	17	175	18	1	1	78	32	5	14	0	4	4.4	76	0	17.76	0.000	
16.09	19:31:16.215	0000100000101011	1504	7365	2.124	.537	4.554	318	21	20	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
16.14	19:31:16.265	0000100000101011	1654	6885	2.047	.537	4.21	322	19	17	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
16.189	19:31:16.314	0000100000101011	1699	6549	1.987	.537	3.914	326	14	13	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
16.242	19:31:16.367	0000100000101011	1698	6405	1.967	.537	3.773	326	9	8	175	16	1	1	78	32	2	14	0	4	4.4	76	0	17.76	0.000	
16.291	19:31:16.416	0000100000101011	1692	6261	1.94	.537	3.648	326	3	3	175	16	1	1	78	32	0	14	0	4	4.082	76	0	17.01	0.000	
16.341	19:31:16.466	0000100000101011	1703	6229	1.937	.537	3.609	326	0	0	175	16	1	1	78	32	0	14	0	4	3.563	76	0	15.77	0.000	
16.39	19:31:16.515	0000100000101011	1680	6213	1.934	.537	3.57	326	-5	-5	175	16	1	1	78	32	0	14	0	4	3.135	76	0	14.76	0.000	
16.439	19:31:16.564	0000100000101011	1680	6205	1.93	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.994	76	0	14.42	0.000	
16.491	19:31:16.616	0000100000101011	1763	6197	1.927	.537	0	326	25	25	175	16	1	1	78	32	8	14	0	4	2.994	76	0	14.42	0.000	
16.539	19:31:16.664	0000100000101011	1807	6013	1.888	.537	0	330	25	25	175	16	1	1	78	32	1	14	0	4	2.948	76	0	14.31	0.000	
16.588	19:31:16.713	0000100000101011	1736	5925	1.877	.537	0	330	25	25	175	15	1	1	78	32	0	14	0	4	2.797	76	0	13.96	0.000	
16.639	19:31:16.764	0000100000101011	1656	5965	1.884	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.656	76	0	13.62	0.000	
16.69	19:31:16.815	0000100000101011	1594	6149	1.932	.537	0	326	24	24	175	14	1	1	78	32	0	14	0	4	2.565	76	0	13.4	0.000	
16.741	19:31:16.866	0000100000101011	1490	6413	1.974	.537	0	326	24	23	175	13	1	1	78	32	0	14	0	4	2.626	76	0	13.55	0.000	
16.79	19:31:16.915	0000100000101011	1423	6605	2.017	.537	0	326	23	22	175	16	1	1	78	32	0	14	0	4	2.873	76	0	14.14	0.000	
16.841	19:31:16.966	0000100000101011	1353	6797	2.061	.537	0	322	22	21	175	16	1	1	78	32	0	14	0	4	3.422	76	0	15.44	0.000	
16.891	19:31:17.016	0000100000101011	1249	7133	2.105	.541	6.171	322	20	19	175	17	1	1	78	32	0	14	0	4	4.103	76	0	17.06	0.000	
16.94	19:31:17.065	0000100000101011	1169	7429	2.162	.537	6.507	318	17	16	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
16.99	19:31:17.115	0000100000101011	1250	7677	2.209	.537	6.718	318	16	15	175	18	1	1	78	32	1	14	0	4	4.4	76	0	17.76	0.000	
17.037	19:31:17.162	0000100000101011	1418	7533	2.179	.537	4.992	318	19	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
17.091	19:31:17.216	0000100000101011	1624	7053	2.09	.541	4.585	318	22	21	175	18	1	1	78	32	2	14	0	4	4.4	76	0	17.76	0.000	
17.142	19:31:17.267	0000100000101011	1664	6757	2.011	.537	4.203	322	17	15	175	16	1	1	78	32	1	14	0	4	4.4	76	0	17.76	0.000	
17.19	19:31:17.315	0000100000101011	1672	6501	1.979	.537	3.851	326	12	11	175	16	1	1	78	32	8	14	0	4	4.4	76	0	17.76	0.000	
17.247	19:31:17.372	0000100000101011	1672	6397	1.966	.537	3.742	326	6	5	175	16	1	1	78	32	0	14	0	4	4.329	76	0	17.59	0.000	
17.292	19:31:17.417	0000100000101011	1672	6333	1.953	.537	3.64	326	1	1	175	16	1	1	78	32	0	14	0	4	3.936	76	0	16.66	0.000	
17.34	19:31:17.465	0000100000101011	1669	6301	1.95	.537	3.625	326	-2	-2	175	16	1	1	78	32	0	14	0	4	3.513	76	0	15.66	0.000	
17.391	19:31:17.516	0000100000101011	1686	6285	1.941	.537	3.632	326	25	25	175	16	1	1	78	32	0	14	0	4	3.246	76	0	15.02	0.000	
17.441	19:31:17.566	0000100000101011	1715	6197	1.924	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.994	76	0	14.42	0.000	
17.491	19:31:17.616	0000100000101011	1744	6173	1.923	.537	0	326	25	25	175	16	1	1	78	32	1	14	0	4	2.868	76	0	14.12	0.000	
