[13B-REW 5.08][DL-340XB][AEM 30-0300 X Series]
Time(s)	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
10.647	250	9877	2.626	1.596	23.324	512	9	5	175	51	1	1	17	12	0	10.5	0	1000	.015	76	0	7.35	0.000	
10.699	253	9861	2.624	1.655	23.324	512	9	5	175	51	1	1	17	12	1	10.3	0	1000	0	76	0	7.31	0.000	
10.748	253	9861	2.624	1.674	22.269	512	9	5	175	51	1	1	17	12	0	10.3	0	1000	0	76	0	7.31	0.000	
10.796	295	9869	2.626	1.674	22.269	512	9	5	175	51	1	1	17	12	1	10.5	0	1000	.025	76	0	7.37	0.000	
10.847	295	9869	2.622	1.684	22.269	512	9	5	175	51	1	1	17	12	0	10.7	0	1000	0	76	0	7.31	0.000	
10.897	370	9861	2.625	1.723	12.171	512	9	5	175	51	1	1	17	12	1	10.7	0	1000	.01	76	0	7.34	0.000	
10.947	370	9861	2.626	1.738	12.171	512	9	5	175	51	1	1	17	12	0	10.8	0	1000	.025	76	0	7.37	0.000	
10.995	317	9877	2.629	1.738	12.171	512	9	5	175	51	1	1	17	12	0	10.9	0	1000	0	76	0	7.31	0.000	
11.047	317	9877	2.626	1.738	12.171	512	9	5	175	51	1	1	17	12	0	11	0	1000	.01	76	0	7.34	0.000	
11.095	324	9877	2.624	1.743	16.363	512	9	5	175	51	1	1	17	12	0	10.7	0	1000	.025	76	0	7.37	0.000	
11.146	324	9877	2.626	1.738	16.363	512	9	5	175	51	1	1	17	12	0	10.8	0	1000	0	76	0	7.31	0.000	
11.197	292	9869	2.627	1.743	16.363	512	9	5	175	51	1	1	17	12	0	10.6	0	1000	0	76	0	7.31	0.000	
11.248	292	9869	2.626	1.743	16.363	512	9	5	175	51	1	1	17	12	0	10.7	0	1000	.015	76	0	7.35	0.000	
11.296	283	9877	2.626	1.743	16.363	512	9	5	175	51	1	1	17	12	0	10.7	0	1000	0	76	0	7.31	0.000	
11.347	283	9877	2.625	1.743	17.984	512	9	5	175	51	1	1	17	12	0	10.8	0	1000	0	76	0	7.31	0.000	
11.396	291	9869	2.626	1.743	17.984	512	9	5	175	51	1	1	17	12	0	10.6	0	1000	.015	76	0	7.35	0.000	
11.447	291	9869	2.627	1.752	17.984	512	9	5	175	51	1	1	17	12	0	10.7	0	1000	0	76	0	7.31	0.000	
11.496	285	9877	2.629	1.796	16.132	512	9	5	175	51	1	1	17	12	1	10.8	0	1000	.01	76	0	7.34	0.000	
11.545	285	9877	2.627	1.801	16.132	512	9	5	175	51	1	1	17	12	0	10.9	0	1000	.025	76	0	7.37	0.000	
11.596	309	9885	2.626	1.918	16.132	512	9	5	175	51	1	1	17	12	1	10.8	0	1000	0	76	0	7.31	0.000	
11.646	309	9885	2.627	1.962	16.132	512	9	5	175	51	1	1	17	12	0	10.8	0	1000	0	76	0	7.31	0.000	
11.696	293	9869	2.627	1.962	16.132	512	9	5	175	51	1	1	17	12	1	10.6	0	1000	.015	76	0	7.35	0.000	
11.747	293	9869	2.627	1.962	13.367	512	9	5	175	51	1	1	17	12	0	10.7	0	1000	0	76	0	7.31	0.000	
11.799	335	9877	2.625	1.962	13.367	512	9	5	175	51	1	1	17	12	0	10.9	0	1000	0	76	0	7.31	0.000	
11.846	402	9861	2.624	1.962	13.367	512	9	5	175	51	1	1	17	12	1	10.9	0	1000	.015	76	0	7.35	0.000	
11.897	402	9861	2.626	1.967	6.085	512	9	5	175	51	1	1	17	12	0	10.9	0	1000	0	76	0	7.31	0.000	
11.947	375	9877	2.624	1.967	6.085	512	9	5	175	51	1	1	17	12	0	11.1	0	1000	0	76	0	7.31	0.000	
11.997	502	9861	2.626	1.967	5.109	512	9	5	175	51	1	1	17	12	1	11.3	0	1000	.025	76	0	7.37	0.000	
12.048	575	9845	2.623	1.967	5.109	512	9	5	175	51	1	1	17	12	1	11.5	0	1000	0	76	0	7.31	0.000	
12.098	666	9845	2.612	1.967	18.304	521	10	6	175	51	1	1	17	12	1	11.6	0	713	.01	76	0	7.34	0.000	
12.146	737	9821	2.621	1.967	18.304	520	10	6	175	51	1	1	17	12	0	11.7	0	713	.025	76	0	7.37	0.000	
12.197	661	9837	2.621	1.967	17.8	519	10	6	175	51	1	1	17	12	0	11.6	0	713	0	76	0	7.31	0.000	
12.246	588	9853	2.62	1.967	17.8	518	9	5	175	51	1	1	17	12	0	11.7	0	713	.01	76	0	7.34	0.000	
12.297	776	9861	2.623	1.967	18.996	516	10	6	175	51	1	1	17	12	1	12.4	0	713	.176	76	0	7.73	0.000	
12.345	889	9789	2.613	1.967	17.457	515	11	7	175	51	1	1	17	12	1	13.3	0	713	.227	76	0	7.85	0.000	
12.397	1047	9821	2.617	1.967	14.992	512	11	7	175	51	1	1	17	12	1	13.7	0	713	.227	76	0	7.85	0.000	
12.447	1275	9757	2.604	1.967	12.757	510	12	8	175	51	1	1	17	12	1	13.8	0	713	.136	76	0	7.64	0.000	
12.497	1510	9693	2.591	1.967	12.14	508	15	11	175	51	1	1	17	12	3	13.8	0	713	.207	76	0	7.8	0.000	
12.548	1718	9661	2.587	1.962	11.82	505	17	13	175	51	1	1	17	12	2	13.8	0	713	.207	76	0	7.8	0.000	
12.597	2028	9565	2.568	1.948	11.734	503	18	16	175	44	1	1	17	12	4	13.8	0	713	.136	76	0	7.64	0.000	
12.646	2281	9397	2.518	1.655	11.625	502	18	17	175	38	1	1	17	12	4	13.8	0	713	.197	76	0	7.78	0.000	
12.696	2482	8869	2.408	1.484	10.171	477	19	18	175	34	1	1	17	12	8	13.8	0	713	.197	76	0	7.78	0.000	
12.747	2527	8389	2.342	1.401	9.804	487	20	19	175	26	1	1	17	12	5	13.8	0	713	.126	76	0	7.61	0.000	
12.797	2471	8229	2.314	1.386	9.687	495	20	20	175	22	1	1	17	12	0	13.8	0	713	.166	76	0	7.71	0.000	
12.846	2500	8253	2.322	1.381	9.734	496	20	20	175	18	1	1	17	12	0	13.8	0	713	.176	76	0	7.73	0.000	
12.899	2501	8109	2.287	1.381	9.578	496	20	20	175	14	1	1	17	12	2	13.8	0	713	.126	76	0	7.61	0.000	
12.946	2492	8253	2.321	1.381	9.71	495	20	20	175	14	1	1	17	12	0	13.8	0	711	.136	76	0	7.64	0.000	
12.998	2551	8093	2.288	1.381	9.656	495	20	20	175	14	1	1	17	12	1	13.8	0	708	.166	76	0	7.71	0.000	
13.047	2543	8117	2.298	1.381	9.531	494	20	20	175	12	1	1	17	12	5	13.8	0	704	.116	76	0	7.59	0.000	
13.097	2623	8181	2.301	1.381	9.601	493	21	21	175	12	1	1	17	12	0	13.8	0	701	.136	76	0	7.64	0.000	
13.148	2579	7981	2.269	1.381	9.453	492	21	21	175	12	1	1	17	12	0	13.8	0	698	.136	76	0	7.64	0.000	
13.197	2671	8085	2.282	1.367	9.601	492	21	21	175	10	1	1	17	12	1	13.8	0	693	.166	76	0	7.71	0.000	
13.247	2742	7717	2.205	1.323	9.156	491	22	22	175	10	1	1	17	12	6	13.8	0	689	.126	76	0	7.61	0.000	
13.296	2688	7189	2.11	1.049	7.914	430	23	23	175	10	1	1	17	12	4	13.8	0	686	.136	76	0	7.64	0.000	
13.346	2645	6549	1.984	.981	6.984	440	25	25	175	8	1	1	17	12	0	13.8	0	681	.156	76	0	7.68	0.000	
13.397	2513	6413	1.968	.991	7	463	26	26	175	8	1	1	17	12	0	13.8	0	677	.166	76	0	7.71	0.000	
13.447	2397	6565	1.997	1	7.218	468	25	25	175	8	1	1	17	12	0	13.8	0	675	.126	76	0	7.61	0.000	
13.498	2452	6789	2.04	1.02	7.539	483	24	24	175	6	1	1	17	12	0	13.8	0	671	.176	76	0	7.73	0.000	
13.546	2360	7077	2.095	1.254	18.234	484	23	23	175	6	1	1	17	12	0	13.8	0	666	.186	76	0	7.75	0.000	
13.597	2268	7653	2.22	1.279	15.906	484	22	22	175	6	1	1	17	12	1	13.8	0	663	.116	76	0	7.59	0.000	
13.648	2152	7973	2.267	1.279	9.265	483	21	21	175	4	1	1	17	12	0	13.8	0	659	.176	76	0	7.73	0.000	
13.696	2184	8269	2.321	1.279	9.117	482	20	20	175	4	1	1	17	12	3	13.8	0	656	.186	76	0	7.75	0.000	
13.745	2311	8109	2.281	1.279	9.171	482	20	20	175	4	1	1	17	12	0	13.8	0	653	.116	76	0	7.59	0.000	
13.798	2230	8053	2.285	1.279	9.07	481	20	20	175	2	1	1	17	12	0	13.8	0	648	.146	76	0	7.66	0.000	
13.846	2284	8181	2.305	1.279	9.078	481	20	20	175	2	1	1	17	12	1	13.8	0	644	.166	76	0	7.71	0.000	
13.898	2285	7973	2.266	1.279	9.148	480	21	21	175	2	1	1	17	12	0	13.8	0	641	.116	76	0	7.59	0.000	
13.949	2195	8045	2.286	1.279	8.976	479	20	20	175	5	1	1	17	12	1	13.8	0	638	.136	76	0	7.64	0.000	
13.996	2399	8125	2.277	1.279	9.195	479	20	20	175	17	1	1	17	12	4	13.8	0	633	.156	76	0	7.68	0.000	
14.046	2454	7749	2.222	1.264	8.945	478	21	21	175	18	1	1	17	12	0	13.8	0	630	.106	76	0	7.56	0.000	
14.099	2371	7685	2.211	1.22	8.679	478	21	21	175	18	1	1	17	12	1	13.8	0	626	.126	76	0	7.61	0.000	
14.146	2450	7669	2.192	1.196	8.656	477	21	21	175	18	1	1	17	12	4	13.8	0	623	.136	76	0	7.64	0.000	
14.196	2446	7381	2.154	1.196	8.468	476	22	22	175	18	1	1	17	12	0	13.8	0	618	.146	76	0	7.66	0.000	
14.247	2359	7509	2.18	1.196	8.367	476	22	22	175	18	1	1	17	12	0	13.8	0	614	.116	76	0	7.59	0.000	
14.298	2490	7573	2.189	1.196	8.492	475	22	22	175	18	1	1	17	12	2	13.8	0	611	.136	76	0	7.64	0.000	
14.348	2435	7365	2.15	1.166	8.39	473	22	22	175	18	1	1	17	12	0	13.8	0	606	.176	76	0	7.73	0.000	
14.397	2422	7405	2.16	1.162	8.218	473	22	22	175	18	1	1	17	12	0	13.8	0	603	.116	76	0	7.59	0.000	
14.446	2447	7301	2.132	1.157	8.25	472	23	23	175	18	1	1	17	12	5	13.8	0	599	.126	76	0	7.61	0.000	
14.498	2398	7357	2.154	1.157	8.179	471	22	22	175	18	1	1	17	12	0	13.8	0	596	.176	76	0	7.73	0.000	
14.547	2409	7349	2.143	1.157	8.187	471	22	22	175	18	1	1	17	12	0	13.8	0	591	.186	76	0	7.75	0.000	
14.597	2377	7437	2.163	1.157	8.117	470	22	22	175	18	1	1	17	12	0	13.8	0	588	.116	76	0	7.59	0.000	
14.647	2519	7445	2.161	1.157	8.335	470	22	22	175	18	1	1	17	12	0	13.9	0	584	.166	76	0	7.71	0.000	
14.697	2468	7165	2.112	1.152	7.976	469	23	23	175	18	1	1	17	12	4	13.8	0	581	.176	76	0	7.73	0.000	
14.749	2441	7301	2.148	1.157	8.093	468	23	23	175	18	1	1	17	12	1	13.8	0	576	.106	76	0	7.56	0.000	
14.796	2530	7237	2.119	1.157	8.07	468	23	23	175	18	1	1	17	12	0	13.8	0	573	.156	76	0	7.68	0.000	
14.847	2430	7157	2.11	1.157	7.914	467	23	23	175	18	1	1	17	12	2	13.8	0	570	.166	76	0	7.71	0.000	
14.897	2526	7269	2.13	1.157	8.085	466	23	23	175	18	1	1	17	12	6	13.8	0	566	.096	76	0	7.54	0.000	
14.948	2505	7085	2.092	1.157	7.882	466	23	23	175	18	1	1	17	12	4	13.8	0	561	.126	76	0	7.61	0.000	
14.997	2415	7189	2.121	1.157	7.89	465	23	23	175	18	1	1	17	12	0	13.8	0	558	.156	76	0	7.68	0.000	
15.047	2508	7309	2.131	1.157	8.078	464	23	23	175	18	1	1	17	12	0	13.8	0	554	.106	76	0	7.56	0.000	
15.097	2490	7157	2.112	1.157	7.875	464	23	23	175	18	1	1	17	12	3	13.8	0	551	.126	76	0	7.61	0.000	
15.148	2454	7221	2.128	1.157	7.875	463	23	23	175	18	1	1	17	12	0	13.8	0	546	.136	76	0	7.64	0.000	
15.197	2468	7309	2.139	1.157	8.015	463	23	23	175	18	1	1	17	12	0	13.8	0	543	.096	76	0	7.54	0.000	
15.246	2524	7237	2.126	1.157	7.984	462	23	23	175	18	1	1	17	12	3	13.8	0	539	.106	76	0	7.56	0.000	
15.296	2521	7021	2.08	1.088	7.343	437	23	23	175	18	1	1	17	12	0	13.9	0	536	.126	76	0	7.61	0.000	
15.347	2526	6853	2.047	1.044	7.265	443	24	24	175	16	1	1	17	12	0	13.9	0	531	.166	76	0	7.71	0.000	
15.396	2437	6709	2.027	1.044	7.203	451	25	25	175	16	1	1	17	12	2	13.9	0	528	.106	76	0	7.56	0.000	
15.447	2452	6765	2.04	1.044	7.343	456	24	24	175	16	1	1	17	12	0	13.9	0	524	.116	76	0	7.59	0.000	
15.498	2343	6781	2.047	1.044	7.351	456	24	24	175	16	1	1	17	12	1	13.9	0	521	.166	76	0	7.71	0.000	
15.547	2316	7005	2.086	1.049	7.421	455	23	23	175	17	1	1	17	12	3	13.9	0	516	.166	76	0	7.71	0.000	
15.6	2389	6949	2.067	1.049	7.593	454	24	24	175	18	1	1	17	12	0	13.9	0	513	.096	76	0	7.54	0.000	
15.647	2275	6925	2.071	1.059	7.429	454	24	24	175	16	1	1	17	12	2	13.8	0	509	.166	76	0	7.71	0.000	
15.696	2280	7213	2.119	1.083	7.515	453	23	23	175	16	1	1	17	12	4	13.8	0	506	.176	76	0	7.73	0.000	
15.747	2306	7181	2.115	1.088	7.703	453	23	23	175	16	1	1	17	12	0	13.9	0	503	.096	76	0	7.54	0.000	
15.797	2216	7221	2.128	1.088	7.609	452	23	23	175	18	1	1	17	12	0	13.9	0	498	.156	76	0	7.68	0.000	
15.847	2316	7445	2.159	1.093	7.843	451	22	22	175	18	1	1	17	12	4	13.9	0	494	.176	76	0	7.73	0.000	
15.896	2362	7165	2.107	1.093	7.75	451	23	23	175	18	1	1	17	12	0	13.9	0	491	.096	76	0	7.54	0.000	
15.947	2257	7205	2.122	1.093	7.601	450	23	23	175	18	1	1	17	12	0	13.8	0	486	.136	76	0	7.64	0.000	
15.999	2324	7341	2.141	1.098	7.742	450	22	22	175	18	1	1	17	12	1	13.9	0	483	.146	76	0	7.66	0.000	
16.047	2334	7237	2.126	1.098	7.664	449	23	23	175	18	1	1	17	12	0	13.9	0	479	.096	76	0	7.54	0.000	
16.097	2304	7205	2.119	1.098	7.617	447	23	23	175	18	1	1	17	12	2	13.9	0	476	.126	76	0	7.61	0.000	
16.147	2276	7333	2.153	1.098	7.703	447	23	23	175	18	1	1	17	12	0	13.9	0	471	.136	76	0	7.64	0.000	
16.196	2344	7317	2.129	1.098	7.695	446	23	23	175	18	1	1	17	12	0	13.9	0	468	.096	76	0	7.54	0.000	
16.248	2299	7221	2.122	1.103	7.64	446	23	23	175	18	1	1	17	12	0	13.9	0	464	.106	76	0	7.56	0.000	
16.298	2354	7237	2.132	1.103	7.625	445	23	23	175	18	1	1	17	12	0	13.9	0	461	.116	76	0	7.59	0.000	
16.348	2389	7181	2.111	1.103	7.617	444	23	23	175	18	1	1	17	12	0	13.9	0	456	.116	76	0	7.59	0.000	
16.395	2385	7141	2.104	1.103	7.523	444	23	23	175	18	1	1	17	12	0	13.9	0	453	.106	76	0	7.56	0.000	
16.447	2366	7077	2.097	1.108	7.421	443	23	23	175	18	1	1	17	12	0	13.9	0	449	.116	76	0	7.59	0.000	
16.496	2387	7197	2.116	1.103	7.453	442	23	23	175	18	1	1	17	12	0	13.9	0	446	.146	76	0	7.66	0.000	
16.546	2454	7045	2.09	1.103	7.531	442	23	23	175	18	1	1	17	12	4	13.9	0	441	.136	76	0	7.64	0.000	
16.596	2396	6949	2.073	1.108	7.343	441	24	24	175	16	1	1	17	12	0	13.9	0	438	.106	76	0	7.56	0.000	
16.648	2383	7173	2.114	1.103	7.375	441	23	23	175	16	1	1	17	12	0	13.9	0	434	.156	76	0	7.68	0.000	
16.697	2473	7045	2.084	1.108	7.515	440	23	23	175	16	1	1	17	12	4	13.9	0	431	.166	76	0	7.71	0.000	
16.747	2419	6917	2.067	1.108	7.289	439	24	24	175	16	1	1	17	12	0	13.9	0	426	.096	76	0	7.54	0.000	
16.795	2427	7085	2.095	1.103	7.273	439	23	23	175	18	1	1	17	12	3	13.9	0	423	.156	76	0	7.68	0.000	
16.847	2472	6957	2.066	1.103	7.265	438	24	24	175	17	1	1	17	12	8	13.9	0	419	.166	76	0	7.71	0.000	
16.897	2401	6877	2.065	1.103	7.179	437	24	24	175	16	1	1	17	12	0	13.9	0	416	.096	76	0	7.54	0.000	
16.946	2413	7077	2.093	1.103	7.343	437	23	23	175	16	1	1	17	12	1	13.9	0	411	.136	76	0	7.64	0.000	
16.996	2383	6997	2.078	1.108	7.257	436	24	24	175	16	1	1	17	12	3	13.9	0	408	.156	76	0	7.68	0.000	
17.047	2440	7053	2.096	1.103	7.32	436	23	23	175	18	1	1	17	12	0	13.9	0	404	.096	76	0	7.54	0.000	
17.098	2478	6957	2.062	1.103	7.203	434	24	24	175	16	1	1	17	12	4	13.9	0	401	.116	76	0	7.59	0.000	
17.147	2392	6965	2.084	1.108	7.195	433	24	24	175	16	1	1	17	12	5	13.9	0	396	.146	76	0	7.66	0.000	
17.197	2451	7013	2.085	1.103	7.234	433	23	23	175	16	1	1	17	12	0	13.9	0	393	.086	76	0	7.52	0.000	
17.247	2463	6981	2.067	1.108	7.203	432	24	24	175	16	1	1	17	12	1	13.9	0	389	.116	76	0	7.59	0.000	
17.296	2468	7021	2.084	1.108	7.171	431	23	23	175	16	1	1	17	12	5	13.9	0	384	.136	76	0	7.64	0.000	
17.346	2474	6957	2.071	1.108	7.125	431	24	24	175	16	1	1	17	12	0	13.9	0	381	.086	76	0	7.52	0.000	
17.397	2432	6853	2.051	1.108	7.078	430	24	24	175	16	1	1	17	12	0	13.9	0	378	.106	76	0	7.56	0.000	
17.446	2476	6997	2.079	1.108	7.117	429	24	24	175	16	1	1	17	12	1	13.9	0	374	.116	76	0	7.59	0.000	
17.497	2536	6837	2.043	1.108	7.109	429	24	24	175	16	1	1	17	12	2	13.9	0	371	.106	76	0	7.56	0.000	
17.547	2439	6797	2.045	1.108	6.992	428	24	24	175	16	1	1	17	12	0	13.9	0	366	.096	76	0	7.54	0.000	
17.596	2544	6941	2.064	1.108	7.093	428	24	24	175	16	1	1	17	12	2	13.9	0	363	.106	76	0	7.56	0.000	
17.647	2536	6733	2.029	1.108	6.968	427	25	25	175	16	1	1	17	12	2	13.9	0	359	.156	76	0	7.68	0.000	
17.697	2532	6733	2.037	1.108	6.89	426	25	25	175	16	1	1	17	12	0	13.9	0	356	.146	76	0	7.66	0.000	
17.747	2538	6781	2.037	1.108	6.937	426	24	24	175	16	1	1	17	12	0	13.9	0	351	.106	76	0	7.56	0.000	
17.798	2510	6773	2.034	1.108	6.921	425	24	24	175	16	1	1	17	12	3	13.9	0	348	.146	76	0	7.66	0.000	
17.847	2537	6805	2.043	1.108	6.882	424	24	24	175	16	1	1	17	12	4	13.9	0	344	.156	76	0	7.68	0.000	
17.896	2539	6717	2.027	1.108	6.914	423	25	25	175	16	1	1	17	12	0	13.9	0	341	.096	76	0	7.54	0.000	
17.947	2527	6725	2.027	1.108	6.859	423	25	25	175	16	1	1	17	12	0	13.9	0	336	.146	76	0	7.66	0.000	
17.997	2566	6765	2.035	1.108	6.804	421	24	24	175	16	1	1	17	12	0	13.9	0	333	.156	76	0	7.68	0.000	
18.048	2590	6661	2.017	1.108	6.835	420	25	25	175	16	1	1	17	12	0	13.9	0	329	.096	76	0	7.54	0.000	
18.098	2569	6661	2.019	1.108	6.75	420	25	25	175	16	1	1	17	12	3	13.9	0	326	.136	76	0	7.64	0.000	
18.147	2573	6637	2.008	1.108	6.718	419	25	25	175	16	1	1	17	12	5	13.9	0	321	.156	76	0	7.68	0.000	
18.198	2597	6685	2.017	1.108	6.765	419	25	25	175	16	1	1	17	12	0	13.9	0	318	.086	76	0	7.52	0.000	
18.247	2557	6669	2.019	1.108	6.71	418	25	25	175	16	1	1	17	12	0	13.9	0	314	.116	76	0	7.59	0.000	
18.297	2569	6677	2.019	1.108	6.75	417	25	25	175	16	1	1	17	12	4	13.9	0	311	.136	76	0	7.64	0.000	
18.346	2589	6621	2.008	1.108	6.71	417	25	25	175	16	1	1	17	12	3	13.9	0	306	.096	76	0	7.54	0.000	
18.397	2528	6661	2.015	1.108	6.632	416	25	25	175	16	1	1	17	12	0	13.9	0	302	.106	76	0	7.56	0.000	
18.447	2606	6733	2.028	1.108	6.734	415	25	25	175	16	1	1	17	12	3	13.9	0	299	.126	76	0	7.61	0.000	
18.496	2624	6613	2.002	1.108	6.648	415	25	25	175	16	1	1	17	12	7	13.9	0	296	.086	76	0	7.52	0.000	
18.547	2544	6629	2.01	1.108	6.585	415	25	25	175	16	1	1	17	12	1	13.9	0	293	.106	76	0	7.56	0.000	
18.595	2609	6613	2.003	1.108	6.687	415	25	25	175	16	1	1	17	12	0	13.9	0	295	.116	76	0	7.59	0.000	
18.646	2584	6517	1.989	1.108	6.554	415	25	25	175	16	1	1	17	12	2	14	0	294	.146	76	0	7.66	0.000	
18.697	2579	6629	2.003	1.108	6.57	415	25	25	175	16	1	1	17	12	0	13.9	0	294	.096	76	0	7.54	0.000	
18.747	2589	6677	2.02	1.108	6.648	415	25	25	175	16	1	1	17	12	0	13.9	0	294	.106	76	0	7.56	0.000	
18.797	2604	6581	1.997	1.108	6.609	415	25	25	175	16	1	1	17	12	1	14	0	295	.156	76	0	7.68	0.000	
18.847	2526	6549	1.996	1.108	6.585	415	25	25	175	16	1	1	17	12	2	13.9	0	293	.146	76	0	7.66	0.000	
18.895	2569	6693	2.025	1.108	6.703	415	25	25	175	16	1	1	17	12	0	13.9	0	294	.106	76	0	7.56	0.000	
18.948	2605	6613	2.006	1.108	6.617	415	25	25	175	16	1	1	17	12	4	14	0	295	.156	76	0	7.68	0.000	
18.996	2578	6613	2.012	1.108	6.632	415	25	25	175	16	1	1	17	12	7	14	0	294	.156	76	0	7.68	0.000	
19.046	2630	6581	2.001	1.108	6.64	415	25	25	175	16	1	1	17	12	6	13.9	0	295	.096	76	0	7.54	0.000	
19.097	2634	6469	1.977	1.108	6.539	415	26	26	175	16	1	1	17	12	0	14	0	295	.136	76	0	7.64	0.000	
19.145	2585	6573	2.001	1.108	6.601	415	25	25	175	16	1	1	17	12	0	14	0	294	.156	76	0	7.68	0.000	
19.197	2582	6541	1.992	1.108	6.601	415	25	25	175	16	1	1	17	12	5	14	0	294	.086	76	0	7.52	0.000	
19.246	2549	6629	2.01	1.108	6.593	415	25	25	175	16	1	1	17	12	0	14	0	293	.116	76	0	7.59	0.000	
19.297	2637	6653	2.008	1.108	6.71	415	25	25	175	16	1	1	17	12	0	14	0	295	.146	76	0	7.66	0.000	
19.346	2614	6397	1.966	1.108	6.546	415	26	26	175	16	1	1	17	12	3	14	0	295	.086	76	0	7.52	0.000	
19.396	2576	6509	1.988	1.108	6.531	415	25	25	175	16	1	1	17	12	3	14	0	294	.116	76	0	7.59	0.000	
19.448	2655	6541	1.986	1.108	6.585	415	25	25	175	16	1	1	17	12	0	14	0	295	.126	76	0	7.61	0.000	
19.497	2589	6533	1.992	1.108	6.523	415	25	25	175	16	1	1	17	12	3	14	0	294	.086	76	0	7.52	0.000	
19.547	2583	6573	2.006	1.108	6.57	415	25	25	175	16	1	1	17	12	5	14	0	294	.106	76	0	7.56	0.000	
19.597	2584	6557	1.995	1.108	6.617	415	25	25	175	16	1	1	17	12	0	14	0	295	.106	76	0	7.56	0.000	
19.647	2596	6573	1.999	1.108	6.585	415	25	25	175	16	1	1	17	12	0	14	0	295	.116	76	0	7.59	0.000	
19.695	2598	6605	2.003	1.108	6.585	415	25	25	175	16	1	1	17	12	1	14	0	294	.096	76	0	7.54	0.000	
19.747	2575	6589	1.998	1.108	6.609	415	25	25	175	16	1	1	17	12	1	14	0	294	.106	76	0	7.56	0.000	
19.796	2614	6621	2.008	1.108	6.593	415	25	25	175	16	1	1	17	12	2	14	0	295	.136	76	0	7.64	0.000	
19.844	2623	6517	1.988	1.108	6.625	415	25	25	175	16	1	1	17	12	0	14	0	295	.096	76	0	7.54	0.000	
19.898	2621	6533	1.988	1.108	6.554	415	25	25	175	16	1	1	17	12	0	14	0	295	.096	76	0	7.54	0.000	
19.947	2655	6517	1.986	1.108	6.562	415	25	25	175	16	1	1	17	12	5	14	0	295	.156	76	0	7.68	0.000	
19.997	2675	6469	1.981	1.108	6.523	415	26	26	175	16	1	1	17	12	0	14	0	295	.146	76	0	7.66	0.000	
20.047	2664	6413	1.97	1.108	6.429	415	26	26	175	16	1	1	17	12	0	14	0	295	.096	76	0	7.54	0.000	
20.096	2611	6445	1.983	1.108	6.445	415	26	26	175	16	1	1	17	12	3	14	0	295	.136	76	0	7.64	0.000	
20.147	2631	6485	1.979	1.108	6.531	415	26	26	175	16	1	1	17	12	8	14	0	295	.156	76	0	7.68	0.000	
20.197	2597	6445	1.976	1.108	6.46	415	26	26	175	16	1	1	17	12	0	14	0	294	.086	76	0	7.52	0.000	
20.247	2621	6549	1.987	1.108	6.578	415	25	25	175	16	1	1	17	12	0	14	0	295	.136	76	0	7.64	0.000	
20.298	2614	6477	1.979	1.108	6.515	415	26	26	175	16	1	1	17	12	2	14	0	295	.146	76	0	7.66	0.000	
20.346	2623	6533	1.99	1.108	6.523	415	25	25	175	16	1	1	17	12	1	14	0	295	.086	76	0	7.52	0.000	
20.399	2600	6517	1.997	1.108	6.57	415	25	25	175	16	1	1	17	12	0	14	0	295	.116	76	0	7.59	0.000	
20.447	2574	6509	1.988	1.108	6.585	415	25	25	175	16	1	1	17	12	1	14	0	294	.136	76	0	7.64	0.000	
20.496	2620	6589	2.001	1.108	6.546	415	25	25	175	16	1	1	17	12	0	14	0	294	.086	76	0	7.52	0.000	
20.547	2645	6549	2	1.108	6.585	415	25	25	175	16	1	1	17	12	0	14	0	295	.106	76	0	7.56	0.000	
20.599	2659	6477	1.981	1.108	6.492	415	26	26	175	16	1	1	17	12	0	14	0	295	.106	76	0	7.56	0.000	
20.646	2572	6469	1.989	1.108	6.476	415	26	26	175	16	1	1	17	12	0	14	0	294	.086	76	0	7.52	0.000	
20.696	2654	6605	1.993	1.108	6.64	415	25	25	175	16	1	1	17	12	2	14	0	295	.096	76	0	7.54	0.000	
20.747	2580	6437	1.975	1.108	6.515	415	26	26	175	16	1	1	17	12	0	14	0	294	.116	76	0	7.59	0.000	
20.798	2598	6669	2.017	1.108	6.687	415	25	25	175	16	1	1	17	12	0	14	0	293	.156	76	0	7.68	0.000	
20.847	2669	6485	1.969	1.079	6.531	415	26	26	175	16	1	1	17	12	4	14	0	295	.086	76	0	7.52	0.000	
20.898	2540	6413	1.968	1.069	6.429	415	26	26	175	16	1	1	17	12	2	14	0	293	.106	76	0	7.56	0.000	
20.945	2626	6501	1.978	1.069	6.539	415	25	25	175	16	1	1	17	12	0	14	0	295	.156	76	0	7.68	0.000	
20.996	2572	6309	1.952	1.069	6.375	415	26	26	175	16	1	1	17	12	2	14	0	295	.086	76	0	7.52	0.000	
21.048	2510	6509	1.988	1.069	6.414	415	25	25	175	16	1	1	17	12	8	14	0	293	.086	76	0	7.52	0.000	
21.097	2589	6517	1.986	1.069	6.562	415	25	25	175	16	1	1	17	12	0	14	0	294	.156	76	0	7.68	0.000	
21.148	2489	6437	1.979	1.069	6.46	415	26	26	175	16	1	1	17	12	0	14	0	292	.156	76	0	7.68	0.000	
