[13B-REW 5.08][DL-340XB][AEM 30-0300 X Series]
Time(s)	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
75.197	2677	5973	1.883	1.054	3.484	353	28	28	175	15	1	1	30	20	0	14.1	17	237	4.899	76	0	18.95	0.000	
75.251	2762	5765	1.846	1.054	3.671	353	28	28	175	14	1	1	30	20	0	14.1	18	239	5.02	76	0	19.23	0.000	
75.299	2808	5581	1.8	.991	3.937	353	29	29	175	14	1	1	30	20	0	14.2	19	240	5.02	76	0	19.23	0.000	
75.349	2841	5021	1.688	.854	3.992	322	30	30	175	14	1	1	30	20	0	14.1	19	241	5.02	76	0	19.23	0.000	
75.401	2760	4453	1.593	.747	3.921	329	31	31	175	14	1	1	30	20	1	14.1	20	239	5.02	76	0	19.23	0.000	
75.447	2668	4253	1.555	.717	3.835	334	31	31	175	14	1	1	30	20	6	14.1	21	238	5	76	0	19.19	0.000	
75.498	2579	4293	1.569	.703	4.078	342	31	31	175	14	1	1	30	20	0	14.1	21	235	4.99	76	0	19.16	0.000	
75.55	2477	4365	1.58	.698	4.218	348	31	31	175	14	1	1	30	20	0	14.1	21	233	5.02	76	0	19.23	0.000	
75.599	2377	4453	1.598	.698	4.312	348	30	30	175	14	1	1	30	20	0	14.1	20	232	5.02	76	0	19.23	0.000	
75.649	2294	4621	1.628	.698	4.359	348	29	29	175	14	1	1	30	20	0	14.1	20	231	5.02	76	0	19.23	0.000	
75.698	2219	4669	1.642	.698	4.414	348	29	29	175	14	1	1	30	20	0	14.2	20	228	5.02	76	0	19.23	0.000	
75.749	2118	4829	1.669	.698	4.507	348	29	29	175	14	1	1	30	20	0	14.1	19	226	5.02	76	0	19.23	0.000	
75.798	2043	4917	1.692	.698	4.601	348	29	29	175	14	1	1	30	20	0	14.2	19	225	5.02	76	0	19.23	0.000	
75.851	1930	5085	1.717	.693	4.585	348	27	27	175	14	1	1	30	20	0	14.1	19	222	5.02	76	0	19.23	0.000	
75.898	1867	5261	1.75	.698	4.421	348	27	27	175	14	1	1	30	20	0	14.2	19	219	5.02	76	0	19.23	0.000	
75.948	1857	5389	1.773	.698	4	348	26	26	175	14	1	1	30	20	1	14.2	18	219	5.02	76	0	19.23	0.000	
75.998	1786	5405	1.778	.698	3.921	348	26	26	175	14	1	1	30	20	0	14.1	17	217	5.02	76	0	19.23	0.000	
76.046	1688	5477	1.791	.698	3.851	348	24	24	175	14	1	1	30	20	1	14.2	17	215	5.02	76	0	19.23	0.000	
76.098	1641	5605	1.832	.698	3.601	348	23	23	175	14	1	1	30	20	0	14.2	16	213	5.02	76	0	19.23	0.000	
76.149	1667	5821	1.854	.693	3.273	348	24	24	175	14	1	1	30	20	0	14.2	16	213	5.02	76	0	19.23	0.000	
76.199	1633	5773	1.847	.698	3.062	348	23	23	175	14	1	1	30	20	0	14.2	16	212	4.818	76	0	18.76	0.000	
76.249	1569	5909	1.874	.698	3.085	348	22	22	175	14	1	1	30	20	0	14.2	15	211	4.722	76	0	18.53	0.000	
76.298	1567	6021	1.9	.693	2.89	348	22	22	175	15	1	1	30	20	0	14.2	15	211	3.866	76	0	16.49	0.000	
76.351	1626	6101	1.907	.698	2.828	348	23	23	175	16	1	1	30	20	3	14.2	14	212	3.861	76	0	16.48	0.000	
76.4	1630	6045	1.899	.708	2.773	348	23	23	175	16	1	1	30	20	1	14.2	14	212	3.523	76	0	15.68	0.000	
76.448	1575	6061	1.906	.712	2.82	348	22	22	175	14	1	1	30	20	0	14.2	14	211	3.956	76	0	16.71	0.000	
76.5	1582	6165	1.919	.717	2.953	348	22	22	175	14	1	1	30	20	0	14.1	14	211	3.614	76	0	15.9	0.000	
76.55	1626	6237	1.935	.717	2.89	348	24	24	175	14	1	1	30	20	1	14.2	13	212	3.533	76	0	15.7	0.000	
76.6	1665	6197	1.918	.717	2.945	348	24	24	175	13	1	1	30	20	1	14.2	13	213	3.901	76	0	16.58	0.000	
76.647	1679	6061	1.897	.717	2.906	348	24	24	175	16	1	1	30	20	0	14.2	13	213	3.926	76	0	16.64	0.000	
76.697	1653	6005	1.893	.717	2.789	348	24	24	175	16	1	1	30	20	2	14.2	13	213	3.78	76	0	16.29	0.000	
76.748	1667	6029	1.896	.717	2.796	348	24	24	175	16	1	1	30	20	0	14.2	13	213	4.017	76	0	16.85	0.000	
76.799	1696	6045	1.894	.722	2.843	350	24	24	175	16	1	1	30	20	5	14.2	13	215	4.017	76	0	16.85	0.000	
76.848	1711	5957	1.871	.722	2.89	350	24	24	175	14	1	1	30	20	1	14.2	13	215	4.541	76	0	18.1	0.000	
76.898	1628	5941	1.883	.732	2.882	350	23	23	175	14	1	1	30	20	0	14.1	13	212	4.788	76	0	18.68	0.000	
76.949	1627	6069	1.905	.742	2.82	350	23	23	175	14	1	1	30	20	0	14.2	13	212	4.738	76	0	18.57	0.000	
76.999	1698	6213	1.931	.825	6.562	350	24	24	175	13	1	1	30	20	2	14.2	13	213	4.899	76	0	18.95	0.000	
77.047	1707	6349	1.973	.898	7.406	350	24	23	175	16	1	1	30	20	0	14.2	13	215	5.02	76	0	19.23	0.000	
77.096	1663	6589	2.012	.908	5.445	350	24	23	175	16	1	1	30	20	0	14.2	13	213	5.02	76	0	19.23	0.000	
77.149	1688	6861	2.056	.908	3.39	350	25	23	175	16	1	1	30	20	0	14.2	13	215	5.02	76	0	19.23	0.000	
77.197	1820	6909	2.063	.913	3.562	350	25	23	175	16	1	1	30	20	1	14.2	13	218	5.02	76	0	19.23	0.000	
77.249	1906	6765	2.032	.913	3.585	350	25	23	175	16	1	1	30	20	2	14.2	13	221	5.02	76	0	19.23	0.000	
77.299	2017	6557	1.996	.908	3.492	350	25	25	175	16	1	1	30	20	5	14.2	13	224	4.511	76	0	18.03	0.000	
77.348	2065	6421	1.971	.913	3.39	350	25	25	175	16	1	1	30	20	1	14.1	14	225	4.47	76	0	17.93	0.000	
77.399	2113	6309	1.947	.913	3.335	350	26	26	175	16	1	1	30	20	3	14.2	14	226	4.536	76	0	18.09	0.000	
77.449	2187	6173	1.921	.913	3.289	350	26	26	175	16	1	1	30	20	1	14.2	14	227	4.697	76	0	18.47	0.000	
77.499	2224	6053	1.901	.913	3.226	350	26	26	175	16	1	1	30	20	0	14.1	15	228	4.697	76	0	18.47	0.000	
77.548	2225	5997	1.887	.913	3.179	350	27	27	175	14	1	1	30	20	0	14.2	15	228	4.909	76	0	18.97	0.000	
77.599	2270	5957	1.883	.908	3.195	350	27	27	175	14	1	1	30	20	1	14.2	16	229	5.02	76	0	19.23	0.000	
77.649	2308	5885	1.864	.908	3.289	350	27	27	175	14	1	1	30	20	6	14.1	16	230	5.02	76	0	19.23	0.000	
77.696	2318	5805	1.855	.913	3.398	350	27	27	175	14	1	1	30	20	0	14.1	16	230	5.02	76	0	19.23	0.000	
77.746	2337	5781	1.848	.908	3.468	350	27	27	175	14	1	1	30	20	0	14.1	17	231	5.02	76	0	19.23	0.000	
77.797	2336	5709	1.835	.913	3.539	350	27	27	175	14	1	1	30	20	3	14.1	17	231	5.02	76	0	19.23	0.000	
77.848	2329	5677	1.833	.913	3.554	350	27	27	175	14	1	1	30	20	0	14.2	17	231	5.02	76	0	19.23	0.000	
77.898	2360	5669	1.83	.913	3.57	350	27	27	175	14	1	1	30	20	0	14.1	17	231	5.02	76	0	19.23	0.000	
77.949	2390	5653	1.822	.908	3.617	350	27	27	175	14	1	1	30	20	1	14.2	18	231	4.939	76	0	19.04	0.000	
77.999	2366	5661	1.825	.908	3.671	350	27	27	175	14	1	1	30	20	0	14.1	18	231	4.818	76	0	18.76	0.000	
78.048	2392	5637	1.825	.908	3.625	350	27	27	175	14	1	1	30	20	0	14.2	18	231	4.959	76	0	19.09	0.000	
78.099	2412	5589	1.808	.913	3.671	350	28	28	175	14	1	1	30	20	1	14.1	18	232	4.828	76	0	18.78	0.000	
78.148	2379	5597	1.814	.913	3.734	350	27	27	175	14	1	1	30	20	0	14.1	18	231	4.738	76	0	18.57	0.000	
78.199	2415	5597	1.818	.908	3.664	350	28	28	175	14	1	1	30	20	0	14.1	18	232	4.748	76	0	18.59	0.000	
78.249	2434	5565	1.801	.908	3.718	350	28	28	175	14	1	1	30	20	7	14.1	19	232	4.702	76	0	18.48	0.000	
78.298	2410	5557	1.806	.908	3.765	350	28	28	175	14	1	1	30	20	1	14.2	19	232	4.309	76	0	17.55	0.000	
78.35	2420	5557	1.806	.913	3.742	350	28	28	175	14	1	1	30	20	0	14.2	19	232	4.465	76	0	17.92	0.000	
78.398	2418	5525	1.8	.913	3.742	350	28	28	175	14	1	1	30	20	4	14.1	19	232	4.576	76	0	18.18	0.000	
78.45	2417	5525	1.8	.908	3.773	350	28	28	175	14	1	1	30	20	0	14.1	19	232	4.329	76	0	17.59	0.000	
78.499	2419	5541	1.803	.913	3.71	350	28	28	175	14	1	1	30	20	0	14.1	19	232	4.546	76	0	18.11	0.000	
78.547	2409	5541	1.803	.908	3.695	350	28	28	175	14	1	1	30	20	6	14.2	19	232	4.728	76	0	18.54	0.000	
78.597	2406	5549	1.805	.908	3.742	350	28	28	175	14	1	1	30	20	0	14.2	19	232	4.566	76	0	18.16	0.000	
78.649	2430	5589	1.812	.908	3.687	350	28	28	175	14	1	1	30	20	0	14.1	19	232	4.526	76	0	18.06	0.000	
78.699	2425	5525	1.8	.908	3.742	350	28	28	175	14	1	1	30	20	4	14.1	19	232	4.551	76	0	18.12	0.000	
78.748	2439	5533	1.803	.908	3.765	350	28	28	175	14	1	1	30	20	0	14.1	19	232	4.113	76	0	17.08	0.000	
78.797	2446	5533	1.801	.908	3.757	350	28	28	175	14	1	1	30	20	0	14.1	19	233	4.203	76	0	17.29	0.000	
78.846	2430	5461	1.787	.903	3.812	350	29	29	175	14	1	1	30	20	0	14.1	19	232	4.178	76	0	17.24	0.000	
78.896	2413	5461	1.793	.903	3.859	350	29	29	175	14	1	1	30	20	0	14.1	19	232	3.896	76	0	16.57	0.000	
78.949	2433	5517	1.796	.898	3.773	350	28	28	175	14	1	1	30	20	0	14.1	19	232	4.143	76	0	17.15	0.000	
78.998	2384	5501	1.796	.898	3.82	350	27	27	175	14	1	1	30	20	3	14.1	19	231	4.042	76	0	16.91	0.000	
79.048	2394	5557	1.809	.898	3.796	350	27	27	175	14	1	1	30	20	0	14.1	19	231	4.012	76	0	16.84	0.000	
79.098	2400	5541	1.802	.903	3.734	350	28	28	175	14	1	1	30	20	0	14.1	19	232	4.153	76	0	17.18	0.000	
79.147	2398	5525	1.8	.903	3.718	350	27	27	175	14	1	1	30	20	3	14.1	19	231	4.249	76	0	17.4	0.000	
79.199	2369	5525	1.802	.903	3.765	350	27	27	175	14	1	1	30	20	0	14.1	19	231	4.309	76	0	17.55	0.000	
79.249	2374	5637	1.819	.898	3.71	350	27	27	175	14	1	1	30	20	0	14.1	19	231	4.208	76	0	17.31	0.000	
79.299	2390	5565	1.807	.898	3.648	350	27	27	175	14	1	1	30	20	2	14.1	19	231	4.435	76	0	17.85	0.000	
79.347	2372	5549	1.809	.898	3.734	350	27	27	175	14	1	1	30	20	0	14.1	19	231	4.264	76	0	17.44	0.000	
79.398	2424	5629	1.817	.898	3.703	350	28	28	175	14	1	1	30	20	0	14.1	19	232	4.229	76	0	17.36	0.000	
79.451	2421	5501	1.794	.898	3.718	350	28	28	175	14	1	1	30	20	5	14.1	19	232	4.607	76	0	18.25	0.000	
79.497	2380	5485	1.797	.898	3.804	350	28	28	175	14	1	1	30	20	0	14.1	19	231	4.153	76	0	17.18	0.000	
79.547	2430	5605	1.812	.898	3.734	350	28	28	175	14	1	1	30	20	0	14.1	19	232	4.183	76	0	17.25	0.000	
79.599	2429	5477	1.789	.898	3.757	350	29	29	175	14	1	1	30	20	4	14.1	19	232	4.35	76	0	17.64	0.000	
79.648	2393	5461	1.794	.898	3.843	350	28	28	175	14	1	1	30	20	0	14.1	19	231	4.133	76	0	17.13	0.000	
79.7	2447	5541	1.804	.898	3.718	350	28	28	175	14	1	1	30	20	0	14.1	19	233	4.299	76	0	17.52	0.000	
79.747	2401	5453	1.786	.898	3.773	350	29	29	175	14	1	1	30	20	1	14.1	19	232	4.259	76	0	17.43	0.000	
79.799	2393	5565	1.813	.898	3.859	350	27	27	175	14	1	1	30	20	0	14.1	19	231	4.244	76	0	17.39	0.000	
79.848	2447	5565	1.801	.893	3.703	350	28	28	175	14	1	1	30	20	4	14.2	19	233	4.294	76	0	17.51	0.000	
79.896	2375	5501	1.798	.893	3.804	350	27	27	175	14	1	1	30	20	4	14.1	19	231	4.289	76	0	17.5	0.000	
79.947	2413	5589	1.813	.893	3.75	350	28	28	175	14	1	1	30	20	0	14.2	19	231	4.299	76	0	17.52	0.000	
79.999	2420	5501	1.793	.893	3.726	350	28	28	175	14	1	1	30	20	0	14.2	19	232	4.43	76	0	17.83	0.000	
80.047	2375	5469	1.792	.893	3.765	350	28	28	175	14	1	1	30	20	3	14.1	19	231	4.269	76	0	17.45	0.000	
80.098	2396	5541	1.806	.893	3.765	350	27	27	175	14	1	1	30	20	0	14.1	19	231	4.269	76	0	17.45	0.000	
80.151	2437	5549	1.802	.893	3.703	350	28	28	175	14	1	1	30	20	0	14.1	19	232	4.365	76	0	17.68	0.000	
80.2	2396	5453	1.789	.893	3.804	350	28	28	175	14	1	1	30	20	4	14.2	19	231	4.218	76	0	17.33	0.000	
80.248	2376	5525	1.809	.893	3.804	350	27	27	175	14	1	1	30	20	0	14.2	19	231	4.163	76	0	17.2	0.000	
80.297	2431	5589	1.81	.893	3.679	350	28	28	175	14	1	1	30	20	0	14.1	19	232	4.42	76	0	17.81	0.000	
80.348	2345	5501	1.799	.893	3.789	350	27	27	175	14	1	1	30	20	0	14.2	19	231	4.329	76	0	17.59	0.000	
80.398	2403	5629	1.822	.893	3.679	350	28	28	175	14	1	1	30	20	0	14.1	19	232	4.41	76	0	17.79	0.000	
80.45	2414	5565	1.806	.893	3.679	350	28	28	175	14	1	1	30	20	0	14.1	19	232	4.521	76	0	18.05	0.000	
80.5	2387	5485	1.792	.893	3.75	350	28	28	175	14	1	1	30	20	4	14.2	19	231	4.329	76	0	17.59	0.000	
80.549	2389	5429	1.781	.834	3.804	332	28	28	175	14	1	1	30	20	0	14.1	19	231	4.193	76	0	17.27	0.000	
80.597	2357	5245	1.743	.786	3.765	340	28	28	175	14	1	1	30	20	0	14.1	19	231	4.259	76	0	17.43	0.000	
80.648	2302	5173	1.735	.786	4.093	348	28	28	175	14	1	1	30	20	2	14.1	19	230	4.43	76	0	17.83	0.000	
80.7	2260	5181	1.735	.786	4.179	350	28	28	175	14	1	1	30	20	0	14.1	19	230	4.415	76	0	17.8	0.000	
80.747	2191	5205	1.747	.781	4.25	350	28	28	175	14	1	1	30	20	0	14.2	19	228	4.496	76	0	17.99	0.000	
80.798	2131	5365	1.769	.781	4.085	350	28	28	175	14	1	1	30	20	0	14.1	19	227	4.486	76	0	17.97	0.000	
80.848	2134	5461	1.791	.781	3.984	350	28	28	175	14	1	1	30	20	0	14.2	18	227	4.612	76	0	18.27	0.000	
80.898	2078	5477	1.792	.781	3.929	350	28	28	175	14	1	1	30	20	3	14.1	18	225	4.838	76	0	18.8	0.000	
80.947	2045	5501	1.804	.781	3.945	350	27	27	175	14	1	1	30	20	0	14.2	18	224	5.02	76	0	19.23	0.000	
80.998	2061	5597	1.816	.781	3.718	350	27	27	175	14	1	1	30	20	0	14.1	17	225	5	76	0	19.19	0.000	
81.05	2023	5533	1.806	.781	3.656	350	27	27	175	14	1	1	30	20	0	14.2	17	225	4.657	76	0	18.37	0.000	
81.099	1983	5597	1.813	.781	3.734	350	26	26	175	14	1	1	30	20	1	14.2	17	223	4.213	76	0	17.32	0.000	
81.148	2027	5693	1.831	.781	3.57	350	27	27	175	14	1	1	30	20	3	14.1	17	224	4.113	76	0	17.08	0.000	
81.198	2032	5645	1.818	.781	3.57	350	27	27	175	14	1	1	30	20	1	14.2	17	224	4.098	76	0	17.05	0.000	
81.248	2000	5597	1.813	.781	3.625	350	27	27	175	14	1	1	30	20	0	14.2	17	224	4.042	76	0	16.91	0.000	
81.298	2006	5629	1.82	.781	3.671	350	27	27	175	14	1	1	30	20	0	14.1	17	224	3.75	76	0	16.22	0.000	
81.348	2019	5693	1.826	.781	3.593	350	27	27	175	14	1	1	30	20	3	14.2	16	224	3.982	76	0	16.77	0.000	
81.399	2006	5621	1.818	.781	3.562	350	27	27	175	14	1	1	30	20	0	14.2	16	224	4.218	76	0	17.33	0.000	
81.448	2003	5597	1.813	.781	3.726	350	27	27	175	14	1	1	30	20	1	14.2	16	224	4.002	76	0	16.82	0.000	
81.498	2024	5653	1.825	.786	3.671	350	27	27	175	14	1	1	30	20	1	14.2	16	224	4.098	76	0	17.05	0.000	
81.547	2048	5613	1.817	.781	3.593	350	27	27	175	14	1	1	30	20	1	14.1	16	225	4.198	76	0	17.28	0.000	
81.598	2018	5573	1.805	.781	3.718	350	27	27	175	14	1	1	30	20	1	14.2	16	224	4.329	76	0	17.59	0.000	
81.649	1956	5565	1.815	.781	3.765	350	26	26	175	14	1	1	30	20	0	14.2	16	222	4.108	76	0	17.07	0.000	
81.698	2011	5717	1.837	.786	3.531	350	27	27	175	14	1	1	30	20	0	14.2	16	224	4.092	76	0	17.03	0.000	
81.747	2051	5653	1.817	.781	3.507	350	27	27	175	14	1	1	30	20	0	14.2	16	225	4.38	76	0	17.72	0.000	
81.796	2016	5573	1.813	.786	3.64	350	27	27	175	14	1	1	30	20	0	14.2	16	224	4.183	76	0	17.25	0.000	
81.849	1995	5637	1.824	.786	3.726	350	26	26	175	14	1	1	30	20	0	14.1	16	223	4.234	76	0	17.37	0.000	
81.897	2016	5653	1.826	.781	3.531	350	27	27	175	14	1	1	30	20	4	14.2	16	224	4.4	76	0	17.76	0.000	
81.947	2021	5621	1.818	.781	3.539	350	27	27	175	14	1	1	30	20	0	14.2	16	224	4.339	76	0	17.62	0.000	
81.996	1969	5597	1.818	.786	3.726	350	26	26	175	14	1	1	30	20	0	14.1	16	223	4.38	76	0	17.72	0.000	
82.047	2004	5701	1.831	.781	3.601	350	27	27	175	14	1	1	30	20	4	14.2	16	223	4.4	76	0	17.76	0.000	
82.098	2058	5629	1.819	.781	3.593	350	27	27	175	14	1	1	30	20	0	14.1	16	225	4.319	76	0	17.57	0.000	
82.149	2009	5541	1.806	.786	3.679	350	27	27	175	14	1	1	30	20	0	14.2	16	224	4.4	76	0	17.76	0.000	
82.198	2000	5613	1.82	.781	3.71	350	27	27	175	14	1	1	30	20	0	14.2	16	224	4.198	76	0	17.28	0.000	
82.251	2028	5605	1.815	.781	3.609	350	27	27	175	14	1	1	30	20	2	14.2	16	224	4.329	76	0	17.59	0.000	
82.298	2008	5581	1.813	.781	3.648	350	27	27	175	14	1	1	30	20	0	14.2	16	224	4.556	76	0	18.13	0.000	
82.348	1986	5605	1.813	.781	3.734	350	26	26	175	14	1	1	30	20	1	14.2	16	223	4.36	76	0	17.67	0.000	
82.397	2012	5709	1.833	.781	3.593	350	27	27	175	14	1	1	30	20	3	14.1	16	223	4.239	76	0	17.38	0.000	
82.446	2048	5677	1.824	.781	3.531	350	27	27	175	14	1	1	30	20	1	14.2	16	224	4.652	76	0	18.36	0.000	
82.496	2005	5589	1.817	.786	3.703	350	27	27	175	14	1	1	30	20	2	14.2	16	224	4.46	76	0	17.9	0.000	
82.548	1989	5701	1.831	.786	3.609	350	26	26	175	14	1	1	30	20	0	14.1	16	223	4.299	76	0	17.52	0.000	
82.6	2033	5685	1.825	.781	3.531	350	27	27	175	14	1	1	30	20	1	14.2	16	224	4.551	76	0	18.12	0.000	
82.647	2015	5581	1.814	.781	3.625	350	27	27	175	14	1	1	31	20	0	14.2	16	223	4.622	76	0	18.29	0.000	
82.696	1976	5613	1.816	.786	3.546	350	26	26	175	14	1	1	31	20	0	14.1	16	222	4.299	76	0	17.52	0.000	
82.75	2005	5685	1.833	.781	3.414	350	27	27	175	14	1	1	31	20	0	14.1	16	222	4.38	76	0	17.72	0.000	
82.798	2038	5645	1.823	.781	3.273	350	27	27	175	14	1	1	31	20	0	14.2	16	223	4.35	76	0	17.64	0.000	
82.847	2019	5597	1.81	.786	3.343	350	27	27	175	14	1	1	31	20	1	14.1	16	223	4.259	76	0	17.43	0.000	
82.898	2015	5621	1.821	.781	3.343	350	27	27	175	14	1	1	31	20	2	14.2	16	223	4.36	76	0	17.67	0.000	
82.947	2057	5629	1.819	.781	3.148	350	27	27	175	14	1	1	31	20	1	14.2	16	224	4.163	76	0	17.2	0.000	
82.996	2027	5525	1.8	.781	3.218	350	27	27	175	14	1	1	31	20	0	14.2	16	223	4.571	76	0	18.17	0.000	
83.047	1978	5541	1.814	.781	3.148	350	26	26	175	14	1	1	31	20	0	14.2	16	222	4.541	76	0	18.1	0.000	
83.096	2029	5653	1.825	.786	3.054	350	27	27	175	14	1	1	31	20	0	14.2	16	223	4.647	76	0	18.35	0.000	
83.147	2061	5597	1.812	.781	3.023	350	27	27	175	14	1	1	31	20	0	14.2	16	224	4.848	76	0	18.83	0.000	
83.197	2035	5533	1.799	.786	3.085	350	27	27	175	14	1	1	31	20	0	14.2	16	223	4.768	76	0	18.64	0.000	
83.249	2004	5541	1.808	.781	3.218	350	27	27	175	14	1	1	31	20	2	14.1	16	223	4.753	76	0	18.6	0.000	
83.298	2027	5589	1.813	.781	3.078	350	27	27	175	14	1	1	31	20	2	14.2	16	223	4.808	76	0	18.73	0.000	
83.349	2019	5517	1.799	.786	3.117	350	27	27	175	14	1	1	31	20	0	14.2	16	223	5.02	76	0	19.23	0.000	
83.397	1964	5509	1.798	.781	3.148	350	26	26	175	14	1	1	31	20	1	14.2	16	222	5.02	76	0	19.23	0.000	
83.447	1978	5613	1.816	.781	3.101	350	26	26	175	14	1	1	31	20	0	14.2	16	222	5.02	76	0	19.23	0.000	
83.5	2021	5589	1.812	.781	3.023	350	27	27	175	14	1	1	31	20	1	14.2	16	223	5.02	76	0	19.23	0.000	
83.55	1988	5549	1.807	.781	3.078	350	26	26	175	14	1	1	31	20	0	14.2	16	222	5.02	76	0	19.23	0.000	
83.598	1946	5597	1.813	.786	3.117	350	26	26	175	14	1	1	31	20	1	14.2	16	221	5.02	76	0	19.23	0.000	
83.647	1960	5669	1.823	.781	3.054	350	26	26	175	14	1	1	31	20	0	14.2	16	222	5.02	76	0	19.23	0.000	
83.698	1989	5629	1.82	.781	3	350	26	26	175	14	1	1	31	20	1	14.2	16	222	5.02	76	0	19.23	0.000	
83.749	1935	5589	1.809	.781	3.046	350	26	26	175	14	1	1	31	20	0	14.2	16	221	5.02	76	0	19.23	0.000	
83.797	1872	5637	1.824	.781	3.062	350	26	26	175	14	1	1	31	20	0	14.2	16	218	5.02	76	0	19.23	0.000	
83.848	1922	5821	1.853	.781	2.82	350	26	26	175	14	1	1	31	20	2	14.2	16	219	5.02	76	0	19.23	0.000	
83.899	1979	5701	1.834	.786	2.828	350	26	26	175	14	1	1	31	20	0	14.2	16	222	5.02	76	0	19.23	0.000	
83.949	1912	5645	1.822	.781	2.929	350	26	26	175	14	1	1	31	20	0	14.2	16	219	5.02	76	0	19.23	0.000	
83.998	1833	5669	1.831	.781	2.89	350	26	26	175	14	1	1	31	20	0	14.2	15	217	5.02	76	0	19.23	0.000	
84.048	1892	5901	1.868	.786	2.742	350	26	26	175	14	1	1	31	20	2	14.2	15	218	5.02	76	0	19.23	0.000	
84.099	1954	5805	1.848	.786	2.679	350	26	26	175	14	1	1	31	20	0	14.2	15	221	5.02	76	0	19.23	0.000	
84.147	1886	5709	1.839	.781	2.796	350	26	26	175	14	1	1	31	20	2	14.2	15	219	5.02	76	0	19.23	0.000	
84.199	1823	5821	1.856	.781	2.734	350	26	26	175	14	1	1	31	20	0	14.2	15	217	5.02	76	0	19.23	0.000	
84.25	1853	5885	1.869	.786	2.578	350	26	26	175	14	1	1	31	20	0	14.2	15	218	5.02	76	0	19.23	0.000	
84.299	1858	5829	1.857	.786	2.679	350	26	26	175	14	1	1	31	20	0	14.1	15	218	5.02	76	0	19.23	0.000	
84.347	1774	5805	1.853	.781	2.687	350	25	25	175	14	1	1	31	20	1	14.2	15	216	5.02	76	0	19.23	0.000	
84.399	1684	5973	1.886	.786	2.57	350	24	24	175	14	1	1	31	20	0	14.2	15	213	5.02	76	0	19.23	0.000	
84.449	1692	6165	1.93	.786	2.382	350	24	24	175	16	1	1	31	20	0	14.2	15	213	5.02	76	0	19.23	0.000	
84.501	1739	6189	1.927	.781	2.507	350	25	25	175	16	1	1	31	20	0	14.2	15	215	5.02	76	0	19.23	0.000	
84.546	1741	6085	1.901	.781	2.492	350	25	25	175	16	1	1	31	20	0	14.2	14	216	5.02	76	0	19.23	0.000	
84.597	1644	6053	1.902	.781	2.812	350	24	24	175	16	1	1	31	20	0	14.2	14	212	5.02	76	0	19.23	0.000	
84.649	1546	6333	1.953	.786	3.015	350	22	22	175	16	1	1	31	20	0	14.2	14	209	5.02	76	0	19.23	0.000	
84.7	1503	6605	2.023	.874	6.976	350	23	22	175	16	1	1	31	20	1	14.2	14	207	5.02	76	0	19.23	0.000	
84.747	1574	7053	2.091	.908	6.796	350	22	20	175	16	1	1	31	20	4	14.1	13	210	5.02	76	0	19.23	0.000	
84.798	1692	7069	2.092	.917	4.445	353	24	22	175	18	1	1	31	20	1	14.2	13	213	5.02	76	0	19.23	0.000	
84.849	1775	6981	2.075	.917	3.664	353	25	23	175	16	1	1	31	20	0	14.2	13	216	5.02	76	0	19.23	0.000	
84.899	1888	6837	2.049	.922	3.625	353	25	23	175	16	1	1	31	20	0	14.2	13	218	5.02	76	0	19.23	0.000	
84.948	1990	6669	2.013	.917	3.585	353	25	23	175	16	1	1	31	20	6	14.2	14	222	5.02	76	0	19.23	0.000	
84.997	2081	6509	1.981	.922	3.531	353	25	25	175	16	1	1	31	20	3	14.2	14	225	4.869	76	0	18.88	0.000	
85.047	2125	6341	1.954	.917	3.414	353	25	25	175	16	1	1	31	20	1	14.1	14	225	4.632	76	0	18.31	0.000	
85.098	2178	6245	1.929	.917	3.343	353	26	26	175	16	1	1	31	20	0	14.2	14	226	4.717	76	0	18.52	0.000	
85.149	2235	6109	1.909	.917	3.257	353	26	26	175	16	1	1	31	20	0	14.2	15	227	4.899	76	0	18.95	0.000	
85.197	2268	6013	1.89	.917	3.14	353	26	26	175	16	1	1	31	20	0	14.1	15	228	4.959	76	0	19.09	0.000	
85.246	2284	5909	1.874	.917	3.125	353	27	27	175	14	1	1	31	20	0	14.2	15	229	5.01	76	0	19.21	0.000	
85.3	2299	5853	1.862	.913	3.14	350	27	27	175	14	1	1	31	20	3	14.2	16	229	5.02	76	0	19.23	0.000	
85.35	2297	5829	1.859	.913	3.117	350	27	27	175	14	1	1	31	20	0	14.2	17	229	5.02	76	0	19.23	0.000	
85.398	2319	5797	1.849	.913	3.132	350	27	27	175	14	1	1	31	20	1	14.2	17	229	5.02	76	0	19.23	0.000	
85.447	2321	5749	1.837	.913	3.101	350	27	27	175	14	1	1	31	20	4	14.2	17	229	5.02	76	0	19.23	0.000	
85.497	2306	5725	1.839	.913	3.046	350	27	27	175	14	1	1	31	20	0	14.1	17	229	5.02	76	0	19.23	0.000	
85.547	2329	5741	1.841	.913	2.984	350	27	27	175	14	1	1	31	20	0	14.1	18	229	5.02	76	0	19.23	0.000	
85.598	2346	5725	1.839	.913	2.937	350	27	27	175	14	1	1	31	20	5	14.2	18	229	5.02	76	0	19.23	0.000	
