[13B-REW 5.08][DL-340XB][AEM 30-0300 X Series]
Time(s)	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
60.821	1646	7077	2.094	.932	6.007	382	23	21	175	17	1	1	23	20	1	14.2	0	223	.066	76	0	7.47	0.000	
60.873	1774	6997	2.073	.932	3.921	382	25	23	175	18	1	1	23	20	2	14.1	0	225	.116	76	0	7.59	0.000	
60.922	1842	6853	2.045	.932	3.867	382	25	23	175	16	1	1	23	20	2	14.2	0	229	.126	76	0	7.61	0.000	
60.97	1922	6701	2.017	.937	3.781	382	25	23	175	16	1	1	23	20	2	14.2	0	231	.055	76	0	7.44	0.000	
61.022	1989	6565	1.987	.937	3.757	382	25	24	175	16	1	1	23	20	0	14.2	0	232	.106	76	0	7.56	0.000	
61.071	2038	6381	1.962	.932	3.64	382	25	25	175	16	1	1	23	20	0	14.1	0	234	.096	76	0	7.54	0.000	
61.122	2078	6293	1.941	.922	3.57	382	26	26	175	16	1	1	23	20	0	14.2	0	234	.045	76	0	7.42	0.000	
61.172	2133	6181	1.923	.917	3.476	382	26	26	175	16	1	1	23	20	0	14.2	0	236	.076	76	0	7.49	0.000	
61.221	2170	6093	1.902	.917	3.46	382	26	26	175	16	1	1	23	20	0	14.2	0	237	.076	76	0	7.49	0.000	
61.271	2176	6037	1.897	.917	3.359	382	26	26	175	16	1	1	23	20	2	14.2	0	237	.055	76	0	7.44	0.000	
61.322	2215	5965	1.883	.917	3.39	382	27	27	175	14	1	1	23	20	6	14.1	0	238	.055	76	0	7.44	0.000	
61.373	2250	5909	1.874	.917	3.468	382	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
61.423	2248	5861	1.866	.917	3.617	382	27	27	175	14	1	1	23	20	0	14.2	0	238	.116	76	0	7.59	0.000	
61.472	2261	5829	1.856	.917	3.632	382	27	27	175	14	1	1	23	20	4	14.1	0	238	.116	76	0	7.59	0.000	
61.522	2284	5765	1.844	.917	3.726	382	27	27	175	14	1	1	23	20	0	14.1	0	239	.045	76	0	7.42	0.000	
61.575	2261	5741	1.84	.917	3.796	382	27	27	175	14	1	1	23	20	1	14.1	0	238	.076	76	0	7.49	0.000	
61.62	2275	5757	1.847	.917	3.742	382	27	27	175	14	1	1	23	20	0	14.1	0	238	.096	76	0	7.54	0.000	
61.672	2306	5765	1.843	.917	3.757	382	27	27	175	14	1	1	23	20	0	14.2	0	239	.045	76	0	7.42	0.000	
61.722	2290	5685	1.828	.917	3.804	382	27	27	175	14	1	1	23	20	4	14.1	0	239	.066	76	0	7.47	0.000	
61.771	2274	5749	1.844	.917	3.843	382	27	27	175	14	1	1	23	20	0	14.1	0	238	.066	76	0	7.47	0.000	
61.822	2302	5741	1.839	.903	3.765	380	27	27	175	14	1	1	23	20	0	14.1	0	239	.116	76	0	7.59	0.000	
61.871	2306	5645	1.819	.898	3.835	380	27	27	175	14	1	1	23	20	4	14.2	0	239	.086	76	0	7.52	0.000	
61.921	2251	5653	1.826	.893	3.953	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
61.972	2246	5717	1.84	.898	3.851	380	27	27	175	14	1	1	23	20	0	14.1	0	238	.106	76	0	7.56	0.000	
62.021	2253	5685	1.826	.893	3.796	380	27	27	175	14	1	1	23	20	4	14.1	0	238	.116	76	0	7.59	0.000	
62.071	2200	5717	1.837	.893	3.812	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.045	76	0	7.42	0.000	
62.121	2244	5781	1.845	.893	3.734	380	27	27	175	14	1	1	23	20	2	14.2	0	238	.086	76	0	7.52	0.000	
62.172	2298	5725	1.837	.893	3.703	380	27	27	175	14	1	1	23	20	0	14.2	0	239	.076	76	0	7.49	0.000	
62.22	2267	5653	1.831	.893	3.859	380	27	27	175	14	1	1	23	20	0	14.1	0	238	.045	76	0	7.42	0.000	
62.269	2240	5661	1.826	.893	3.82	380	27	27	175	14	1	1	23	20	8	14.2	0	238	.066	76	0	7.47	0.000	
62.319	2229	5661	1.835	.898	3.835	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
62.372	2242	5725	1.837	.898	3.773	380	27	27	175	14	1	1	23	20	0	14.1	0	238	.116	76	0	7.59	0.000	
62.422	2235	5757	1.843	.893	3.796	380	27	27	175	14	1	1	23	20	1	14.1	0	238	.106	76	0	7.56	0.000	
62.471	2250	5709	1.835	.898	3.742	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
62.52	2242	5725	1.835	.893	3.804	380	27	27	175	14	1	1	23	20	5	14.2	0	238	.106	76	0	7.56	0.000	
62.569	2269	5749	1.842	.893	3.781	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.116	76	0	7.59	0.000	
62.621	2253	5685	1.831	.893	3.789	380	27	27	175	14	1	1	23	20	0	14.1	0	238	.045	76	0	7.42	0.000	
62.672	2240	5685	1.831	.898	3.742	380	27	27	175	14	1	1	23	20	5	14.1	0	238	.076	76	0	7.49	0.000	
62.722	2232	5749	1.842	.898	3.789	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
62.771	2243	5717	1.839	.893	3.75	380	27	27	175	14	1	1	23	20	0	14.1	0	238	.086	76	0	7.52	0.000	
62.821	2263	5701	1.831	.893	3.804	380	27	27	175	14	1	1	23	20	0	14.1	0	238	.055	76	0	7.44	0.000	
62.871	2240	5717	1.836	.893	3.828	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
62.921	2251	5709	1.831	.893	3.757	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.116	76	0	7.59	0.000	
62.971	2271	5693	1.835	.893	3.804	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.116	76	0	7.59	0.000	
63.021	2244	5685	1.833	.893	3.882	380	27	27	175	14	1	1	23	20	0	14.1	0	238	.055	76	0	7.44	0.000	
63.072	2238	5709	1.835	.893	3.781	380	27	27	175	14	1	1	23	20	1	14.2	0	238	.086	76	0	7.52	0.000	
63.12	2252	5701	1.836	.898	3.757	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.096	76	0	7.54	0.000	
63.171	2249	5669	1.83	.898	3.835	380	27	27	175	14	1	1	23	20	3	14.2	0	238	.045	76	0	7.42	0.000	
63.22	2237	5741	1.84	.898	3.75	380	27	27	175	14	1	1	23	20	4	14.1	0	238	.076	76	0	7.49	0.000	
63.271	2269	5709	1.835	.893	3.742	380	27	27	175	14	1	1	23	20	0	14.1	0	238	.076	76	0	7.49	0.000	
63.322	2245	5669	1.826	.898	3.773	380	27	27	175	14	1	1	23	20	3	14.2	0	238	.116	76	0	7.59	0.000	
63.37	2222	5741	1.841	.893	3.867	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
63.422	2235	5709	1.836	.898	3.781	380	27	27	175	14	1	1	23	20	0	14.1	0	238	.066	76	0	7.47	0.000	
63.47	2227	5717	1.837	.898	3.718	380	27	27	175	14	1	1	23	20	5	14.2	0	238	.106	76	0	7.56	0.000	
63.52	2224	5757	1.844	.893	3.773	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.116	76	0	7.59	0.000	
63.571	2238	5725	1.841	.898	3.734	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
63.621	2229	5685	1.828	.893	3.781	380	27	27	175	14	1	1	23	20	4	14.1	0	238	.096	76	0	7.54	0.000	
63.67	2209	5741	1.849	.893	3.859	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.096	76	0	7.54	0.000	
63.72	2256	5781	1.843	.893	3.679	380	27	27	175	14	1	1	23	20	4	14.2	0	238	.045	76	0	7.42	0.000	
63.769	2248	5781	1.852	.898	3.742	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.076	76	0	7.49	0.000	
63.819	2222	5709	1.835	.893	3.75	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.086	76	0	7.52	0.000	
63.871	2237	5797	1.852	.893	3.742	380	27	27	175	14	1	1	23	20	4	14.2	0	238	.106	76	0	7.56	0.000	
63.92	2297	5725	1.836	.893	3.71	380	27	27	175	14	1	1	23	20	0	14.2	0	239	.055	76	0	7.44	0.000	
63.97	2251	5621	1.818	.893	3.867	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
64.021	2260	5741	1.84	.898	3.726	380	27	27	175	14	1	1	23	20	4	14.2	0	238	.116	76	0	7.59	0.000	
64.073	2274	5669	1.828	.893	3.773	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.106	76	0	7.56	0.000	
64.12	2263	5709	1.827	.898	3.851	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.045	76	0	7.42	0.000	
64.171	2274	5709	1.834	.898	3.812	380	27	27	175	14	1	1	23	20	0	14.2	0	239	.086	76	0	7.52	0.000	
64.22	2269	5733	1.838	.893	3.843	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.086	76	0	7.52	0.000	
64.272	2256	5717	1.835	.898	3.812	380	27	27	175	14	1	1	23	20	4	14.1	0	238	.045	76	0	7.42	0.000	
64.323	2302	5717	1.836	.898	3.75	380	27	27	175	14	1	1	23	20	0	14.1	0	239	.066	76	0	7.47	0.000	
64.37	2284	5629	1.823	.898	3.875	380	27	27	175	14	1	1	23	20	0	14.2	0	239	.076	76	0	7.49	0.000	
64.419	2278	5669	1.826	.898	3.828	380	27	27	175	14	1	1	23	20	6	14.2	0	238	.086	76	0	7.52	0.000	
64.471	2313	5629	1.818	.893	3.867	380	27	27	175	14	1	1	23	20	0	14.2	0	239	.116	76	0	7.59	0.000	
64.521	2284	5605	1.815	.898	3.96	380	27	27	175	14	1	1	23	20	0	14.1	0	239	.055	76	0	7.44	0.000	
64.57	2297	5661	1.826	.898	3.851	380	27	27	175	14	1	1	23	20	3	14.1	0	239	.106	76	0	7.56	0.000	
64.622	2278	5613	1.818	.893	3.875	380	27	27	175	14	1	1	23	20	2	14.2	0	238	.096	76	0	7.54	0.000	
64.671	2259	5637	1.822	.893	3.828	380	27	27	175	14	1	1	23	20	1	14.2	0	238	.045	76	0	7.42	0.000	
64.721	2286	5701	1.834	.893	3.851	380	27	27	175	14	1	1	23	20	0	14.1	0	239	.086	76	0	7.52	0.000	
64.772	2272	5661	1.825	.893	3.843	380	27	27	175	14	1	1	23	20	0	14.1	0	238	.086	76	0	7.52	0.000	
64.821	2221	5653	1.824	.893	3.843	380	27	27	175	14	1	1	23	20	4	14.2	0	238	.045	76	0	7.42	0.000	
64.871	2258	5757	1.845	.898	3.757	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
64.921	2267	5693	1.839	.898	3.781	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
64.972	2309	5709	1.831	.898	3.781	380	27	27	175	14	1	1	23	20	3	14.1	0	239	.116	76	0	7.59	0.000	
65.022	2267	5661	1.822	.893	3.875	380	27	27	175	14	1	1	23	20	0	14.1	0	239	.126	76	0	7.61	0.000	
65.069	2265	5717	1.835	.893	3.906	380	27	27	175	14	1	1	23	20	2	14.2	0	238	.055	76	0	7.44	0.000	
65.119	2311	5709	1.835	.893	3.781	380	27	27	175	14	1	1	23	20	0	14.2	0	239	.096	76	0	7.54	0.000	
65.171	2268	5605	1.819	.893	3.89	380	27	27	175	14	1	1	23	20	0	14.2	0	239	.096	76	0	7.54	0.000	
65.22	2268	5701	1.831	.893	3.89	380	27	27	175	14	1	1	23	20	6	14.2	0	238	.045	76	0	7.42	0.000	
65.271	2254	5669	1.827	.893	3.781	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.076	76	0	7.49	0.000	
65.322	2246	5693	1.832	.898	3.789	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.076	76	0	7.49	0.000	
65.371	2276	5725	1.839	.893	3.726	380	27	27	175	14	1	1	23	20	4	14.2	0	238	.086	76	0	7.52	0.000	
65.421	2265	5645	1.826	.898	3.843	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
65.47	2287	5685	1.828	.898	3.828	380	27	27	175	14	1	1	23	20	0	14.2	0	239	.066	76	0	7.47	0.000	
65.521	2250	5717	1.837	.893	3.882	380	27	27	175	14	1	1	23	20	5	14.2	0	238	.116	76	0	7.59	0.000	
65.57	2285	5709	1.835	.893	3.804	380	27	27	175	14	1	1	23	20	1	14.2	0	238	.116	76	0	7.59	0.000	
65.62	2285	5637	1.819	.893	3.828	380	27	27	175	14	1	1	23	20	3	14.2	0	239	.055	76	0	7.44	0.000	
65.671	2233	5645	1.829	.898	3.96	380	27	27	175	14	1	1	23	20	0	14.1	0	238	.106	76	0	7.56	0.000	
65.722	2280	5757	1.844	.898	3.757	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.096	76	0	7.54	0.000	
65.771	2275	5669	1.827	.898	3.781	380	27	27	175	14	1	1	23	20	4	14.2	0	239	.045	76	0	7.42	0.000	
65.821	2266	5709	1.832	.893	3.882	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.076	76	0	7.49	0.000	
65.871	2276	5685	1.832	.898	3.804	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.076	76	0	7.49	0.000	
65.922	2265	5661	1.827	.898	3.851	380	27	27	175	14	1	1	23	20	5	14.2	0	238	.106	76	0	7.56	0.000	
65.971	2269	5749	1.843	.893	3.843	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
66.021	2271	5709	1.831	.888	3.757	380	27	27	175	14	1	1	23	20	3	14.2	0	238	.055	76	0	7.44	0.000	
66.071	2276	5677	1.829	.888	3.804	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.106	76	0	7.56	0.000	
66.12	2244	5605	1.819	.888	3.906	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.126	76	0	7.61	0.000	
66.171	2250	5701	1.834	.888	3.882	380	27	27	175	14	1	1	23	20	3	14.2	0	238	.045	76	0	7.42	0.000	
66.219	2243	5653	1.838	.888	3.82	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.096	76	0	7.54	0.000	
66.272	2251	5693	1.83	.888	3.82	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.096	76	0	7.54	0.000	
66.32	2252	5725	1.839	.888	3.804	380	27	27	175	14	1	1	23	20	3	14.2	0	238	.045	76	0	7.42	0.000	
66.37	2274	5677	1.827	.888	3.789	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.076	76	0	7.49	0.000	
66.423	2246	5653	1.824	.883	3.89	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
66.47	2272	5709	1.834	.888	3.867	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.106	76	0	7.56	0.000	
66.519	2274	5645	1.823	.888	3.843	380	27	27	175	14	1	1	23	20	2	14.2	0	238	.066	76	0	7.47	0.000	
66.572	2226	5629	1.822	.888	3.859	380	27	27	175	14	1	1	23	20	5	14.2	0	238	.055	76	0	7.44	0.000	
66.621	2238	5733	1.839	.888	3.835	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.106	76	0	7.56	0.000	
66.672	2242	5685	1.829	.888	3.781	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.106	76	0	7.56	0.000	
66.723	2221	5709	1.83	.888	3.812	380	27	27	175	14	1	1	23	20	3	14.2	0	238	.045	76	0	7.42	0.000	
66.771	2226	5757	1.842	.888	3.765	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.086	76	0	7.52	0.000	
66.821	2267	5741	1.834	.888	3.71	380	27	27	175	14	1	1	23	20	2	14.2	0	238	.086	76	0	7.52	0.000	
66.871	2262	5669	1.831	.888	3.804	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.045	76	0	7.42	0.000	
66.921	2236	5661	1.83	.888	3.882	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
66.972	2262	5685	1.83	.888	3.796	380	27	27	175	14	1	1	23	20	5	14.2	0	238	.076	76	0	7.49	0.000	
67.022	2276	5653	1.823	.888	3.828	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.106	76	0	7.56	0.000	
67.072	2245	5605	1.818	.888	3.921	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.086	76	0	7.52	0.000	
67.121	2243	5669	1.83	.883	3.82	380	27	27	175	14	1	1	23	20	3	14.2	0	238	.055	76	0	7.44	0.000	
67.172	2280	5669	1.825	.888	3.828	380	27	27	175	14	1	1	23	20	0	14.2	0	239	.106	76	0	7.56	0.000	
67.221	2206	5605	1.821	.888	3.875	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.106	76	0	7.56	0.000	
67.272	2222	5773	1.848	.888	3.765	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.045	76	0	7.42	0.000	
67.322	2269	5733	1.837	.888	3.71	380	27	27	175	14	1	1	23	20	2	14.2	0	238	.096	76	0	7.54	0.000	
67.372	2202	5637	1.822	.888	3.812	380	27	27	175	14	1	1	23	20	10	14.2	0	238	.086	76	0	7.52	0.000	
67.421	2227	5773	1.845	.888	3.789	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.045	76	0	7.42	0.000	
67.471	2246	5693	1.831	.888	3.757	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
67.521	2245	5693	1.83	.888	3.757	380	27	27	175	14	1	1	23	20	3	14.2	0	238	.066	76	0	7.47	0.000	
67.572	2213	5717	1.836	.888	3.828	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.116	76	0	7.59	0.000	
67.621	2234	5685	1.828	.888	3.773	380	27	27	175	14	1	1	23	20	2	14.2	0	238	.086	76	0	7.52	0.000	
67.67	2269	5677	1.831	.888	3.804	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
67.721	2193	5605	1.818	.888	3.89	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.106	76	0	7.56	0.000	
67.771	2204	5813	1.852	.888	3.726	380	27	27	175	14	1	1	23	20	5	14.2	0	237	.106	76	0	7.56	0.000	
67.823	2263	5741	1.837	.888	3.687	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.045	76	0	7.42	0.000	
67.871	2225	5637	1.821	.888	3.859	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.086	76	0	7.52	0.000	
67.921	2205	5725	1.838	.888	3.812	380	27	27	175	14	1	1	23	20	3	14.2	0	237	.086	76	0	7.52	0.000	
67.971	2248	5725	1.834	.888	3.781	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
68.022	2230	5661	1.822	.888	3.781	380	27	27	175	14	1	1	23	20	3	14.2	0	238	.066	76	0	7.47	0.000	
68.07	2210	5717	1.839	.888	3.867	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
68.122	2248	5733	1.839	.888	3.757	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.116	76	0	7.59	0.000	
68.171	2243	5701	1.829	.888	3.781	380	27	27	175	14	1	1	23	20	6	14.2	0	238	.106	76	0	7.56	0.000	
68.22	2203	5765	1.843	.888	3.828	380	27	27	175	14	1	1	23	20	0	14.2	0	237	.066	76	0	7.47	0.000	
68.271	2252	5725	1.838	.888	3.75	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.106	76	0	7.56	0.000	
68.322	2259	5693	1.832	.888	3.804	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.096	76	0	7.54	0.000	
68.371	2220	5653	1.832	.888	3.89	380	27	27	175	14	1	1	23	20	1	14.2	0	238	.045	76	0	7.42	0.000	
68.422	2251	5717	1.835	.888	3.773	380	27	27	175	14	1	1	23	20	5	14.2	0	238	.066	76	0	7.47	0.000	
68.472	2276	5669	1.827	.888	3.789	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.076	76	0	7.49	0.000	
68.522	2246	5629	1.819	.888	3.898	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
68.57	2244	5717	1.837	.888	3.843	380	27	27	175	14	1	1	23	20	6	14.2	0	238	.066	76	0	7.47	0.000	
68.62	2248	5661	1.821	.888	3.789	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
68.672	2205	5709	1.835	.888	3.835	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.116	76	0	7.59	0.000	
68.722	2255	5773	1.844	.888	3.773	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.116	76	0	7.59	0.000	
68.772	2275	5709	1.831	.888	3.757	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.045	76	0	7.42	0.000	
68.821	2232	5629	1.822	.888	3.859	380	27	27	175	14	1	1	23	20	6	14.2	0	238	.096	76	0	7.54	0.000	
68.871	2254	5733	1.839	.888	3.843	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.096	76	0	7.54	0.000	
68.922	2237	5653	1.827	.888	3.804	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.045	76	0	7.42	0.000	
68.97	2232	5709	1.831	.888	3.773	380	27	27	175	14	1	1	23	20	6	14.2	0	238	.086	76	0	7.52	0.000	
69.02	2234	5749	1.84	.888	3.781	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.086	76	0	7.52	0.000	
69.069	2254	5701	1.834	.888	3.742	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.035	76	0	7.4	0.000	
69.12	2252	5669	1.83	.888	3.789	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
69.173	2242	5693	1.835	.888	3.882	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
69.22	2263	5709	1.833	.888	3.757	380	27	27	175	14	1	1	23	20	5	14.2	0	238	.116	76	0	7.59	0.000	
69.27	2269	5661	1.826	.888	3.812	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.126	76	0	7.61	0.000	
69.32	2233	5637	1.822	.888	3.906	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
69.37	2235	5693	1.832	.888	3.796	380	27	27	175	14	1	1	23	20	6	14.2	0	238	.096	76	0	7.54	0.000	
69.421	2278	5653	1.822	.888	3.843	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.086	76	0	7.52	0.000	
69.471	2229	5597	1.814	.888	3.914	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.045	76	0	7.42	0.000	
69.523	2216	5749	1.841	.888	3.937	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
69.571	2264	5725	1.838	.888	3.773	380	27	27	175	14	1	1	23	20	1	14.2	0	238	.076	76	0	7.49	0.000	
69.622	2251	5661	1.822	.888	3.828	380	27	27	175	14	1	1	23	20	7	14.2	0	238	.116	76	0	7.59	0.000	
69.672	2207	5725	1.838	.888	3.914	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.116	76	0	7.59	0.000	
69.724	2252	5773	1.844	.888	3.664	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
69.773	2263	5693	1.828	.888	3.789	380	27	27	175	14	1	1	23	20	6	14.2	0	238	.096	76	0	7.54	0.000	
69.819	2185	5669	1.826	.888	3.906	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.116	76	0	7.59	0.000	
69.871	2254	5781	1.848	.888	3.632	380	27	27	175	14	1	1	23	20	1	14.2	0	238	.045	76	0	7.42	0.000	
69.92	2283	5741	1.839	.888	3.695	380	27	27	175	14	1	1	23	20	0	14.2	0	239	.086	76	0	7.52	0.000	
69.972	2230	5645	1.827	.883	3.859	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.086	76	0	7.52	0.000	
70.022	2263	5701	1.833	.888	3.773	380	27	27	175	14	1	1	23	20	4	14.2	0	238	.045	76	0	7.42	0.000	
70.072	2283	5645	1.823	.888	3.804	380	27	27	175	14	1	1	23	20	0	14.2	0	239	.066	76	0	7.47	0.000	
70.121	2258	5629	1.82	.888	3.914	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
70.172	2241	5661	1.831	.888	3.843	380	27	27	175	14	1	1	23	20	4	14.2	0	238	.116	76	0	7.59	0.000	
70.221	2281	5685	1.827	.888	3.804	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.116	76	0	7.59	0.000	
70.273	2210	5645	1.821	.888	3.929	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
70.322	2224	5789	1.848	.883	3.906	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.106	76	0	7.56	0.000	
70.374	2285	5749	1.839	.888	3.718	380	27	27	175	14	1	1	23	20	0	14.2	0	239	.096	76	0	7.54	0.000	
70.422	2248	5637	1.822	.888	3.828	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.045	76	0	7.42	0.000	
70.471	2255	5701	1.833	.888	3.882	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.096	76	0	7.54	0.000	
70.522	2285	5685	1.83	.883	3.812	380	27	27	175	14	1	1	23	20	0	14.2	0	239	.076	76	0	7.49	0.000	
70.572	2255	5621	1.814	.888	3.898	380	27	27	175	14	1	1	23	20	4	14.2	0	238	.076	76	0	7.49	0.000	
70.622	2238	5709	1.834	.888	3.882	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.096	76	0	7.54	0.000	
70.671	2261	5677	1.829	.888	3.804	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
70.722	2269	5653	1.824	.888	3.875	380	27	27	175	14	1	1	23	20	6	14.2	0	238	.116	76	0	7.59	0.000	
70.772	2258	5645	1.826	.888	3.906	380	27	27	175	14	1	1	23	20	2	14.2	0	238	.116	76	0	7.59	0.000	
70.823	2234	5725	1.834	.888	3.851	380	27	27	175	14	1	1	23	20	4	14.2	0	238	.045	76	0	7.42	0.000	
70.872	2220	5765	1.846	.888	3.828	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.086	76	0	7.52	0.000	
70.922	2239	5717	1.839	.888	3.773	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.086	76	0	7.52	0.000	
70.971	2214	5725	1.835	.888	3.796	380	27	27	175	14	1	1	23	20	6	14.2	0	238	.045	76	0	7.42	0.000	
71.021	2232	5749	1.839	.883	3.734	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
71.072	2269	5693	1.832	.888	3.757	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.066	76	0	7.47	0.000	
71.123	2257	5669	1.824	.888	3.804	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.106	76	0	7.56	0.000	
71.172	2212	5709	1.842	.888	3.953	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.106	76	0	7.56	0.000	
71.221	2243	5741	1.839	.888	3.718	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
71.271	2242	5717	1.836	.888	3.757	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.106	76	0	7.56	0.000	
71.321	2232	5685	1.833	.888	3.82	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.116	76	0	7.59	0.000	
71.369	2248	5741	1.838	.888	3.757	380	27	27	175	14	1	1	23	20	0	14.2	0	238	.055	76	0	7.44	0.000	
