[13B-REW 5.08][DL-340XB][AEM 30-0334 X Series]
Time(s)	Clock    	Switches        	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
8.74	20:47:01.425	0000100000101011	1384	6677	2.023	.537	0	318	23	21	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
8.791	20:47:01.476	0000100000101011	1309	6877	2.072	.537	6.125	318	22	20	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
8.841	20:47:01.526	0000100000101011	1230	7189	2.129	.537	6.375	314	19	18	175	18	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
8.892	20:47:01.577	0000100000101011	1190	7469	2.183	.537	6.414	314	17	16	175	18	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
8.943	20:47:01.628	0000100000101011	1335	7533	2.176	.537	5.429	314	18	17	175	18	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
8.991	20:47:01.676	0000100000101011	1567	7197	2.106	.537	4.585	314	23	21	175	18	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.041	20:47:01.726	0000100000101011	1657	6725	2.028	.537	4.023	318	19	17	175	16	1	1	76	37	1	14	0	8	5.02	76	0	19.23	0.000	
9.091	20:47:01.776	0000100000101011	1668	6605	1.988	.537	3.875	322	15	14	175	16	1	1	76	37	6	14	0	8	5.02	76	0	19.23	0.000	
9.141	20:47:01.826	0000100000101011	1652	6493	1.979	.537	3.742	322	10	9	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.191	20:47:01.876	0000100000101011	1692	6381	1.958	.537	3.703	322	5	4	175	16	1	1	76	37	4	14	0	8	5.02	76	0	19.23	0.000	
9.243	20:47:01.928	0000100000101011	1702	6221	1.933	.537	3.625	322	-1	-1	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.292	20:47:01.977	0000100000101011	1675	6173	1.923	.537	3.437	322	-5	-5	175	16	1	1	76	37	2	14	0	8	5.02	76	0	19.23	0.000	
9.341	20:47:02.026	0000100000101011	1624	6213	1.935	.537	0	322	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.391	20:47:02.076	0000100000101011	1688	6293	1.945	.537	0	322	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.44	20:47:02.125	0000100000101011	1771	6149	1.914	.537	0	322	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.49	20:47:02.175	0000100000101011	1734	6005	1.894	.537	0	326	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.54	20:47:02.225	0000100000101011	1654	5989	1.888	.537	0	326	25	25	175	14	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.589	20:47:02.274	0000100000101011	1590	6093	1.922	.537	0	326	24	24	175	14	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.64	20:47:02.325	0000100000101011	1483	6397	1.969	.537	0	322	24	23	175	14	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.689	20:47:02.374	0000100000101011	1413	6573	2.009	.537	0	322	23	22	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.741	20:47:02.426	0000100000101011	1342	6797	2.058	.537	0	318	22	21	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.793	20:47:02.478	0000100000101011	1232	7165	2.112	.537	6.148	318	20	19	175	17	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.842	20:47:02.527	0000100000101011	1192	7421	2.16	.537	6.429	314	17	16	175	18	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.891	20:47:02.576	0000100000101011	1332	7541	2.182	.537	5.445	314	18	17	175	18	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.94	20:47:02.625	0000100000101011	1495	7309	2.127	.537	4.585	314	21	20	175	18	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
9.99	20:47:02.675	0000100000101011	1610	6869	2.053	.537	4.234	318	21	19	175	17	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.042	20:47:02.727	0000100000101011	1652	6605	2.006	.537	3.859	322	15	14	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.093	20:47:02.778	0000100000101011	1649	6509	1.982	.537	3.75	322	12	11	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.139	20:47:02.824	0000100000101011	1691	6413	1.961	.537	3.75	322	6	5	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.188	20:47:02.873	0000100000101011	1718	6229	1.929	.537	3.617	322	1	1	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.242	20:47:02.927	0000100000101011	1673	6157	1.924	.537	3.5	322	-4	-4	175	16	1	1	76	37	6	14	0	8	5.02	76	0	19.23	0.000	
10.291	20:47:02.976	0000100000101011	1634	6197	1.927	.537	0	322	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.341	20:47:03.026	0000100000101011	1669	6277	1.938	.537	0	322	25	25	175	16	1	1	76	37	2	14	0	8	5.02	76	0	19.23	0.000	
10.392	20:47:03.077	0000100000101011	1751	6181	1.915	.537	0	322	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.443	20:47:03.128	0000100000101011	1743	6021	1.895	.532	0	326	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.489	20:47:03.174	0000100000101011	1674	6021	1.896	.537	0	326	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.541	20:47:03.226	0000100000101011	1589	6141	1.917	.537	0	326	24	24	175	14	1	1	76	37	1	14	0	8	5.02	76	0	19.23	0.000	
10.595	20:47:03.280	0000100000101011	1523	6301	1.961	.537	0	322	24	24	175	14	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.642	20:47:03.327	0000100000101011	1413	6613	2.006	.537	0	322	23	22	175	14	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.689	20:47:03.374	0000100000101011	1340	6805	2.046	.537	0	318	22	21	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.741	20:47:03.426	0000100000101011	1263	7061	2.1	.537	6.148	318	20	19	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.79	20:47:03.475	0000100000101011	1185	7341	2.154	.537	6.445	314	17	16	175	18	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.841	20:47:03.526	0000100000101011	1256	7573	2.189	.537	6.406	314	17	16	175	18	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.89	20:47:03.575	0000100000101011	1415	7493	2.146	.537	5.39	314	20	19	175	18	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
10.94	20:47:03.625	0000100000101011	1626	6989	2.062	.537	4.179	318	25	23	175	18	1	1	76	37	7	14	0	8	5.02	76	0	19.23	0.000	
10.991	20:47:03.676	0000100000101011	1633	6621	2.009	.537	4.023	322	17	16	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.042	20:47:03.727	0000100000101011	1645	6517	1.988	.537	3.742	322	12	11	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.092	20:47:03.777	0000100000101011	1673	6445	1.97	.537	3.734	322	8	7	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.144	20:47:03.829	0000100000101011	1726	6309	1.941	.537	3.695	322	3	3	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.191	20:47:03.876	0000100000101011	1727	6173	1.916	.537	3.507	322	-2	-2	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.242	20:47:03.927	0000100000101011	1647	6149	1.924	.537	3.453	322	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.29	20:47:03.975	0000100000101011	1657	6277	1.943	.537	0	322	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.34	20:47:04.025	0000100000101011	1728	6245	1.929	.537	0	322	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.39	20:47:04.075	0000100000101011	1773	6101	1.899	.537	0	326	25	25	175	16	1	1	76	37	2	14	0	8	5.02	76	0	19.23	0.000	
11.441	20:47:04.126	0000100000101011	1705	5957	1.892	.537	0	326	25	25	175	14	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.491	20:47:04.176	0000100000101011	1604	6125	1.92	.537	0	326	25	25	175	14	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.543	20:47:04.228	0000100000101011	1515	6301	1.947	.537	0	322	24	24	175	14	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.591	20:47:04.276	0000100000101011	1446	6509	1.994	.537	0	322	23	22	175	13	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.64	20:47:04.325	0000100000101011	1375	6709	2.041	.537	5.656	318	23	21	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.693	20:47:04.378	0000100000101011	1300	6933	2.093	.537	6.117	318	22	20	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.743	20:47:04.428	0000100000101011	1221	7229	2.148	.537	6.421	314	19	18	175	18	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.792	20:47:04.477	0000100000101011	1362	7485	2.172	.537	5.687	314	19	18	175	18	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.841	20:47:04.526	0000100000101011	1527	7269	2.109	.537	4.796	314	22	20	175	18	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.891	20:47:04.576	0000100000101011	1702	6773	2.022	.537	4.14	318	19	17	175	17	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
11.941	20:47:04.626	0000100000101011	1694	6413	1.97	.537	3.921	322	14	13	175	16	1	1	76	37	1	14	0	8	5.02	76	0	19.23	0.000	
11.993	20:47:04.678	0000100000101011	1649	6301	1.946	.537	3.562	322	9	9	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
12.04	20:47:04.725	0000100000101011	1656	6341	1.958	.537	3.531	322	5	4	175	16	1	1	76	37	2	14	0	8	5.02	76	0	19.23	0.000	
12.091	20:47:04.776	0000100000101011	1707	6309	1.941	.537	3.625	322	0	0	175	16	1	1	76	37	2	14	0	8	5.02	76	0	19.23	0.000	
12.141	20:47:04.826	0000100000101011	1735	6125	1.911	.537	3.546	326	-5	-5	175	16	1	1	76	37	2	14	0	8	5.02	76	0	19.23	0.000	
12.192	20:47:04.877	0000100000101011	1653	6085	1.912	.537	0	326	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
12.24	20:47:04.925	0000100000101011	1717	6205	1.929	.537	0	322	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
12.29	20:47:04.975	0000100000101011	1792	6109	1.911	.537	0	326	25	25	175	16	1	1	76	37	6	14	0	8	5.02	76	0	19.23	0.000	
12.341	20:47:05.026	0000100000101011	1726	5941	1.879	.537	0	326	25	25	175	16	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
12.39	20:47:05.075	0000100000101011	1665	6013	1.904	.537	0	326	25	25	175	14	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
12.441	20:47:05.126	0000100000101011	1562	6213	1.937	.537	0	322	24	24	175	14	1	1	76	37	0	14	0	8	5.02	76	0	19.23	0.000	
12.492	20:47:05.177	0000100000101011	1496	6389	1.975	.537	0	322	24	23	175	14	1	1	77	37	0	14	0	8	5.02	76	0	19.23	0.000	
12.54	20:47:05.225	0000100000101011	1400	6637	2.014	.537	0	322	23	22	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
12.59	20:47:05.275	0000100000101011	1327	6837	2.062	.537	5.976	318	22	20	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
12.643	20:47:05.328	0000100000101011	1248	7133	2.119	.537	6.351	318	20	19	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
12.691	20:47:05.376	0000100000101011	1209	7413	2.171	.537	6.32	314	18	17	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
12.742	20:47:05.427	0000100000101011	1350	7485	2.167	.537	5.367	314	19	18	175	18	1	1	77	37	1	14	0	6	5.02	76	0	19.23	0.000	
12.79	20:47:05.475	0000100000101011	1575	7149	2.098	.537	4.554	318	23	21	175	18	1	1	77	37	3	14	0	6	5.02	76	0	19.23	0.000	
12.841	20:47:05.526	0000100000101011	1665	6709	2.019	.537	4.015	318	17	15	175	16	1	1	77	37	1	14	0	6	5.02	76	0	19.23	0.000	
12.891	20:47:05.576	0000100000101011	1671	6573	1.985	.537	3.851	322	14	13	175	16	1	1	77	37	6	14	0	6	5.02	76	0	19.23	0.000	
12.941	20:47:05.626	0000100000101011	1648	6485	1.976	.537	3.718	322	8	7	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
12.993	20:47:05.678	0000100000101011	1680	6373	1.959	.537	3.703	322	3	2	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.043	20:47:05.728	0000100000101011	1691	6229	1.934	.537	3.625	322	-3	-3	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.093	20:47:05.778	0000100000101011	1677	6197	1.927	.537	0	322	25	25	175	16	1	1	77	37	3	14	0	6	5.02	76	0	19.23	0.000	
13.14	20:47:05.825	0000100000101011	1644	6229	1.936	.537	0	322	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.19	20:47:05.875	0000100000101011	1728	6269	1.936	.537	0	322	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.243	20:47:05.928	0000100000101011	1812	6109	1.899	.537	0	326	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.293	20:47:05.978	0000100000101011	1746	5933	1.874	.537	0	326	25	25	175	14	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.342	20:47:06.027	0000100000101011	1664	5989	1.893	.537	0	326	25	25	175	14	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.388	20:47:06.073	0000100000101011	1562	6221	1.932	.537	0	322	24	24	175	14	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.44	20:47:06.125	0000100000101011	1496	6381	1.972	.537	0	322	24	23	175	15	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.49	20:47:06.175	0000100000101011	1400	6621	2.008	.537	0	322	23	22	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.541	20:47:06.226	0000100000101011	1326	6869	2.059	.537	0	318	22	20	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.592	20:47:06.277	0000100000101011	1249	7133	2.113	.537	6.343	318	20	19	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.642	20:47:06.327	0000100000101011	1210	7389	2.163	.537	6.296	314	18	17	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.691	20:47:06.376	0000100000101011	1348	7501	2.172	.537	5.367	314	18	17	175	18	1	1	77	37	5	14	0	6	5.02	76	0	19.23	0.000	
13.739	20:47:06.424	0000100000101011	1580	7141	2.102	.537	4.515	318	23	21	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.789	20:47:06.474	0000100000101011	1632	6837	2.036	.537	4.218	318	19	17	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.84	20:47:06.525	0000100000101011	1678	6565	1.987	.537	3.843	322	14	13	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
13.89	20:47:06.575	0000100000101011	1685	6429	1.967	.537	3.742	322	8	7	175	16	1	1	77	37	1	14	0	6	5.02	76	0	19.23	0.000	
13.94	20:47:06.625	0000100000101011	1706	6269	1.938	.537	3.625	322	3	3	175	16	1	1	77	37	1	14	0	6	5.02	76	0	19.23	0.000	
13.991	20:47:06.676	0000100000101011	1685	6189	1.927	.537	3.539	322	-2	-2	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.041	20:47:06.726	0000100000101011	1670	6181	1.924	.537	0	326	25	25	175	16	1	1	77	37	1	14	0	6	5.02	76	0	19.23	0.000	
14.091	20:47:06.776	0000100000101011	1639	6189	1.933	.537	0	322	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.141	20:47:06.826	0000100000101011	1713	6261	1.936	.537	0	322	25	25	175	16	1	1	77	37	2	14	0	6	5.02	76	0	19.23	0.000	
14.191	20:47:06.876	0000100000101011	1796	6101	1.902	.537	0	326	25	25	175	16	1	1	77	37	2	14	0	6	5.02	76	0	19.23	0.000	
14.241	20:47:06.926	0000100000101011	1731	5941	1.88	.537	0	326	25	25	175	14	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.294	20:47:06.979	0000100000101011	1650	5989	1.89	.537	0	326	25	25	175	14	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.342	20:47:07.027	0000100000101011	1585	6165	1.932	.537	0	322	24	24	175	14	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.394	20:47:07.079	0000100000101011	1479	6421	1.975	.537	0	322	24	23	175	15	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.441	20:47:07.126	0000100000101011	1411	6621	2.019	.537	0	322	23	22	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.491	20:47:07.176	0000100000101011	1338	6821	2.062	.537	0	318	22	21	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.54	20:47:07.225	0000100000101011	1229	7165	2.112	.537	6.179	318	20	19	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.591	20:47:07.276	0000100000101011	1183	7349	2.168	.537	6.445	314	17	16	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.641	20:47:07.326	0000100000101011	1337	7557	2.185	.537	5.406	314	18	17	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.691	20:47:07.376	0000100000101011	1500	7309	2.127	.537	4.554	314	22	20	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.741	20:47:07.426	0000100000101011	1616	6861	2.049	.537	4.179	318	19	17	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.79	20:47:07.475	0000100000101011	1664	6589	2.001	.537	3.851	322	14	13	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.84	20:47:07.525	0000100000101011	1620	6501	1.983	.537	3.75	322	10	9	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.891	20:47:07.576	0000100000101011	1664	6469	1.974	.537	3.718	322	4	3	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
14.941	20:47:07.626	0000100000101011	1724	6325	1.944	.537	3.671	322	-1	-1	175	16	1	1	77	37	3	14	0	6	5.02	76	0	19.23	0.000	
14.993	20:47:07.678	0000100000101011	1666	6181	1.927	.537	3.546	322	-5	-5	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.04	20:47:07.725	0000100000101011	1622	6221	1.944	.537	0	322	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.089	20:47:07.774	0000100000101011	1688	6317	1.947	.537	0	322	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.141	20:47:07.826	0000100000101011	1778	6173	1.912	.537	0	322	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.19	20:47:07.875	0000100000101011	1744	5989	1.887	.537	0	326	25	25	175	15	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.24	20:47:07.925	0000100000101011	1646	6061	1.909	.537	0	326	25	25	175	14	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.29	20:47:07.975	0000100000101011	1584	6181	1.934	.537	0	322	24	24	175	14	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.339	20:47:08.024	0000100000101011	1494	6381	1.969	.537	0	322	24	23	175	13	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.389	20:47:08.074	0000100000101011	1424	6589	2.02	.537	0	322	23	22	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.44	20:47:08.125	0000100000101011	1308	6917	2.065	.537	5.851	318	22	20	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.49	20:47:08.175	0000100000101011	1231	7189	2.121	.537	6.32	314	19	18	175	17	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.541	20:47:08.226	0000100000101011	1194	7477	2.171	.537	6.554	314	17	16	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.592	20:47:08.277	0000100000101011	1344	7557	2.18	.537	5.781	314	18	17	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.64	20:47:08.325	0000100000101011	1508	7333	2.119	.537	4.89	314	22	20	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.691	20:47:08.376	0000100000101011	1680	6821	2.03	.537	4.187	318	19	17	175	17	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.742	20:47:08.427	0000100000101011	1688	6493	1.979	.537	3.914	322	14	13	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.79	20:47:08.475	0000100000101011	1691	6317	1.948	.537	3.609	322	8	8	175	16	1	1	77	37	1	14	0	6	5.02	76	0	19.23	0.000	
15.841	20:47:08.526	0000100000101011	1693	6293	1.946	.537	3.554	322	3	3	175	16	1	1	77	37	1	14	0	6	5.02	76	0	19.23	0.000	
15.89	20:47:08.575	0000100000101011	1700	6237	1.927	.537	3.578	322	0	0	175	16	1	1	77	37	1	14	0	6	5.02	76	0	19.23	0.000	
15.941	20:47:08.626	0000100000101011	1683	6117	1.918	.537	3.484	326	-5	-5	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
15.991	20:47:08.676	0000100000101011	1619	6213	1.939	.537	0	322	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.04	20:47:08.725	0000100000101011	1711	6253	1.936	.537	0	322	25	25	175	16	1	1	77	37	2	14	0	6	5.02	76	0	19.23	0.000	
16.09	20:47:08.775	0000100000101011	1754	6141	1.917	.537	0	326	25	25	175	16	1	1	77	37	6	14	0	6	5.02	76	0	19.23	0.000	
16.141	20:47:08.826	0000100000101011	1677	5989	1.888	.537	0	326	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.192	20:47:08.877	0000100000101011	1614	6101	1.919	.537	0	326	25	25	175	14	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.241	20:47:08.926	0000100000101011	1509	6357	1.961	.537	0	322	24	23	175	14	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.291	20:47:08.976	0000100000101011	1442	6541	2.004	.537	0	322	23	22	175	14	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.341	20:47:09.026	0000100000101011	1371	6733	2.044	.537	0	318	23	21	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.39	20:47:09.075	0000100000101011	1265	7053	2.09	.537	5.953	318	20	19	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.439	20:47:09.124	0000100000101011	1184	7357	2.149	.537	6.382	314	17	16	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.489	20:47:09.174	0000100000101011	1263	7597	2.194	.537	6.585	314	17	16	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.542	20:47:09.227	0000100000101011	1428	7461	2.157	.537	4.914	314	20	19	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.591	20:47:09.276	0000100000101011	1640	7013	2.075	.537	4.507	318	20	18	175	18	1	1	77	37	3	14	0	6	5.02	76	0	19.23	0.000	
16.641	20:47:09.326	0000100000101011	1697	6557	1.996	.537	3.937	318	17	15	175	16	1	1	77	37	1	14	0	6	5.02	76	0	19.23	0.000	
16.692	20:47:09.377	0000100000101011	1673	6421	1.965	.537	3.742	322	12	11	175	16	1	1	77	37	3	14	0	6	5.02	76	0	19.23	0.000	
16.741	20:47:09.426	0000100000101011	1642	6397	1.968	.537	3.617	322	7	6	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.79	20:47:09.476	0000100000101011	1720	6317	1.945	.537	3.656	322	1	1	175	16	1	1	77	37	2	14	0	6	5.02	76	0	19.23	0.000	
16.841	20:47:09.526	0000100000101011	1711	6181	1.924	.537	3.593	322	-4	-4	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.891	20:47:09.576	0000100000101011	1645	6133	1.916	.537	0	326	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.941	20:47:09.626	0000100000101011	1660	6253	1.935	.537	0	322	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
16.992	20:47:09.677	0000100000101011	1740	6213	1.923	.537	0	322	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
17.043	20:47:09.728	0000100000101011	1734	6045	1.897	.537	0	326	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
17.091	20:47:09.776	0000100000101011	1637	6093	1.915	.537	0	326	25	25	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
17.139	20:47:09.824	0000100000101011	1574	6221	1.941	.537	0	322	24	24	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
17.192	20:47:09.877	0000100000101011	1484	6413	1.975	.537	0	322	24	23	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
17.242	20:47:09.927	0000100000101011	1414	6621	2.02	.537	0	322	23	22	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
17.293	20:47:09.978	0000100000101011	1342	6829	2.074	.537	5.953	318	22	21	175	16	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
17.343	20:47:10.028	0000100000101011	1220	7237	2.126	.537	6.367	314	19	18	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
17.392	20:47:10.077	0000100000101011	1183	7517	2.179	.537	6.585	314	16	15	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
17.441	20:47:10.126	0000100000101011	1335	7597	2.192	.537	5.859	314	18	17	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
17.489	20:47:10.174	0000100000101011	1503	7381	2.127	.537	4.914	314	21	20	175	18	1	1	77	37	0	14	0	6	5.02	76	0	19.23	0.000	
