[13B-REW 5.08][DL-340XB][AEM 30-0334 X Series]
Time(s)	Clock    	Switches        	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
476.94	17:23:59.914	1000100000101011	1202	8365	2.319	.458	5.378	258	3	1	175	20	1	1	91	47	0	13.7	27	290	4.41	76	0	17.79	0.000	
476.99	17:23:59.964	1000100000101011	1428	7813	2.234	.454	5.035	258	7	6	175	18	1	1	91	47	0	13.7	27	298	4.42	76	0	17.81	0.000	
477.04	17:24:00.014	1000100000101011	1512	7517	2.168	.458	4.66	258	11	10	175	18	1	1	91	47	3	13.7	28	304	4.42	76	0	17.81	0.000	
477.092	17:24:00.066	1000100000101011	1542	7213	2.121	.454	4.605	258	7	6	175	18	1	1	91	47	0	13.7	29	306	4.42	76	0	17.81	0.000	
477.142	17:24:00.116	1000100000101011	1501	7157	2.109	.458	4.496	258	5	3	175	18	1	1	91	47	0	13.7	30	304	3.795	76	0	16.33	0.000	
477.189	17:24:00.163	1000100000101011	1506	7157	2.11	.454	4.425	258	-1	-3	175	18	1	1	91	47	0	13.7	31	304	3.226	76	0	14.97	0.000	
477.239	17:24:00.213	1000100000101011	1522	7141	2.105	.454	4.433	258	-5	-7	175	18	1	1	91	47	0	13.7	31	306	2.969	76	0	14.36	0.000	
477.288	17:24:00.262	1000100000101011	1536	7053	2.086	.454	0	258	23	21	175	18	1	1	91	47	0	13.7	32	303	2.827	76	0	14.03	0.000	
477.342	17:24:00.316	1000100000101011	1566	7021	2.075	.458	0	258	23	21	175	16	1	1	91	47	0	13.7	32	301	2.616	76	0	13.53	0.000	
477.39	17:24:00.364	1000100000101011	1670	6877	2.052	.458	0	258	25	23	175	16	1	1	91	47	0	13.7	33	301	2.439	76	0	13.11	0.000	
477.442	17:24:00.416	1000100000101011	1668	6661	2.015	.454	0	258	25	24	175	16	1	1	91	47	0	13.7	34	298	2.349	76	0	12.89	0.000	
477.489	17:24:00.463	1000100000101011	1582	6661	2.016	.454	0	258	24	23	175	16	1	1	91	47	0	13.7	34	293	2.318	76	0	12.82	0.000	
477.542	17:24:00.516	1000100000101011	1515	6797	2.049	.458	0	258	24	22	175	16	1	1	91	47	0	13.7	35	290	2.298	76	0	12.77	0.000	
477.592	17:24:00.566	1000100000101011	1444	6949	2.093	.454	0	258	23	21	175	16	1	1	91	47	0	13.7	35	287	2.359	76	0	12.92	0.000	
477.641	17:24:00.615	1000100000101011	1325	7309	2.141	.458	0	258	20	18	175	18	1	1	91	47	0	13.7	34	282	2.626	76	0	13.55	0.000	
477.69	17:24:00.664	1000100000101011	1245	7525	2.183	.458	0	258	17	16	175	18	1	1	91	47	0	13.7	33	278	3.241	76	0	15.01	0.000	
477.743	17:24:00.717	1000100000101011	1160	7781	2.234	.454	0	258	15	14	175	18	1	1	91	47	0	13.7	33	274	4.188	76	0	17.26	0.000	
477.79	17:24:00.764	1000100000101011	1067	8037	2.277	.454	5.449	258	13	11	175	18	1	1	91	47	0	13.7	32	278	4.4	76	0	17.76	0.000	
477.838	17:24:00.812	1000100000101011	1023	8165	2.323	.454	5.8	258	13	10	175	18	1	1	91	47	0	13.7	32	280	4.41	76	0	17.79	0.000	
477.892	17:24:00.866	1000100000101011	914	8437	2.358	.458	6.222	258	11	8	175	20	1	1	91	47	0	13.7	30	276	4.41	76	0	17.79	0.000	
477.94	17:24:00.914	1000100000101011	901	8677	2.412	.458	6.222	258	10	7	175	20	1	1	91	47	0	13.7	29	276	4.41	76	0	17.79	0.000	
477.989	17:24:00.963	1000100000101011	1036	8653	2.386	.454	5.761	258	-5	-8	175	20	1	1	91	47	0	13.7	28	280	4.41	76	0	17.79	0.000	
478.041	17:24:01.015	1000100000101011	1133	8405	2.332	.458	5.41	258	2	-1	175	20	1	1	91	47	0	13.7	27	286	4.42	76	0	17.81	0.000	
478.092	17:24:01.066	1000100000101011	1303	8117	2.271	.458	5.035	258	6	5	175	18	1	1	91	47	0	13.7	27	294	4.41	76	0	17.79	0.000	
478.14	17:24:01.114	1000100000101011	1469	7653	2.204	.454	4.871	258	12	11	175	18	1	1	91	47	0	13.7	28	302	4.42	76	0	17.81	0.000	
478.192	17:24:01.166	1000100000101011	1517	7365	2.145	.458	4.652	258	10	9	175	18	1	1	91	47	0	13.7	28	304	4.42	76	0	17.81	0.000	
478.24	17:24:01.214	1000100000101011	1515	7165	2.111	.458	4.542	258	6	4	175	18	1	1	91	47	1	13.7	29	304	3.987	76	0	16.78	0.000	
478.292	17:24:01.266	1000100000101011	1506	7133	2.103	.454	4.449	258	3	1	175	18	1	1	91	47	0	13.7	30	304	3.155	76	0	14.81	0.000	
478.339	17:24:01.313	1000100000101011	1519	7061	2.093	.454	4.425	258	-3	-5	175	18	1	1	91	47	0	13.7	31	304	2.858	76	0	14.1	0.000	
478.392	17:24:01.366	1000100000101011	1527	7013	2.084	.454	4.386	258	-7	-9	175	18	1	1	91	47	0	13.7	32	303	2.706	76	0	13.74	0.000	
478.44	17:24:01.414	1000100000101011	1524	6997	2.081	.454	0	258	24	22	175	17	1	1	91	47	0	13.7	32	300	2.49	76	0	13.23	0.000	
478.49	17:24:01.464	1000100000101011	1537	6973	2.076	.458	0	258	24	22	175	16	1	1	91	47	0	13.7	32	298	2.379	76	0	12.96	0.000	
478.539	17:24:01.513	1000100000101011	1585	6885	2.058	.454	0	258	24	22	175	16	1	1	91	47	0	13.7	33	296	2.298	76	0	12.77	0.000	
478.59	17:24:01.564	1000100000101011	1596	6861	2.054	.454	0	258	24	22	175	16	1	1	91	47	0	13.7	34	293	2.248	76	0	12.65	0.000	
478.64	17:24:01.614	1000100000101011	1532	6853	2.05	.454	0	258	24	22	175	16	1	1	91	47	0	13.7	34	290	2.298	76	0	12.77	0.000	
478.69	17:24:01.664	1000100000101011	1436	7005	2.081	.454	0	258	22	20	175	16	1	1	91	47	0	13.7	34	285	2.369	76	0	12.94	0.000	
478.741	17:24:01.715	1000100000101011	1362	7181	2.122	.458	0	258	21	19	175	18	1	1	91	47	0	13.7	34	282	2.565	76	0	13.4	0.000	
478.789	17:24:01.763	1000100000101011	1284	7389	2.167	.458	0	258	19	17	175	18	1	1	91	47	0	13.7	34	279	2.908	76	0	14.22	0.000	
478.84	17:24:01.814	1000100000101011	1200	7661	2.22	.454	0	258	17	16	175	18	1	1	91	47	0	13.7	33	275	3.679	76	0	16.05	0.000	
478.891	17:24:01.865	1000100000101011	1110	7901	2.261	.454	5.472	258	14	12	175	18	1	1	91	47	0	13.7	32	275	4.38	76	0	17.72	0.000	
478.94	17:24:01.914	1000100000101011	1011	8165	2.301	.454	5.472	258	13	10	175	18	1	1	91	47	0	13.7	31	279	4.4	76	0	17.76	0.000	
478.992	17:24:01.966	1000100000101011	952	8381	2.36	.458	5.832	258	12	9	175	20	1	1	91	47	0	13.7	30	277	4.4	76	0	17.76	0.000	
479.042	17:24:02.016	1000100000101011	889	8685	2.408	.454	6.324	258	10	7	175	20	1	1	91	47	0	13.7	28	276	4.41	76	0	17.79	0.000	
479.092	17:24:02.066	1000100000101011	948	8741	2.409	.454	5.792	258	-5	-8	175	20	1	1	91	47	0	13.7	27	277	4.41	76	0	17.79	0.000	
479.141	17:24:02.115	1000100000101011	1051	8613	2.376	.458	5.55	258	-5	-8	175	20	1	1	91	47	0	13.7	27	282	4.42	76	0	17.81	0.000	
479.189	17:24:02.163	1000100000101011	1218	8325	2.314	.454	5.105	258	4	2	175	20	1	1	91	47	0	13.7	27	290	4.42	76	0	17.81	0.000	
479.24	17:24:02.214	1000100000101011	1361	7973	2.25	.454	4.886	258	9	8	175	18	1	1	91	47	0	13.7	27	298	4.42	76	0	17.81	0.000	
479.289	17:24:02.263	1000100000101011	1483	7581	2.187	.458	4.73	258	11	9	175	18	1	1	91	47	0	13.7	28	304	4.42	76	0	17.81	0.000	
479.34	17:24:02.314	1000100000101011	1474	7357	2.142	.454	4.675	258	8	6	175	18	1	1	91	47	0	13.7	29	302	4.4	76	0	17.76	0.000	
479.389	17:24:02.363	1000100000100011	1473	7221	2.122	.454	4.48	258	2	1	175	18	1	1	91	47	0	13.7	29	302	3.714	76	0	16.13	0.000	
479.44	17:24:02.414	1000100000100011	1464	7261	2.126	.458	4.496	258	-2	-4	175	18	1	1	91	47	1	13.7	30	302	3.165	76	0	14.83	0.000	
479.49	17:24:02.464	1000100000101011	1453	7253	2.128	.454	4.472	258	-8	-10	175	18	1	1	91	47	0	13.7	30	302	2.958	76	0	14.34	0.000	
479.542	17:24:02.516	1000100000101011	1463	7221	2.119	.454	0	258	21	20	175	18	1	1	91	47	0	13.7	31	300	2.817	76	0	14	0.000	
479.591	17:24:02.565	1000100000101011	1445	7189	2.118	.458	0	258	22	20	175	18	1	1	91	47	0	13.7	31	298	2.626	76	0	13.55	0.000	
479.641	17:24:02.615	1000100000101011	1560	7101	2.098	.454	0	258	23	21	175	18	1	1	91	47	0	13.7	31	297	2.53	76	0	13.32	0.000	
479.69	17:24:02.664	1000100000101011	1539	7013	2.083	.458	0	258	23	21	175	18	1	1	91	47	0	13.7	32	293	2.49	76	0	13.23	0.000	
479.739	17:24:02.713	1000100000101011	1474	6997	2.077	.454	0	258	23	22	175	16	1	1	91	47	0	13.7	33	290	2.47	76	0	13.18	0.000	
479.789	17:24:02.763	1000100000101011	1402	7109	2.113	.454	0	258	22	20	175	16	1	1	91	47	0	13.7	33	287	2.48	76	0	13.2	0.000	
479.84	17:24:02.814	1000100000101011	1296	7405	2.157	.454	0	258	18	17	175	16	1	1	91	47	0	13.7	33	281	2.525	76	0	13.31	0.000	
479.888	17:24:02.862	1000100000101011	1213	7589	2.193	.454	0	258	17	16	175	17	1	1	91	47	0	13.7	32	278	2.717	76	0	13.77	0.000	
479.939	17:24:02.913	1000100000101011	1123	7877	2.246	.454	0	258	14	12	175	18	1	1	91	47	0	13.7	32	276	3.125	76	0	14.73	0.000	
479.989	17:24:02.963	1000100000101011	1070	8029	2.292	.454	5.433	258	13	11	175	18	1	1	91	47	0	13.7	31	280	4.002	76	0	16.82	0.000	
480.04	17:24:03.014	1000100000101011	966	8325	2.342	.454	5.785	258	12	9	175	19	1	1	91	47	0	13.7	30	278	4.4	76	0	17.76	0.000	
480.09	17:24:03.064	1000100000101011	918	8429	2.39	.458	6.214	258	11	8	175	20	1	1	91	47	0	13.7	28	276	4.4	76	0	17.76	0.000	
480.14	17:24:03.114	1000100000101011	969	8725	2.399	.454	5.753	258	-5	-8	175	20	1	1	91	47	0	13.7	28	278	4.4	76	0	17.76	0.000	
480.19	17:24:03.164	1000100000101011	1110	8517	2.36	.458	5.402	258	-5	-8	175	20	1	1	91	47	0	13.7	27	284	4.4	76	0	17.76	0.000	
480.242	17:24:03.216	1000100000101011	1244	8221	2.304	.458	5.035	258	4	3	175	19	1	1	91	47	0	13.7	27	291	4.42	76	0	17.81	0.000	
480.29	17:24:03.264	1000100000101011	1369	7925	2.237	.458	4.863	258	9	8	175	18	1	1	91	47	0	13.7	27	298	4.42	76	0	17.81	0.000	
480.339	17:24:03.313	1000100000101011	1488	7541	2.183	.458	4.722	258	11	9	175	18	1	1	91	47	0	13.7	27	304	4.42	76	0	17.81	0.000	
480.388	17:24:03.362	1000100000101011	1511	7333	2.134	.454	4.66	258	9	7	175	18	1	1	91	47	0	13.7	29	304	4.244	76	0	17.39	0.000	
480.44	17:24:03.414	1000100000101011	1493	7165	2.112	.454	4.457	258	3	2	175	18	1	1	91	47	0	13.7	29	304	3.367	76	0	15.31	0.000	
480.492	17:24:03.466	1000100000101011	1491	7141	2.109	.458	4.441	258	-1	-2	175	18	1	1	91	47	0	13.7	30	304	2.888	76	0	14.17	0.000	
480.541	17:24:03.515	1000100000101011	1482	7149	2.109	.458	4.441	258	-7	-8	175	18	1	1	91	47	0	13.7	30	304	2.727	76	0	13.79	0.000	
480.589	17:24:03.563	1000100000101011	1464	7109	2.1	.454	4.433	258	22	20	175	18	1	1	91	47	0	13.7	31	301	2.596	76	0	13.48	0.000	
480.638	17:24:03.612	1000100000101011	1447	7149	2.11	.454	0	258	22	20	175	18	1	1	91	47	0	13.7	32	299	2.48	76	0	13.2	0.000	
480.692	17:24:03.666	1000100000101011	1499	7165	2.11	.454	0	258	22	21	175	18	1	1	91	47	0	13.7	32	297	2.409	76	0	13.03	0.000	
480.74	17:24:03.714	1000100000101011	1517	7101	2.099	.458	0	258	23	21	175	18	1	1	91	47	0	13.7	32	295	2.359	76	0	12.92	0.000	
480.79	17:24:03.764	1000100000101011	1522	7037	2.079	.458	0	258	23	21	175	18	1	1	91	47	0	13.7	33	292	2.399	76	0	13.01	0.000	
480.842	17:24:03.816	1000100000101011	1453	7013	2.08	.454	0	258	22	20	175	16	1	1	91	47	0	13.7	33	289	2.48	76	0	13.2	0.000	
480.89	17:24:03.864	1000100000101011	1349	7237	2.128	.458	0	258	20	19	175	16	1	1	91	47	0	13.7	33	283	2.555	76	0	13.38	0.000	
480.941	17:24:03.915	1000100000101011	1269	7461	2.172	.454	0	258	18	17	175	16	1	1	91	47	0	13.7	33	280	2.757	76	0	13.86	0.000	
480.991	17:24:03.965	1000100000101011	1184	7669	2.213	.454	0	258	15	14	175	18	1	1	91	47	0	13.7	32	276	3.054	76	0	14.57	0.000	
481.039	17:24:04.013	1000100000101011	1090	7957	2.267	.454	0	258	14	12	175	18	1	1	91	47	0	13.7	31	277	3.699	76	0	16.1	0.000	
481.089	17:24:04.063	1000100000101011	1035	8117	2.316	.458	5.558	258	13	10	175	18	1	1	91	47	0	13.7	30	278	4.39	76	0	17.74	0.000	
481.139	17:24:04.113	1000100000101011	926	8413	2.36	.458	5.964	258	11	8	175	20	1	1	91	47	0	13.7	29	277	4.4	76	0	17.76	0.000	
481.192	17:24:04.166	1000100000101011	875	8533	2.408	.458	6.425	258	10	7	175	20	1	1	91	47	0	13.7	28	275	4.41	76	0	17.79	0.000	
481.239	17:24:04.213	1000100000101011	924	8813	2.422	.458	5.886	258	-6	-9	175	22	1	1	91	47	0	13.7	28	277	4.41	76	0	17.79	0.000	
481.29	17:24:04.264	1000100000101011	1072	8605	2.386	.458	5.886	258	-6	-9	175	20	1	1	91	47	1	13.7	27	282	4.41	76	0	17.79	0.000	
481.34	17:24:04.314	1000100000101011	1215	8309	2.329	.454	5.519	258	4	2	175	20	1	1	91	47	1	13.7	26	289	4.41	76	0	17.79	0.000	
481.388	17:24:04.362	1000100000101011	1350	7989	2.262	.458	4.886	258	8	7	175	20	1	1	91	47	2	13.7	26	296	4.41	76	0	17.79	0.000	
481.44	17:24:04.414	1000100000101011	1436	7701	2.201	.454	4.746	258	11	10	175	18	1	1	91	47	1	13.7	27	300	4.41	76	0	17.79	0.000	
481.49	17:24:04.464	1000100000101011	1500	7389	2.151	.454	4.613	258	8	7	175	18	1	1	91	47	0	13.7	28	304	4.41	76	0	17.79	0.000	
481.54	17:24:04.514	1000100000100011	1477	7245	2.121	.458	4.566	258	4	3	175	18	1	1	91	47	0	13.7	29	302	3.755	76	0	16.23	0.000	
481.588	17:24:04.562	1000100000101011	1447	7197	2.118	.454	4.488	258	-1	-3	175	18	1	1	91	47	0	13.7	29	302	2.928	76	0	14.27	0.000	
481.638	17:24:04.612	1000100000101011	1430	7285	2.136	.458	4.496	258	-6	-8	175	18	1	1	91	47	2	13.7	30	300	2.676	76	0	13.67	0.000	
481.692	17:24:04.666	1000100000101011	1448	7269	2.132	.454	0	258	-9	-11	175	18	1	1	91	47	0	13.7	31	299	2.626	76	0	13.55	0.000	
481.739	17:24:04.713	1000100000101011	1474	7205	2.116	.454	0	258	21	20	175	18	1	1	91	47	0	13.7	31	296	2.575	76	0	13.43	0.000	
481.791	17:24:04.765	1000100000101011	1545	7125	2.092	.454	0	258	23	21	175	18	1	1	91	47	0	13.7	31	296	2.419	76	0	13.06	0.000	
481.839	17:24:04.813	1000100000101011	1513	6941	2.072	.458	0	258	24	22	175	16	1	1	91	47	0	13.7	32	292	2.298	76	0	12.77	0.000	
481.889	17:24:04.863	1000100000101011	1442	7037	2.097	.458	0	258	22	20	175	16	1	1	91	47	0	13.7	32	289	2.248	76	0	12.65	0.000	
481.939	17:24:04.913	1000100000101011	1321	7333	2.143	.458	0	258	20	18	175	16	1	1	91	47	0	13.7	32	284	2.167	76	0	12.46	0.000	
481.989	17:24:04.963	1000100000101011	1241	7573	2.193	.454	0	258	17	16	175	18	1	1	91	47	0	13.7	32	280	2.208	76	0	12.56	0.000	
482.04	17:24:05.014	1000100000101011	1153	7789	2.231	.454	0	258	15	14	175	18	1	1	91	47	0	13.7	31	276	2.409	76	0	13.03	0.000	
482.09	17:24:05.064	1000100000101011	1114	7909	2.276	.458	5.464	258	14	12	175	18	1	1	91	47	0	13.7	30	278	2.706	76	0	13.74	0.000	
482.139	17:24:05.113	1000100000101011	1013	8165	2.32	.454	5.832	258	13	10	175	18	1	1	91	47	0	13.7	30	280	3.251	76	0	15.03	0.000	
482.19	17:24:05.164	1000100000101011	904	8501	2.365	.458	5.832	258	11	8	175	20	1	1	91	47	0	13.7	29	276	4.178	76	0	17.24	0.000	
482.24	17:24:05.214	1000100000101011	904	8685	2.412	.458	6.308	258	10	7	175	20	1	1	91	47	0	13.7	28	276	4.4	76	0	17.76	0.000	
482.292	17:24:05.266	1000100000101011	1051	8653	2.384	.458	5.746	258	-5	-8	175	20	1	1	91	47	0	13.7	27	282	4.4	76	0	17.76	0.000	
482.34	17:24:05.314	1000100000101011	1217	8357	2.329	.454	5.332	258	3	1	175	20	1	1	91	47	0	13.7	27	290	4.4	76	0	17.76	0.000	
482.39	17:24:05.364	1000100000101011	1373	8005	2.245	.458	5.019	258	7	6	175	18	1	1	91	47	0	13.7	27	298	4.41	76	0	17.79	0.000	
482.44	17:24:05.414	1000100000101011	1474	7493	2.172	.458	4.636	258	11	10	175	18	1	1	91	47	0	13.7	28	302	4.41	76	0	17.79	0.000	
482.489	17:24:05.463	1000100000101011	1512	7333	2.132	.458	4.613	258	9	7	175	18	1	1	91	47	3	13.7	28	304	4.41	76	0	17.79	0.000	
482.54	17:24:05.514	1000100000101011	1503	7221	2.12	.454	4.503	258	3	2	175	18	1	1	91	47	0	13.7	29	304	3.714	76	0	16.13	0.000	
482.588	17:24:05.562	1000100000101011	1501	7165	2.112	.458	4.488	258	0	-2	175	18	1	1	91	47	0	13.7	30	304	3.226	76	0	14.97	0.000	
482.642	17:24:05.616	1000100000101011	1506	7077	2.098	.458	4.425	258	-6	-8	175	18	1	1	91	47	0	13.7	31	304	2.898	76	0	14.2	0.000	
482.69	17:24:05.664	1000100000101011	1483	7045	2.097	.458	0	258	22	21	175	18	1	1	91	47	0	13.7	32	302	2.706	76	0	13.74	0.000	
482.739	17:24:05.713	1000100000101011	1474	7117	2.103	.458	0	258	22	21	175	18	1	1	91	47	0	13.7	32	298	2.586	76	0	13.45	0.000	
482.789	17:24:05.763	1000100000101011	1554	7125	2.094	.454	0	258	23	21	175	18	1	1	91	47	0	13.7	32	297	2.51	76	0	13.27	0.000	
482.84	17:24:05.814	1000100000101011	1578	6949	2.071	.454	0	258	24	22	175	18	1	1	91	47	0	13.7	33	295	2.515	76	0	13.29	0.000	
482.89	17:24:05.864	1000100000101011	1522	6869	2.056	.458	0	258	24	22	175	16	1	1	91	47	0	13.7	33	293	2.5	76	0	13.25	0.000	
482.942	17:24:05.916	1000100000101011	1452	6957	2.082	.458	0	258	23	21	175	16	1	1	91	47	0	13.7	34	288	2.49	76	0	13.23	0.000	
482.992	17:24:05.966	1000100000101011	1378	7141	2.12	.458	0	258	21	20	175	16	1	1	91	47	0	13.7	33	284	2.525	76	0	13.31	0.000	
483.04	17:24:06.014	1000100000101011	1300	7357	2.16	.458	0	258	19	18	175	18	1	1	91	47	0	13.7	33	281	2.656	76	0	13.62	0.000	
483.091	17:24:06.065	1000100000101011	1218	7613	2.213	.458	0	258	17	16	175	18	1	1	91	47	0	13.7	33	277	2.994	76	0	14.42	0.000	
483.139	17:24:06.113	1000100000101011	1129	7845	2.256	.458	0	258	14	12	175	18	1	1	91	47	0	13.7	32	273	3.74	76	0	16.19	0.000	
483.19	17:24:06.164	1000100000101011	1031	8125	2.302	.458	5.558	258	13	10	175	18	1	1	91	47	0	13.7	31	277	4.4	76	0	17.76	0.000	
483.24	17:24:06.214	1000100000101011	923	8453	2.356	.458	5.957	258	11	8	175	18	1	1	91	47	0	13.7	29	277	4.4	76	0	17.76	0.000	
483.288	17:24:06.262	1000100000101011	868	8565	2.387	.458	6.488	258	10	7	175	20	1	1	91	47	0	13.7	29	275	4.41	76	0	17.79	0.000	
483.339	17:24:06.313	1000100000101011	927	8813	2.425	.458	6.488	258	-6	-9	175	20	1	1	91	47	0	13.7	28	275	4.41	76	0	17.79	0.000	
483.39	17:24:06.364	1000100000101011	980	8757	2.403	.458	5.886	258	-6	-9	175	22	1	1	91	47	0	13.7	27	278	4.42	76	0	17.81	0.000	
483.44	17:24:06.414	1000100000101011	1147	8501	2.349	.454	5.527	258	1	-1	175	20	1	1	91	47	0	13.7	26	286	4.41	76	0	17.79	0.000	
483.49	17:24:06.464	1000100000101011	1307	8133	2.268	.458	5.105	258	6	5	175	20	1	1	91	47	0	13.7	26	294	4.42	76	0	17.81	0.000	
483.54	17:24:06.514	1000100000101011	1452	7645	2.198	.454	4.722	258	12	11	175	20	1	1	91	47	0	13.7	27	302	4.42	76	0	17.81	0.000	
483.591	17:24:06.565	1000100000101011	1508	7413	2.146	.458	4.667	258	10	9	175	18	1	1	91	47	2	13.7	28	304	4.42	76	0	17.81	0.000	
483.639	17:24:06.613	1000100000101011	1472	7269	2.132	.458	4.535	258	4	3	175	18	1	1	91	47	0	13.7	28	302	3.926	76	0	16.64	0.000	
483.689	17:24:06.663	1000100000100011	1463	7261	2.131	.454	4.496	258	0	-2	175	18	1	1	91	47	0	13.7	30	302	3.205	76	0	14.92	0.000	
483.74	17:24:06.714	1000100000101011	1480	7181	2.115	.458	4.449	258	-5	-7	175	18	1	1	91	47	0	13.7	30	304	2.908	76	0	14.22	0.000	
483.788	17:24:06.762	1000100000101011	1478	7125	2.106	.454	4.457	258	-8	-9	175	18	1	1	91	47	0	13.7	30	302	2.676	76	0	13.67	0.000	
483.842	17:24:06.816	1000100000101011	1455	7157	2.11	.458	0	258	22	20	175	18	1	1	91	47	1	13.7	31	299	2.5	76	0	13.25	0.000	
483.89	17:24:06.864	1000100000101011	1528	7157	2.106	.454	0	258	23	21	175	18	1	1	91	47	0	13.7	32	298	2.439	76	0	13.11	0.000	
483.942	17:24:06.916	1000100000101011	1587	6973	2.074	.454	0	258	24	22	175	18	1	1	91	47	0	13.7	32	296	2.429	76	0	13.08	0.000	
483.992	17:24:06.966	1000100000101011	1581	6853	2.058	.454	0	258	24	22	175	16	1	1	91	47	0	13.7	33	294	2.419	76	0	13.06	0.000	
484.04	17:24:07.014	1000100000101011	1473	6965	2.079	.454	0	258	23	22	175	16	1	1	91	47	0	13.7	33	289	2.409	76	0	13.03	0.000	
484.09	17:24:07.064	1000100000101011	1401	7109	2.11	.454	0	258	22	20	175	16	1	1	91	47	0	13.7	33	286	2.409	76	0	13.03	0.000	
484.142	17:24:07.116	1000100000101011	1326	7301	2.149	.454	0	258	20	18	175	18	1	1	91	47	0	13.7	33	282	2.555	76	0	13.38	0.000	
484.189	17:24:07.163	1000100000101011	1246	7541	2.201	.454	0	258	17	16	175	18	1	1	91	47	0	13.7	33	279	2.878	76	0	14.15	0.000	
484.239	17:24:07.213	1000100000101011	1160	7781	2.247	.454	0	258	15	14	175	18	1	1	91	47	0	13.7	32	275	3.619	76	0	15.91	0.000	
484.289	17:24:07.263	1000100000101011	1065	8029	2.289	.458	5.449	258	13	10	175	18	1	1	91	47	0	13.7	31	279	4.319	76	0	17.57	0.000	
484.339	17:24:07.313	1000100000101011	963	8357	2.345	.458	5.8	258	12	9	175	18	1	1	91	47	0	13.7	30	278	4.4	76	0	17.76	0.000	
484.392	17:24:07.366	1000100000101011	911	8477	2.382	.458	6.277	258	11	8	175	20	1	1	91	47	0	13.7	28	276	4.41	76	0	17.79	0.000	
484.44	17:24:07.414	1000100000101011	965	8725	2.403	.458	5.753	258	-5	-8	175	20	1	1	91	47	0	13.7	27	278	4.42	76	0	17.81	0.000	
484.491	17:24:07.465	1000100000101011	1097	8533	2.372	.454	5.753	258	-5	-8	175	20	1	1	91	47	0	13.7	27	284	4.41	76	0	17.79	0.000	
484.54	17:24:07.514	1000100000101011	1261	8253	2.319	.454	5.417	258	4	2	175	20	1	1	91	47	0	13.7	27	292	4.41	76	0	17.79	0.000	
484.589	17:24:07.563	1000100000101011	1394	7909	2.244	.454	4.863	258	12	11	175	18	1	1	91	47	0	13.7	27	298	4.42	76	0	17.81	0.000	
484.642	17:24:07.616	1000100000101011	1474	7589	2.178	.454	4.683	258	11	9	175	18	1	1	91	47	0	13.7	28	302	4.42	76	0	17.81	0.000	
484.692	17:24:07.666	1000100000101011	1495	7293	2.132	.454	4.644	258	6	5	175	18	1	1	91	47	0	13.7	29	304	4.304	76	0	17.53	0.000	
484.739	17:24:07.713	1000100000101011	1497	7213	2.114	.454	4.519	258	2	1	175	18	1	1	91	47	0	13.7	30	304	3.594	76	0	15.85	0.000	
484.79	17:24:07.764	1000100000101011	1464	7229	2.124	.458	4.48	258	-4	-5	175	18	1	1	91	47	1	13.7	30	302	3.044	76	0	14.54	0.000	
484.842	17:24:07.816	1000100000101011	1485	7205	2.119	.454	4.472	258	-8	-9	175	18	1	1	91	47	0	13.7	30	304	2.878	76	0	14.15	0.000	
484.89	17:24:07.864	1000100000101011	1522	7109	2.096	.454	0	258	23	21	175	18	1	1	91	47	0	13.7	31	301	2.767	76	0	13.88	0.000	
484.939	17:24:07.913	1000100000101011	1504	7053	2.09	.454	0	258	23	21	175	18	1	1	91	47	0	13.7	32	299	2.555	76	0	13.38	0.000	
484.989	17:24:07.963	1000100000101011	1601	6981	2.075	.454	0	258	25	23	175	18	1	1	91	47	0	13.7	32	298	2.419	76	0	13.06	0.000	
485.039	17:24:08.013	1000100000101011	1570	6901	2.059	.454	0	258	24	22	175	16	1	1	91	47	0	13.7	33	295	2.369	76	0	12.94	0.000	
485.092	17:24:08.066	1000100000101011	1505	6869	2.055	.458	0	258	24	22	175	16	1	1	91	47	0	13.7	33	292	2.379	76	0	12.96	0.000	
485.139	17:24:08.113	1000100000101011	1405	7077	2.094	.454	0	258	22	20	175	16	1	1	91	47	0	13.7	33	287	2.409	76	0	13.03	0.000	
485.192	17:24:08.166	1000100000101011	1329	7277	2.14	.458	0	258	20	18	175	18	1	1	91	47	0	13.7	33	283	2.47	76	0	13.18	0.000	
485.24	17:24:08.214	1000100000101011	1248	7493	2.182	.458	0	258	18	17	175	18	1	1	91	47	0	13.7	32	280	2.686	76	0	13.69	0.000	
485.29	17:24:08.264	1000100000101011	1160	7773	2.231	.458	0	258	15	14	175	18	1	1	91	47	0	13.7	32	276	3.15	76	0	14.79	0.000	
485.342	17:24:08.316	1000100000101011	1067	8029	2.276	.454	0	258	13	11	175	18	1	1	91	47	0	13.7	32	280	3.982	76	0	16.77	0.000	
485.389	17:24:08.363	1000100000101011	1009	8197	2.322	.454	5.652	258	12	10	175	18	1	1	91	47	0	13.7	30	280	4.4	76	0	17.76	0.000	
485.442	17:24:08.416	1000100000101011	901	8501	2.371	.454	5.996	258	10	8	175	20	1	1	91	47	0	13.7	29	276	4.4	76	0	17.76	0.000	
485.488	17:24:08.462	1000100000101011	900	8637	2.403	.454	6.105	258	9	7	175	20	1	1	91	47	0	13.7	28	276	4.41	76	0	17.79	0.000	
